#Frame           phi1         psi1
     219    -165.9810    -136.9806
     220    -171.0353    -147.0419
     221    -154.8985    -138.1249
     222    -151.1160    -152.4960
     223    -157.4456    -143.2537
     224    -142.7089    -146.8112
     225    -158.3516    -140.6581
     226    -170.7868    -126.9512
     227    -170.4008    -161.1865
     228    -164.5758    -131.5551
     229    -152.4193    -171.1155
     230    -167.6473    -143.0033
     231    -164.9423    -131.1442
     232    -168.2868    -124.8464
     233    -151.0922    -131.8129
     234    -142.1114    -103.7339
     235    -169.8721    -125.8196
     236    -171.5642    -131.8859
     237    -162.2945    -130.8974
     238    -139.4705    -141.8271
     239    -137.8941    -113.4217
     240    -159.2517     -97.6315
     241    -152.8496     -97.6245
     242    -131.9135    -138.6224
     243    -131.5190    -132.4314
     244    -140.7310    -140.6636
     245    -155.4067     -93.5943
     246    -168.8540     -48.4976
     247    -141.0877     -42.5112
     248    -167.5160     -65.9364
     249    -171.1435     -89.4195
     250    -170.1543    -134.6106
     251    -156.0471    -117.5014
     252    -153.3032    -135.4093
     253    -153.7723    -103.6744
     254    -131.7758    -132.5945
     255    -150.4115    -126.2450
     256    -160.1428    -147.7211
     257    -168.7742    -109.6718
     258    -161.9970    -130.4463
     259    -164.0416    -141.5133
     260    -138.8062    -125.4825
     261    -153.2263    -118.4190
     262    -154.3536     -55.6924
     263    -156.4574    -109.6049
     264    -138.8049    -141.4157
     265    -150.5376    -139.6198
     266    -155.4544    -126.6153
     267    -146.7063    -117.5615
     268    -152.5054    -142.2688
     269    -157.1787    -107.7717
     270    -135.0929    -102.7168
     271    -166.7747    -138.8584
     272    -173.9326    -112.1375
     273    -172.6456    -156.8419
     274    -169.6789    -147.8245
     275    -159.6816    -163.0826
     276    -169.6500    -149.3647
     277    -149.9052    -136.2621
     278    -141.1693    -161.9562
     279    -137.7020    -174.7255
     280    -175.8839    -162.3937
     281    -148.4036    -164.2000
     282     179.5755    -178.0362
     283    -147.8474    -179.9706
     284    -170.8829    -161.2279
     285     179.4740    -176.1973
     286    -156.3050    -165.2536
     287    -154.9652    -151.1406
     288    -105.2537    -149.8958
     289    -147.3373    -167.2312
     290    -178.5857     174.8395
     291    -146.0963    -153.0090
     292    -113.5414    -145.7111
     293    -128.6499    -133.9514
     294    -138.2014    -174.0392
     295    -154.0775    -151.7155
     296     -78.9774    -148.8452
     297    -106.5207    -158.9558
     298    -173.9356    -139.4601
     299    -169.3564    -104.3738
     300    -169.3934    -134.9983
     301    -141.3078    -104.7870
     302    -149.3338    -142.8586
     303    -106.2600    -127.6207
     304    -164.5697    -142.9031
     305    -122.1363    -125.1587
     306    -165.7929    -119.7819
     307    -157.3738    -146.7779
     308    -169.5162    -123.0800
     309    -126.6372    -123.4114
     310    -150.6996    -128.8038
     311    -165.0922    -150.0124
     312    -110.4775    -133.5332
     313    -143.2561    -149.6424
     314    -121.6171    -143.0748
     315     -90.7223    -132.1554
     316     -75.7105    -143.9244
     317    -138.6851    -126.6996
     318    -139.6642    -133.8807
     319     -82.9773    -149.8111
     320    -153.9155    -138.4950
     321    -111.6599    -127.4873
     322    -162.5741    -144.0315
     323    -148.9759    -126.0986
     324    -158.8151    -129.3412
     325    -162.6366    -113.1435
     326     -92.9446    -133.3703
     327     -80.0821    -111.5728
     328     -87.1001    -123.7641
     329    -106.2618    -123.7448
     330    -111.9880    -129.8760
     331    -114.4087    -139.9077
     332    -151.8100    -127.9201
     333    -112.6608    -124.5003
     334    -150.5993    -122.3959
     335    -115.0404    -115.8090
     336     -89.9223    -141.0563
     337    -119.1908    -135.3094
     338    -101.2050    -135.6803
     339     -82.6067    -133.8246
     340    -143.5803    -123.3906
     341     -98.4465    -138.6016
     342    -100.0769    -125.1760
     343    -112.6166    -123.8816
     344    -118.0618    -142.7312
     345    -111.3598    -137.9884
     346    -151.2807    -106.0643
     347    -118.4124    -113.0945
     348    -138.1600    -126.7520
     349    -106.5327    -123.5885
     350     -89.4716     -94.2332
     351    -104.6966    -125.4409
     352     -82.9291    -137.4916
     353    -107.6893    -119.9440
     354     -85.4507    -136.0463
     355    -118.4848    -116.2991
     356     -91.5001    -124.9240
     357    -102.6308    -136.5379
     358    -104.9603    -126.9447
     359    -109.0372    -131.8765
     360     -93.0727    -132.7872
     361     -97.7204    -122.3221
     362    -103.5544    -110.2734
     363     -99.1832    -129.4624
     364     -86.0455    -141.3442
     365     -89.0883    -140.4005
     366     -68.7379    -124.2542
     367     -94.6743     -95.4771
     368    -109.6659     -94.6010
     369    -109.3019    -107.5397
     370    -140.4809    -127.7118
     371    -124.8906    -122.9699
     372    -119.6826    -120.9694
     373    -129.0543    -130.7195
     374     -97.2465    -132.4820
     375     -98.8528    -130.0293
     376     -97.9082    -132.3935
     377    -122.5277    -134.8883
     378     -98.2806    -141.5605
     379    -134.3097    -120.9905
     380    -111.8183    -133.2806
     381    -116.3647    -118.3610
     382    -116.7352    -126.6763
     383    -154.0692    -130.6440
     384    -118.6069    -121.4577
     385    -161.3617    -144.4061
     386     -91.8090    -120.8140
     387    -116.4721    -140.3098
     388     -84.5566    -119.7315
     389    -102.4233    -112.4629
     390    -108.4529    -120.0158
