#Frame           phi1         psi1
     214     -60.8564     -36.8996
     215     -58.8512     -34.1178
     216     -96.7221     -35.9877
     217     -51.6246     -30.5799
     218     -62.5625     -45.5684
     219     -75.0236     -44.6526
     220     -82.4553     -18.7054
     221     -69.1538     -37.2709
     222     -72.2945     -56.3716
     223     -61.3112     -34.8606
     224     -73.3938     -18.3522
     225     -79.6088     -12.8056
     226    -116.8819     -16.0661
     227     -72.9921     -28.0636
     228     -79.9207     -21.0329
     229     -92.1891     -29.0186
     230     -67.5876     -56.5771
     231     -75.2856     -30.3002
     232     -84.4330     -28.9227
     233     -70.6136     -49.2556
     234     -68.3811     -43.8554
     235     -59.2306     -35.7506
     236     -74.7358     -39.2841
     237     -81.2360     -54.3018
     238     -65.7944     -37.8341
     239     -55.4168     -63.4170
     240     -69.0486     -53.6739
     241     -82.0965     -47.8836
     242     -90.2712     -60.2429
     243    -126.0577     -84.6258
     244    -109.7313     -70.6024
     245     -79.8158     -55.0819
     246    -108.4304     -76.3339
     247     -99.3401     -37.6485
     248    -109.6061     -55.6931
     249    -112.8990     -98.0779
     250    -124.8692     -90.8406
     251    -100.6376     -75.2764
     252    -111.0208    -104.2158
     253     -75.5879     -41.4025
     254     -95.0207     -40.7357
     255     -95.9147     -13.4446
     256    -116.3824     -19.1205
     257     -96.3533     -17.7416
     258     -92.2768     -26.1683
     259     -77.7409     -30.6505
     260     -70.8349     -38.9253
     261     -64.4435     -31.7869
     262     -81.6053     -23.0928
     263     -61.5651     -47.0704
     264     -71.5156     -29.4370
     265     -68.1413     -15.3668
     266     -80.8477     -20.4449
     267     -56.0905     -54.5693
     268     -63.1164     -28.4820
     269     -80.8178       0.7379
     270     -82.1168     -21.4613
     271     -67.3757     -20.8271
     272     -77.8940     -16.0116
     273    -117.1047     -10.8911
     274     -86.2039     -46.1299
     275     -86.5202     -29.6532
     276     -81.1190     -54.1297
     277     -70.9758     -40.3677
     278     -61.3644     -36.9157
     279     -64.1762     -12.2875
     280     -80.2690     -25.1965
     281     -58.4150     -55.2003
     282     -65.5486     -21.3514
     283     -72.1335     -44.6624
     284     -76.2045     -39.9466
     285     -81.6844     -29.3544
     286     -75.5723     -39.0654
     287     -94.5555     -13.5618
     288     -85.5023     -12.3607
     289     -73.7732     -17.0243
     290     -57.9588     -47.9101
     291     -64.7464     -45.3164
     292     -87.2092     -19.0517
     293     -69.1358     -26.1075
     294     -72.8814     -27.0989
     295     -77.4010     -54.0088
     296     -48.0416     -43.5439
     297     -61.3860     -30.3887
     298     -75.2830     -41.2710
     299     -67.9284     -20.6357
     300     -66.3168     -35.7838
     301     -73.4450     -58.3343
     302     -78.6452     -36.9143
     303     -76.3305     -25.7454
     304     -75.9009     -16.0075
     305     -89.6821     -28.0973
     306    -100.5935     -45.3287
     307     -83.4816     -16.9959
     308     -75.4861     -23.2673
     309     -84.0087      -9.4828
     310     -97.0861     -42.7779
     311     -80.8382     -31.1948
     312     -76.5833     -44.7502
     313     -74.5086     -39.7817
     314     -65.1794     -28.0498
     315     -61.8292     -24.2482
     316     -51.8103     -61.9190
     317     -81.9414     -23.5455
     318     -76.5600     -23.4758
     319     -84.0708     -21.6283
     320     -94.1060     -12.2500
     321     -85.1961     -23.8959
     322     -92.2990     -24.0337
     323     -95.4848     -28.8498
     324     -84.2142     -40.6634
     325     -98.8899     -37.0417
     326    -104.3970     -30.5525
     327     -65.8573     -66.7040
     328     -62.5156     -44.8224
     329     -78.0576     -50.9989
     330     -77.3818     -30.5790
     331     -74.7981     -50.0459
     332     -68.5851     -42.9709
     333     -47.3311     -64.9003
     334     -60.3273     -64.9032
     335     -65.3288     -59.4491
