#Frame           phi2         psi2
       1    -100.5207      -8.6767
       2    -109.0515     -19.9382
       3    -136.0611       1.8519
       4    -149.0486      20.5874
       5    -138.1445       6.2208
       6    -132.6269      26.7515
       7    -146.6818       4.0212
       8    -142.1162      11.6280
       9    -115.1274     -10.9530
      10    -110.2965      -3.1607
      11    -136.3031      17.7282
      12    -123.9027       3.7342
      13    -151.0608     -29.9070
      14    -132.4620     -44.3799
      15    -112.5890     -26.3286
      16     -73.5689     -15.1800
      17     -87.5173     -25.2279
      18     -82.8431     -25.7378
      19     -83.8368     -32.8207
      20     -94.5505     -20.8720
      21    -115.5700       5.8703
      22    -133.1141       6.1375
      23    -126.3833      19.5246
      24    -136.7828      -4.3284
      25    -137.4907      25.6516
      26    -115.0796      -1.2524
      27    -123.5569     -16.8932
      28    -131.8325      12.4510
      29    -129.5629      22.8234
      30    -110.6375      -1.6644
      31    -126.2433      11.7420
      32    -110.1986      -5.4428
      33    -117.5396     -14.1642
      34    -114.7595      10.7863
      35     -73.0315     -10.1085
      36     -76.8396      -5.6700
      37     -65.0105     -27.6011
      38     -93.4580      -4.8023
      39     -82.2698       3.9167
      40    -123.7422       5.0739
      41    -129.5062     -13.1669
      42    -124.1678      15.5006
      43    -120.2419       2.6532
      44    -118.1207       7.4748
      45    -114.2953     -12.9806
      46    -132.7278      22.3387
      47    -144.7301      34.6478
      48    -133.4564      35.2214
      49    -105.3757      31.6225
      50    -131.2826      19.3283
      51    -133.4759      16.6871
      52    -127.6638     -13.8259
      53    -137.0765       6.7732
      54    -127.6975       2.3706
      55    -124.4422      -5.3246
      56    -105.3726     -12.3393
      57    -132.1091       7.3352
      58    -148.5045      29.1816
      59    -133.3672       6.5532
      60    -134.5533      23.5922
      61    -144.2521       9.9715
      62    -133.7586      25.1698
      63    -130.0692       2.9074
      64    -149.6912     120.7549
      65    -136.7344      98.3293
      66    -158.3975      93.1401
      67    -170.5640     119.3752
      68    -149.1710     119.9059
      69    -136.7955     118.2068
      70    -141.7258      99.7865
      71    -139.9273      97.6716
      72    -146.6584      99.2113
      73    -132.3803      96.9852
      74    -143.0794     116.6634
      75    -137.2170      98.5522
      76    -113.1453      99.9136
      77    -104.0695     116.1406
      78    -104.8357      94.2171
      79    -110.9739       3.9109
      80    -106.0365      -7.7123
      81     -96.1607      -1.2022
      82     -91.8744      -7.2440
      83     -99.8271     -17.2863
      84     -86.9339      -1.0301
      85     -85.7563     -16.1951
      86     -76.3255     -12.7993
      87     -88.3689     -26.0198
      88     -93.4248     -18.9005
      89    -100.6140      12.4308
      90    -138.3557      33.1939
      91     -92.9469       6.2376
      92     -93.8799     -44.6783
      93     -97.4549     -29.8581
      94    -105.6151      -0.0880
      95    -106.6382     -17.1164
      96     -76.3700     -41.3357
      97     -98.0229      20.5229
      98    -101.8475      -5.6078
      99     -88.6266     -10.4117
     100     -99.3018     -22.7874
     101     -53.0806     -21.4476
     102     -96.4560       1.7126
     103    -100.4563     -37.8001
     104     -83.4577       3.4336
     105    -112.7369     -13.2072
     106    -100.5088       2.9338
     107     -67.9707     -31.4270
     108     -73.3786      -5.9708
     109    -102.5170     -12.6871
     110     -97.7660      -5.3786
     111     -75.9861     -18.0721
     112     -83.6236     -14.1220
     113     -40.9859     -23.6342
     114     -80.3915     -11.9845
     115     -73.1832      29.3545
     116     -62.2641     -26.1582
     117     -69.4700     -17.1934
     118     -67.3740     -21.0786
     119     -75.4118     -52.0911
     120     -89.9366     -23.4589
     121     -92.2622       4.8834
     122     -84.1354      -8.1211
     123     -93.1457      -9.9254
     124     -85.4975     -28.5278
     125     -85.3495     -22.5818
     126     -88.6334      -8.3601
     127     -93.0081     -16.7973
     128     -73.2757     -15.1428
     129     -61.5710     -36.5951
     130     -60.9227     -32.1601
     131     -80.6817      -6.6304
     132     -83.0766     -12.1835
     133     -33.9784      -7.2032
     134     -76.8622     -36.1217
     135     -98.3953     -16.3261
     136     -79.1664     -29.5532
     137     -86.9373      -9.4327
     138     -73.3334     -38.8102
     139     -58.0474     -10.9985
     140     -77.5745     -17.9186
     141     -72.7720     -43.5899
     142     -65.9368     -31.0414
     143     -75.0539     -21.6587
     144     -75.0129     -13.3577
     145     -80.2622      -0.7167
     146     -97.0556      -2.2927
     147     -86.8351     -14.7469
     148     -85.5090     -15.9725
     149     -64.6753     -28.4583
     150     -63.0796     -31.9883
     151     -73.6822     -46.9457
     152     -72.8510     -29.0700
     153     -75.5383     -11.0374
     154     -81.9464     -17.1821
     155    -101.4203      -9.1411
     156     -86.5217     -14.4121
     157     -73.4014     -25.2374
     158     -75.9810     -14.8686
     159     -77.4869       5.7489
     160     -83.0986      -2.4206
     161     -80.3181     -10.9119
     162     -55.2115     -14.8894
     163     -76.5693     -27.3526
