#Frame           phi2         psi2
       1     -62.8739     -31.5671
       2     -68.2157     -34.3883
       3     -63.0895     -45.8306
       4     -69.3431     -36.2372
       5     -52.2435     -55.2702
       6     -58.5496     -27.6242
       7     -71.5029     -31.4797
       8     -75.8121     -44.8378
       9     -70.6972     -21.3327
      10     -68.8006     -35.3640
      11     -79.7654     -20.4945
      12     -76.0717     -43.1761
      13     -60.5435     -41.1647
      14     -55.3034     -42.9768
      15     -65.6474     -33.4616
      16     -68.2400     -28.8542
      17     -53.1373     -35.3404
      18     -69.9271     -30.9849
      19     -68.5793     -27.6173
      20     -48.0334     -41.3111
      21     -69.7991     -36.1918
      22     -54.1341     -41.5746
      23     -57.1157     -38.8575
      24     -56.7119     -25.8676
      25     -49.2377     -35.1957
      26     -40.5580     -46.4958
      27     -61.2301     -28.6178
      28     -37.8547     -33.8787
      29     -57.6868     -25.5224
      30     -65.6920     -22.5395
      31     -59.7306     -16.0967
      32     -52.4223     -24.9726
      33     -71.5158     -22.2608
      34     -70.2036     -28.5559
      35     -66.8493      -2.2896
      36     -64.2475     -12.0699
      37     -82.8979     -14.7157
      38     -83.7867      -2.7291
      39     -80.8253     -12.7231
      40     -79.7665     -22.6775
      41     -73.9043     -15.8565
      42     -65.7916      -8.5350
      43     -54.5749     -19.7019
      44     -64.3064     -31.4411
      45     -62.5637      -7.4722
      46     -71.9270     -13.3897
      47     -68.7514     -27.6241
      48     -59.0605     -30.8487
      49     -55.8806     -33.8228
      50     -76.0566     -27.2234
      51     -59.4107     -31.4990
      52     -67.8980     -30.5923
      53     -70.8709      -8.6340
      54     -68.5052     -23.1034
      55     -69.8221     -13.5729
      56     -43.8707     -38.4738
      57     -60.7622     -28.1591
      58     -62.9718     -38.6642
      59     -60.9397     -20.2840
      60     -56.5481     -22.8807
      61     -44.7208     -36.4131
      62     -61.8777     -19.4134
      63     -71.4600     -21.4850
      64     -77.8085     -14.6536
      65     -81.2204     -12.0487
      66     -68.3254     -19.5594
      67     -71.9915     -10.7261
      68     -67.3591       0.5615
      69     -59.0153     -23.7659
      70     -75.7391     -11.0961
      71     -69.5636      -0.2024
      72     -79.1543     -12.2464
      73     -52.0641     -23.0362
      74     -69.4465     -31.1096
      75     -65.9951      -6.4113
      76     -62.6897     -18.2951
      77     -80.6835     -18.6542
      78     -67.8119     -17.6880
      79     -71.0966     -19.0901
      80     -63.2327     -11.9029
      81     -65.2190     -20.5313
      82     -62.7415     -29.5621
      83     -83.0013     -15.8290
      84     -56.2438     -23.0555
      85     -61.3556     -24.8201
      86     -57.0893     -23.0022
      87     -59.8815     -29.4347
      88     -64.3248     -24.8276
      89     -67.5384     -22.3548
      90     -61.8970     -16.7206
      91     -63.3479     -25.4363
      92     -64.2854     -29.9093
      93     -49.1984     -38.5112
      94     -61.0875     -26.4388
      95     -67.3975     -14.3461
      96     -70.8682     -32.0706
      97     -73.4022     -13.6306
      98     -63.9145     -13.5963
      99     -56.9145     -33.5622
     100     -96.7347     -11.1547
     101     -67.5375     -13.3761
     102     -70.2252     -23.2707
     103     -52.7303      -9.7415
     104     -59.9068     -22.2468
     105     -85.5174     -15.0135
     106     -58.0781     -17.5256
     107     -53.1312     -19.9957
     108     -59.2061     -21.7082
     109     -82.7565      -3.2894
     110     -71.0351     -15.0164
     111     -69.3194     -13.6596
     112     -72.0389      -3.9709
     113     -80.2661      -4.2823
     114     -80.6081     -16.4466
     115     -84.1918      -9.7390
     116     -64.9790      -1.5695
     117     -69.3465     -28.4338
     118     -77.8098      -9.9689
     119     -62.9226     -14.4836
     120     -68.0015     -20.9452
     121     -76.1127     -16.9595
     122     -65.4956     -19.8471
     123     -69.6048     -16.4853
     124     -97.7723      -5.7396
     125     -66.6411     -12.5998
     126     -66.7811     -16.9640
     127     -70.5050     -19.8930
     128     -53.4424     -23.1584
     129     -90.9013     -20.7639
     130     -68.6942     -20.9214
     131     -55.9585     -18.0325
     132     -45.1357     -24.4202
     133     -66.2777     -28.1677
     134     -58.2571     -26.8365
     135     -75.1089     -24.6744
     136     -62.9155     -18.9486
     137     -49.2827     -38.5538
     138     -66.3641     -21.0830
     139     -68.9873     -23.5943
     140     -69.1159       0.6636
     141     -55.7849     -34.6898
     142     -57.1133     -14.4903
     143     -67.0521     -25.4386
     144     -60.7262     -29.1559
     145    -105.9788     -34.7295
     146     -85.0954     -44.2100
     147     -78.9448     -22.9591
     148    -140.4931     -27.0036
     149     -77.6976     -10.6672
     150     -87.4123     -13.9602
     151     -67.7426     -16.3076
     152     -65.1532     -19.4187
     153     -61.2210     -18.1888
     154     -60.5884     -11.9468
     155     -69.6832     -15.7761
     156     -51.6046     -18.0719
     157     -86.3642      -4.5242
     158     -68.7826     -15.3568
     159     -59.4344     -17.0250
     160     -90.3833      -7.0840
     161     -67.2138     -13.5121
     162     -65.7215     -11.7020
     163     -75.1359      -7.4915
     164     -67.7499      -8.5953
     165     -75.9577       2.2878
     166     -68.2190       4.2146
     167     -73.3535       0.2821
     168     -91.3247       1.8432
     169     -73.3388     -15.2111
     170     -86.0121      -8.5547
     171     -60.1030     -19.9502
     172     -55.1078     -26.3657
     173     -60.9188     -16.6677
     174     -49.5241     -35.4592
     175     -60.8653     -17.7818
     176     -63.5930     -13.6792
     177     -70.2132      -8.1310
     178     -79.4686      -3.4489
     179     -62.7328      -0.7594
     180     -67.7563      -6.5742
     181     -66.6110     -23.5636
     182     -73.3849      -7.3010
     183     -67.6368     -13.1455
     184     -58.5686     -17.9837
     185     -62.7200     -20.7756
     186     -66.0580     -10.1174
     187     -65.9854     -21.9542
     188     -69.2218       0.3618
     189     -77.6423      -7.4060
     190     -77.1581       0.8012
     191     -79.7795      -6.9025
     192     -77.1653     -24.3543
     193     -81.1065     -16.7077
     194     -88.6004     -26.1107
     195     -61.0453     -24.2012
     196     -69.4594     -29.6259
     197     -61.7506     -19.6111
     198     -70.7395     -15.6109
     199     -51.1554     -34.1086
     200     -64.6859     -37.9782
     201     -78.9703     -27.5548
     202     -67.3612     -36.4760
     203     -74.9829     -26.4079
     204     -55.4397     -29.8262
     205     -64.5012      -9.6455
     206     -73.4462     -17.7238
     207     -70.7409     -27.1169
     208     -67.3834     -29.7890
     209     -67.4963     -22.9426
     210     -63.1248     -11.1776
     211     -72.7752     -12.5375
     212     -75.6246     -26.7673
     213     -40.8736     -22.0964
     214     -65.6875     -24.4945
     215     -52.4573      -9.9473
     216     -70.7414     -12.3961
     217     -60.1092      -8.5602
     218     -68.9704     -13.5227
     219     -51.2908      -7.7642
     220     -70.7905      -3.7651
     221     -76.6399       5.8345
     222     -68.8226       1.5363
     223     -71.8951       4.5033
     224     -72.2141       2.1309
     225     -84.7206       1.2956
     226     -61.1771      -0.2861
     227     -66.0571      -6.8506
     228     -75.9769      -3.0654
     229     -71.5476      -3.4744
     230     -79.0795      -0.4051
     231     -52.9835     -15.9699
     232     -62.0055      -9.0307
     233     -85.5459       5.0672
     234     -78.0192     -14.1397
     235     -72.6400      -8.2491
     236     -60.8633     -20.5745
     237     -65.3000     -12.0525
     238     -73.5233      -9.1439
     239     -82.4128     -12.3563
     240     -57.5290      -2.1968
     241     -92.1502      -7.1406
     242     -74.4203     -30.2190
     243     -79.6241     -47.8240
