#Frame           phi1         psi1
     228    -158.7154     132.6079
     229    -140.8290     138.5745
     230    -156.9438     151.7205
     231    -156.3752     142.4491
     232    -155.2996     165.0903
     233    -162.3127     170.8120
     234    -159.7627     166.9678
     235    -130.2100     131.8755
     236    -134.3879     157.5580
     237    -149.8496     144.6121
     238    -169.6279     150.5174
     239    -143.4979     105.8085
     240    -148.2590     165.6454
     241    -146.2760     120.6231
     242    -103.5723     148.3783
     243    -106.8645     133.2666
     244    -142.5929     147.0635
     245    -118.1346      78.3952
     246     -84.3626     127.9397
     247     -92.3631     146.7981
     248    -119.0566     165.1723
     249    -107.4158     154.0756
     250    -101.9460     121.6569
     251     -87.7469     136.6062
     252     -93.3900     138.5985
     253     -93.1581     125.3614
     254     -87.1261     113.0995
     255     -92.4101     107.8187
     256    -100.7990      80.1840
     257     -84.7631     115.7416
     258     -78.1778     120.6149
     259     -82.3560     110.3475
     260     -85.9626     118.2406
     261     -98.2489     126.6669
     262     -93.8176     114.3911
     263     -90.8971     115.4114
     264     -89.2895      87.9291
     265     -95.3847      93.8446
     266     -92.0388      90.4985
     267     -90.8752     102.6645
     268     -94.3858      73.6079
     269    -103.9962      93.3208
     270     -80.7237     128.6542
     271     -77.1458     152.0988
     272     -92.6108     120.5538
     273     -67.2892     124.6957
     274     -94.8104     111.0454
     275     -93.3882      77.4149
     276    -114.6355     113.2071
     277     -87.5941     121.9919
     278    -109.4388     117.0220
     279     -78.9843      97.2045
     280    -112.3670      41.1708
     281     -97.6850      24.0761
     282     -85.9477      13.7348
     283    -136.7027       1.3444
     284     -97.7359      -0.8772
     285    -107.3115       7.4132
     286     -99.2238      -0.1691
     287    -100.3133      -6.8464
     288    -140.7829      58.0477
     289    -135.1676      87.8865
     290    -135.0407      72.8762
     291    -130.5702      72.2332
     292    -110.4498      34.2204
     293    -109.7056      29.6024
     294     -91.4712      -4.1492
     295    -108.2132      15.1923
     296    -109.5127      11.8075
     297     -91.6631      22.5102
     298    -100.9270       3.5496
     299    -103.3163      13.9046
     300    -115.7930      19.1474
     301    -127.9679      20.8439
     302    -109.3114      26.8823
     303    -100.8374      28.1003
     304    -131.1014      11.8559
     305    -101.8529      14.1629
     306     -99.5805      31.0564
     307    -122.3282      74.2874
     308    -133.5819      76.6764
     309    -128.8154      71.1153
     310    -134.6910     123.0168
     311    -129.6247      78.8378
     312    -132.1311      65.4422
     313    -132.9517      63.8049
     314    -145.2191      70.5432
     315    -129.6924      44.4369
     316    -142.7426      77.3036
     317    -143.9689     120.3101
     318    -135.6078     117.4318
     319    -129.0664      71.7079
     320    -139.2763      67.0611
     321    -140.3637      61.1739
     322    -142.7912     107.3176
     323    -146.4687      80.2051
     324    -141.2930     112.2013
     325    -154.8248      42.8605
     326    -146.6291      54.9278
     327    -133.9231      45.4258
     328    -124.9715      30.6975
     329    -118.8523       9.5852
     330     -83.3240      -0.6205
     331    -101.0067       6.0434
     332    -123.7467      14.0253
     333    -123.2110      -0.5416
     334     -86.0049     -37.5575
     335     -82.2077      -6.9622
     336     -76.2669     -17.7842
     337     -94.6430     -12.6274
     338    -104.3776     -15.3320
     339    -103.8693      17.2951
     340     -98.5030      -5.4167
     341     -90.7379      -0.3558
     342     -81.7944       0.1394
     343     -91.9760       3.2946
     344     -98.7296      14.2514
     345     -66.9825      30.3248
     346     -99.1138      10.4145
     347     -91.3487       6.4052
     348     -81.2968     -23.4993
     349     -96.3895      -9.5539
     350     -71.6309      -8.5891
     351     -82.8251     -15.4584
     352     -64.7294     -33.3695
     353     -79.6110      -5.8191
     354     -81.2125     -19.1827
     355     -90.9317     -12.3996
     356     -99.9690      -3.3908
     357     -92.6915      -2.5236
     358    -104.4284       1.2092
     359     -88.3333       0.3785
     360     -77.1063      -4.6924
     361     -82.5701     -15.2041
     362     -91.1411      -1.2210
     363     -89.3834      -8.4473
     364     -85.1096      -6.2273
     365     -89.4312     -20.8682
     366     -87.7618     -28.2964
     367     -95.7784     -24.9020
     368     -89.9426     -43.5681
     369    -102.5144      -1.0114
     370    -120.5445     -39.4582
     371     -88.1054     -18.1655
     372     -90.3962     -35.0109
     373     -84.9627      -6.1055
     374    -104.3341      -6.8922
     375     -98.4108      -8.9000
     376     -74.1162     -51.9916
     377     -60.0884     -30.5323
     378     -73.0665     -22.1388
     379     -93.3815      -2.1100
     380    -114.4962      -5.7899
     381    -128.2040     -10.7561
     382    -102.8347       1.1312
     383     -91.5948      -1.3769
     384     -76.4405      -9.5103
     385     -95.8866      10.2790
     386     -83.7676      -7.9543
     387    -100.6992      -8.1577
     388     -94.5730      -5.1639
     389     -91.8787     -17.1911
     390     -84.6309      -1.7082
     391     -83.6071      -6.9704
     392    -103.9649     -21.1604
     393     -92.7595     -17.3946
     394     -86.2649     -10.0251
     395    -102.3548      18.6774
     396    -125.6751      71.5915
     397     -65.5180     -16.8915
     398     -91.6532      -2.8663
     399     -85.0722      -2.9049
     400     -62.8390     -30.8912
     401     -86.3811      -1.7382
     402     -92.5561      17.6432
     403     -67.1827     -27.2500
     404     -85.7471      -2.0240
     405     -98.7259      11.6287
     406    -106.0385      24.1107
     407     -83.6500      -0.4390
     408     -99.4540      38.1023
     409    -123.7659      51.5201
     410     -81.9663      44.8462
     411     -87.6732      16.5732
     412     -84.9763      62.2942
     413     -99.7219      49.0560
     414     -90.9569       2.7912
     415     -83.1164      -7.1584
     416     -76.1313      -7.2858
     417    -118.0207      -1.2959
     418     -96.9819     -18.6828
     419     -84.0540     -29.2247
     420     -92.1075     -11.8010
     421    -104.3429     -32.5439
     422    -108.4078      14.8022
     423    -113.9975      -4.5711
     424     -96.1438      -6.6913
     425    -117.1913     -27.4652
     426    -108.4067     -15.7509
     427     -93.8281     -10.1713
     428     -91.2781     -10.8100
     429    -108.3149       3.4728
     430     -70.4374     -12.5418
     431     -97.9656       8.4850
     432     -80.8821      79.4833
     433    -105.5024      21.0794
     434     -71.6809      -8.6198
     435     -85.7667      -7.4834
     436     -81.3681      -2.3029
     437     -82.7309      27.7645
     438     -86.7716     103.4407
     439     -67.2262      -6.0107
     440     -73.1252     -18.5745
     441     -86.6851      -0.4612
     442     -91.1880      -8.4274
     443     -90.0045      12.0838
     444     -69.5625     -16.5934
     445    -103.7367      -6.9092
     446     -70.7117     -18.0327
     447     -76.9209     -13.6782
     448     -89.0165      -0.0581
     449     -69.8228      -9.2288
     450     -89.2750       5.6321
     451     -78.7378      -3.9641
     452    -118.1787      -1.9657
     453    -117.1366      -4.4329
     454     -95.2814     -14.5690
     455    -101.6214      14.7653
     456     -98.3820      73.6204
     457     -92.3961     -14.7217
     458     -94.2036      -4.0653
     459     -83.2813       4.0769
     460     -86.9875     -10.9583
     461     -96.6398      19.3146
     462     -87.5641      13.2969
     463     -89.0995     -28.3044
     464     -78.4369      -5.2375
     465     -86.3720     -27.8190
     466     -80.5822     -15.5422
     467     -88.6118       6.0477
     468    -129.6686       5.9216
     469    -105.7706      12.7557
     470     -86.9309      -7.6110
     471     -87.0486      42.2563
     472    -103.0505      16.7226
     473     -86.6857     -12.2022
     474     -79.9284      -4.5965
     475     -85.7416     -23.8281
     476     -80.4137      -6.2497
     477     -94.9381     -15.4470
     478     -95.3912      -7.7671
     479     -87.8202     -22.5653
     480     -79.1090     -18.6041
     481    -129.6577     -15.5209
     482     -77.3391      -7.7485
     483     -70.4582     -27.5112
     484    -103.5371      -4.1248
     485     -83.7628     -21.4746
     486    -103.9267     -24.4359
     487     -72.7296     -26.8692
     488     -95.5791     -17.9979
     489     -90.9873      36.0175
     490     -88.0408      30.4334
     491    -103.2179      38.0698
     492     -69.2228      18.1663
     493     -64.0227       9.9034
     494     -74.3042      10.7471
     495     -85.2119     -18.2802
     496     -67.8691     -33.4976
     497     -86.5219     -34.6647
     498     -95.1922     -60.5774
     499    -105.3262      -9.8269
     500     -76.5171     -41.0840
     501     -82.9725     -37.7479
     502     -83.6326     -17.4696
     503     -74.4756     -33.6669
     504     -86.2874     -43.8835
     505     -87.2352      -8.5755
     506     -84.8955     -21.6003
     507     -71.8037     -20.5333
     508     -94.2867     -31.5165
     509    -104.6217     -14.3324
     510     -74.3407      -7.5971
     511     -99.9802     -28.4444
     512     -93.2232      -8.8166
     513    -104.8256      11.7404
     514    -100.7029       4.9380
     515     -78.6988      -2.2065
     516     -89.7362     -20.2878
     517     -91.5264       9.4491
     518     -87.7220      -8.9151
     519    -113.9814      -2.6297
     520     -91.0621     -28.4992
     521     -90.8403      32.0298
     522     -95.7964      -6.2864
     523    -102.7746      -5.7844
     524     -75.8056      49.3438
     525     -82.7044      62.5012
     526     -96.5452       2.0724
     527     -87.2476      70.8212
     528     -85.8473      73.9603
     529     -85.3003      62.4844
     530    -106.0247     106.6607
     531     -86.2670      64.0807
     532    -104.8657     111.2922
     533     -82.1841      75.7950
     534     -76.2183      47.1091
     535     -82.9209      54.4013
     536    -102.3456      27.0025
     537    -109.6078      68.1859
     538     -83.4551      60.6877
     539     -86.1969      60.8466
     540     -75.4798      79.7879
     541     -86.8604      81.2561
     542     -85.0443      90.5332
     543     -80.1084      69.4816
     544    -105.6874      79.0571
     545    -102.6288     -14.1177
     546     -90.8183       8.4683
     547    -111.6847      -7.0559
     548     -70.4847     -20.1306
     549     -76.7845     -20.8663
     550     -68.4623      -8.4615
     551    -101.7050      14.5798
     552     -55.5599     -36.0181
     553     -90.1938     -15.2502
     554    -111.8836      -2.0131
     555     -88.0622     -21.0217
     556     -79.7572     -18.7772
     557     -84.4133      11.6818
     558     -86.6998      -3.8484
     559    -100.9443       7.7035
     560     -80.3406     -19.9345
     561     -72.2489     -21.8948
     562     -83.6268      -8.1090
     563    -110.0568      -0.9898
     564    -104.9624     -21.7883
     565    -123.7941      20.5131
     566     -89.8602       0.1623
     567     -95.9593     -11.2876
     568     -66.8093     -26.2497
     569     -64.1651     -31.1268
     570     -99.2313     -13.9900
     571     -74.3881     -13.3496
     572     -76.8275      -9.0682
     573     -80.9449     -15.6485
     574     -90.9533      60.9089
     575     -86.2262      80.9545
     576     -86.7574      77.4125
     577     -77.6503      78.6080
     578     -96.3262      17.1855
     579     -86.0378       3.7457
     580     -77.1264      26.3227
     581    -101.0838      71.9691
     582    -105.3936      92.6733
     583     -97.3806      31.7182
     584     -84.5019      21.9748
     585     -84.5254      81.7204
     586     -83.9229      55.5198
     587    -106.0838      78.6387
     588     -97.2194      59.6432
     589    -109.1277      83.3910
     590     -94.8913      85.4253
     591     -82.8644      99.1516
     592     -84.2206      55.3264
     593     -84.7718      75.1830
     594     -90.9363      64.7245
     595     -84.1100      80.8153
     596     -95.5145      78.8610
     597     -99.5283      87.1012
     598     -98.9584      65.9086
     599     -89.5807      72.9432
     600     -82.6883     -15.3459
     601     -90.0327      54.7989
     602     -86.8839      31.4209
     603     -73.6013     -23.7676
     604    -102.1691      -4.2542
     605     -93.4262      43.0709
     606     -80.5062      -4.9971
     607     -48.6760       5.2077
     608     -91.8419      46.8002
     609     -84.0635      44.4529
     610     -86.0212      -9.2186
     611     -94.7025      -6.3871
     612     -81.1000     -12.6749
