#Frame           phi2         psi2
       1      78.4265     135.3678
       2      88.4745     130.5879
       3      83.2919     134.0909
       4      87.1807     142.3426
       5      77.8998     141.2176
       6      81.3980     145.5742
       7      64.8717     128.5104
       8      64.1007     125.6057
       9      90.9022     140.9235
      10      77.1747     130.4977
      11      71.8432     152.9028
      12      61.9799     142.7531
      13      97.9193     143.9535
      14      62.8582     147.1358
      15      75.8827     141.4102
      16      76.0793     126.9813
      17      86.2264     144.7195
      18      86.9053     148.0583
      19     117.0645     132.8018
      20      83.1658     152.9355
      21      76.6003     163.5984
      22      90.2511     140.4572
      23      90.8573     151.8272
      24     130.8357     149.9579
      25      73.0392     149.1664
      26     113.1399     148.0042
      27      66.1561     144.3319
      28      85.8243     141.1369
      29      71.1533     157.5327
      30      67.1321     144.5126
      31      68.4177     151.2083
      32      71.4830     141.7467
      33      85.8644     144.8180
      34      64.5576     164.5690
      35      62.2415     148.9586
      36      65.5691     135.8959
      37      82.4538     127.4108
      38      71.8779     147.9407
      39      58.6874     152.3779
      40      57.9200     152.0516
      41      76.2621     157.5506
      42      83.9553     134.1829
      43      80.5876     123.9183
      44      89.2991     146.9048
      45      73.1885     136.0156
      46      85.3863     152.0621
      47     101.5315     147.4458
      48      80.1416     141.9272
      49      79.0661     144.4435
      50      97.0853     156.9652
      51     100.3230     134.9183
      52      83.8983     150.7293
      53      94.3926     160.1697
      54     102.0892     150.5528
      55      99.0815     158.0450
      56      77.1714     151.0989
      57      81.3602     137.6959
      58      71.7750     148.5831
      59      60.6995     151.2821
      60      75.9917     141.1728
      61      77.8376     146.3195
      62      55.8342     159.3715
      63      81.2486     153.6860
      64      68.6351     151.2638
      65      81.1933     135.8724
      66      70.8820     146.1112
      67      75.3031     151.9712
      68      73.5726     151.7112
      69      80.8988     147.0333
      70      85.6029     152.2993
      71      85.3413     163.0749
      72      72.7732     148.6911
      73      81.0631     165.7714
      74      90.9908     138.3187
      75      81.5828     158.2598
      76     103.2840     142.4530
      77      83.4854     135.7441
      78      79.1829     133.7768
      79      76.6843     148.5363
      80      64.8920     146.0218
      81      60.8742     137.3643
      82      82.3266     166.4807
      83      72.2221     144.5695
      84      74.1583     146.2132
      85      85.8452     150.9683
      86      64.9212     106.7348
      87      86.1780     107.0747
      88      70.0352     101.8473
      89      80.4857     100.3395
      90      93.0858     105.2603
      91     108.4873     125.9736
      92      98.2219     149.2935
      93      92.1327     149.3469
      94      67.5378     144.3112
      95      75.6724     148.5845
      96      72.9927     127.8844
      97     102.0917     125.5911
      98      79.1093     140.3375
      99      73.3922     114.1418
     100     -60.2733     125.1941
     101     -26.3134     110.1360
     102     -51.1605     117.2373
     103     -37.3766     107.5218
     104     -47.9395     112.2101
     105     -48.5649     126.3203
     106     -28.4348     109.5280
     107     -54.5746     128.3861
     108     -52.1055     123.8865
     109     -48.3582     130.1984
     110     -48.7523     130.5669
     111     -47.0588     147.5006
     112     -53.0427     131.6076
     113     -56.5376     141.8870
     114     -64.3955     159.9501
     115     -47.0011     116.7132
     116     -56.9568     135.0559
     117     -59.1727     134.5164
     118     -52.3422     145.2342
     119     -55.0879     132.7212
     120     -67.7088     143.2475
     121     -69.7613     128.4499
     122     -70.0963     137.5782
     123     -73.6007     144.2734
     124     -81.1213     160.1089
     125     -69.7998     148.4939
     126     -57.8216     157.3815
     127     -83.0488     137.6495
     128     -58.7162     168.9700
     129     -50.8830     142.1838
     130     -59.5866     137.2415
     131     -63.9701     148.6783
     132     -55.8633     157.1144
     133     -69.6845     121.9962
     134     -90.3664     147.4539
     135     -45.1490     131.8027
     136     -55.3401     115.1102
     137     -61.9871     129.2518
     138     -63.0220     133.0090
     139     -39.1038     145.4659
     140     -59.6805     131.1399
     141     -58.6439     154.3760
     142     -44.7627     130.2551
     143     -52.1480     140.3876
     144     -58.0180     138.7804
     145     -69.6853     115.5195
     146     -84.7437     137.3288
     147     -78.1821     148.6811
     148     -66.0506     123.3077
     149     -66.0907     118.3346
     150     -57.8817     114.1561
     151     -47.0680     124.4965
     152     -27.7668     117.8815
     153     -71.0318     151.3955
     154     -44.8054     140.6247
     155     -64.4436     149.1683
     156     -64.3482     149.8582
     157     -49.5245     140.2782
     158     -77.7038     115.9951
     159     -62.2332     142.6022
     160     -66.4648     123.7988
     161     -50.4214     141.5106
     162     -54.3431     147.1151
     163     -58.5487     127.2743
     164     -68.1388     129.1978
     165     -68.0552     146.7149
     166     -60.7855     161.4908
     167     -67.8115     142.9645
     168     -39.4320     120.7709
     169     -72.1683     122.4123
     170     -76.9573     140.2741
     171     -80.2147     140.3516
     172    -137.1589     122.9516
     173     -44.3102     130.6270
     174    -100.1761     116.7272
     175     -57.4965     129.8168
     176     -51.4829     130.7267
     177     -66.3975     141.9295
     178     -70.5933     154.0751
     179     -64.7766     158.9977
     180     -70.7280     154.1265
     181     -70.0931     141.7777
     182     -89.0943     148.4576
     183     -77.8933     158.4629
     184     -61.5284     148.3929
     185     -44.4617     142.5934
     186     -55.7110     136.6906
     187     -65.2604     152.4447
     188     -82.9128     141.3103
     189     -63.0973     140.4990
     190     -63.4949     137.4175
     191     -64.9976     149.4861
     192     -73.2444     141.4393
     193     -59.8739     151.9533
     194     -73.8154     133.9926
     195     -78.6203     152.9526
     196     -93.6943     151.2246
     197     -68.5781     137.9638
     198     -73.3992     142.1649
     199     -65.0283     121.9228
     200     -84.9950     161.0241
     201     -89.4097     144.0236
     202     -88.7457     164.4496
     203     -75.9081     145.6455
     204     -68.8117     113.5142
     205     -62.0174     119.0163
     206     -84.6431     160.0458
     207     -45.3087     137.5181
     208     -59.9378     162.0575
     209     -80.8683     166.5435
     210     -61.6115     152.0208
     211     -69.2378     132.9909
     212     -57.0865     146.4116
     213     -66.6325     148.3682
     214     -59.1518     151.8627
     215     -71.5823     152.1161
     216     -59.8866     137.1220
     217     -66.8379     144.7494
     218     -55.9828     139.7290
     219     -52.9969     157.1998
     220     -68.9917     152.0534
     221     -59.0492     150.2382
     222     -83.1062     146.8834
     223     -50.2122     151.0305
     224     -40.6111     144.8267
     225     -66.3580     122.6506
     226     -81.3834     130.0641
     227     -66.0171     134.6127
     228     -69.3694     149.0892
     229     -49.2355     119.8538
     230     -66.4427     145.7295
     231     -72.4447     148.2590
     232     -61.7225     139.4430
     233     -82.7429     132.9679
     234     -67.2196     156.8527
     235     -96.9164     136.8622
     236     -61.8900     130.6027
     237     -75.0841     142.3906
     238     -71.5069     149.8623
     239     -69.4251     141.5537
     240     -73.8299     152.8383
     241     -66.6290     142.4809
     242     -72.1531     125.5983
     243     -72.7038     146.9776
     244     -78.9964     134.3928
     245     -86.2503     113.2424
     246     -71.6898     153.5481
     247     -63.7833     134.5280
     248     -48.7479     145.0944
     249     -93.7802     120.1347
     250     -68.8153     150.2945
     251     -68.0738     154.9795
     252    -107.9423     125.9017
     253     -98.5949     109.9928
     254     -76.0582     125.1815
     255     -48.7653     144.6639
     256     -66.3361     166.1769
     257     -55.5626     144.6505
     258     -62.8496     143.7794
     259     -55.5040     137.8910
     260     -74.5630     148.3902
     261     -64.1024     130.3561
     262     -72.5136     144.5886
     263     -49.2542     145.5500
     264     -76.6835     148.3973
     265     -81.2543     122.3560
     266     -72.2761     150.3332
     267    -101.9351     124.7244
     268    -108.5578     149.1998
     269    -146.2190     151.1903
     270     -72.6984     148.6855
     271     -44.9375     139.5657
     272     -80.0808     137.0508
     273     -76.5187     147.4921
     274     -70.2482     132.3728
     275     -51.3965     127.6602
     276     -67.8356     150.9411
     277     -81.5120     152.1600
     278     -63.6005     134.7202
     279    -113.4959     166.1933
     280     -71.6541     150.2336
     281     -70.1377     146.2131
     282     -50.7772     144.3026
     283     -74.2690     142.5778
     284     -67.1304     159.3351
     285     -64.4116     156.8670
     286     -61.8695     152.3128
     287     -43.2770     125.6192
     288     -42.4097     138.7969
     289     -46.1331     145.1130
     290     -94.3922     162.3710
     291     -64.1907     146.6291
     292     -84.8564     138.0742
     293     -55.8393     151.1166
     294     -69.1119     120.1697
     295     -58.0330     141.7240
     296     -67.6791     160.8854
     297     -58.2965     171.6305
     298     -83.8479     148.2471
     299     -51.2354     145.2723
     300     -60.0424     160.8648
     301     -65.8530     161.3605
     302     -88.9732     160.4553
     303     -66.5585     157.0940
     304     -89.6596     144.9049
     305     -27.0762     134.0189
     306     -68.7779     151.2962
     307     -76.4933     151.1243
     308     -63.8215     143.1987
     309     -73.0320     162.6162
     310     -69.0691     152.8259
     311     -69.4353     160.5382
     312     -78.3860     140.3452
     313     -60.2561     158.7986
     314     -79.1169     135.6343
     315     -52.4049     148.0819
     316     -97.9022     156.9066
     317     -61.7963     152.2037
     318     -84.1860     179.9749
     319    -139.7442     150.2287
     320    -154.0729     151.9299
     321    -102.5115     166.5350
     322     -75.8844     124.3809
     323    -134.4624     133.9113
     324    -166.6278     146.8742
     325    -156.6938     146.8903
     326    -155.2899     151.6761
     327    -165.8926     159.6843
     328    -161.9887     105.9754
     329    -142.3260     156.6520
     330    -150.9464     151.7733
     331    -160.2614     131.7775
     332    -165.6865     143.3034
     333    -152.7326      93.5227
     334    -160.5022     131.0531
     335    -156.9992      91.5504
     336    -159.4064     128.2590
     337    -171.9373     107.2355
     338     163.1170      69.9086
     339    -152.0265     106.3411
     340    -153.4131      94.7527
     341     172.7043     114.6262
     342    -160.7557     135.1533
     343    -152.3485     142.3438
     344    -164.8395     134.2934
     345    -165.3244     137.9911
     346    -147.5031      73.2722
     347    -173.0245      95.9647
     348    -156.2164     130.9356
     349    -146.5269      99.4659
     350    -179.1074      86.4612
     351    -135.9091      79.1050
     352    -157.7314      64.4289
     353    -160.1243      82.5450
     354    -177.9218      84.0979
     355    -120.0890     111.5232
     356    -150.3668     125.4843
     357    -141.5219      91.6203
     358     -85.0733     121.6683
     359    -120.6113     123.2181
     360    -125.2101     107.4509
     361    -115.9780     121.5210
     362     -65.9966     121.0398
     363     -76.1163     139.5162
     364     -76.2546     155.3532
     365     -73.4513     148.2888
     366     -49.9288     147.7106
     367    -123.3242     129.6326
     368    -103.8487     137.8773
     369     -88.8324     158.2239
     370    -162.5447     154.1205
     371    -160.1899     131.8570
     372    -143.5956     151.9289
     373    -143.7502     122.2845
     374    -133.6014     152.0581
     375    -132.9346     135.8693
     376    -131.7889     119.4661
     377    -133.9169     122.8797
     378    -108.5444     110.9745
     379    -155.9749     101.0867
     380    -133.7579      94.3093
     381    -155.4575     134.8425
     382     -67.6729     139.2638
     383     -65.2993     140.3740
     384     -65.0393     141.9654
     385    -154.6733     164.0173
     386    -142.3222     134.2890
     387     -65.6501     142.4226
