#Frame      RoG_00000 RoG_00000[Max]
     202       8.7780        12.0555
     203       8.8177        11.7995
     204       8.8548        11.7665
     205       8.8816        11.5813
     206       8.9529        12.7451
     207       9.0610        13.1717
     208       8.9331        12.1482
     209       8.9648        12.1928
     210       8.6197        11.5828
     211       8.7219        11.6981
     212       8.6136        11.7443
     213       8.6186        11.7585
     214       8.7475        11.9083
     215       8.9468        12.8841
     216       8.9687        13.0288
     217       9.1722        13.1116
     218       9.1216        14.0326
     219       9.4276        14.4225
     220       9.8442        15.8028
     221      10.0502        16.6159
     222      10.2283        17.0829
     223      10.1292        16.2699
     224       9.9083        14.8225
     225       9.9298        13.5836
     226       9.7962        13.0013
     227       9.7016        13.1474
     228       9.5235        12.7161
     229       9.4152        12.6702
     230       9.8529        14.8447
     231       9.6347        15.0297
     232       9.9476        15.3394
     233       9.8463        14.3327
     234       9.7590        13.4034
     235       9.9429        14.7382
     236      10.0372        15.0410
     237       9.9519        14.8004
     238       9.7824        14.7162
     239      10.1796        16.1295
     240      10.2390        16.4570
     241      10.2489        15.9807
     242      10.2769        15.8691
     243       9.8084        14.8006
     244       9.8972        14.6041
     245      10.1823        16.0593
     246      10.0587        15.4594
     247      10.2441        16.4456
     248      10.2245        16.5767
     249      10.2855        16.7874
     250      10.2871        16.0597
     251      10.4417        17.5960
     252      10.3528        17.3574
     253       9.9920        17.1015
     254      10.2290        15.9392
     255       9.9651        16.1070
     256       9.7020        15.2821
     257      10.0967        15.7004
     258       9.7212        13.9248
     259       9.8301        14.6943
     260       9.8271        16.1250
     261       9.6447        15.5283
     262      10.0833        16.8864
     263       9.8920        15.7724
     264      10.0076        16.2100
     265      10.0842        16.4354
     266      10.0921        16.7826
     267      10.2090        16.8175
     268      10.4170        16.4553
     269      10.2847        16.6866
     270       9.7892        14.8920
     271       9.8827        13.4832
     272       9.9417        13.3538
     273       9.7137        13.2534
     274       9.6215        13.4397
     275       9.8075        13.8604
     276      10.2645        14.6636
     277      10.2733        16.1241
     278      10.6684        16.7073
     279      10.2768        17.0326
     280      10.5810        18.0146
     281      10.8259        19.5010
     282      10.3111        17.4658
     283       9.9737        15.6527
     284      10.2741        17.5622
     285      10.2975        17.7585
     286      10.4977        17.8369
     287      10.3208        16.6254
     288      10.6851        17.1751
     289      10.7227        16.6122
     290      10.2834        16.2880
     291      10.2621        14.6027
     292      10.1364        14.7168
     293      10.0386        15.0132
     294      10.0061        15.3029
     295      10.0555        15.6557
     296      10.0257        15.2250
     297       9.7888        15.2122
     298       9.6050        13.9575
     299       9.7627        13.0181
     300       9.8254        14.8664
     301       9.4590        15.1671
     302       9.7012        16.0588
     303       9.7457        14.7491
     304       9.7776        15.1738
     305       9.4995        14.8916
     306       9.5025        14.3781
     307       9.2552        13.7487
     308       9.5302        13.9021
     309       9.2813        13.6182
     310       9.4822        14.6600
     311       9.7410        15.8185
     312       9.8799        15.5222
     313       9.8401        15.6866
     314       9.5437        14.3258
     315       9.4883        13.7980
     316       9.6570        13.8269
     317       9.6840        14.9834
     318       9.7290        15.0335
     319       9.6227        14.7071
     320       9.5847        14.2267
     321       9.3900        13.3463
     322       9.4385        15.3153
     323       9.3357        14.4015
     324       9.5856        15.4534
     325       9.4669        14.5720
     326       9.1537        14.5109
     327       9.3151        14.8787
     328       9.1522        15.3592
     329       9.3521        15.6575
     330       9.5730        15.6947
     331       9.1490        14.2298
     332       8.7189        12.0782
     333       9.0813        14.3228
     334       8.7636        13.5945
     335       9.0419        14.2068
     336       9.1130        15.3139
     337       9.3385        15.0185
     338       9.6356        16.2588
     339       9.1154        15.5212
     340       8.9045        14.4205
     341       8.8253        14.6248
     342       9.2428        15.7095
     343       9.1810        16.0831
     344       9.2351        16.0026
     345       9.4974        16.4132
     346       9.4389        16.9123
     347       9.0625        15.0518
     348       9.0320        13.1459
     349       8.9472        12.8174
     350       8.7658        12.0642
     351       8.5223        11.6038
     352       8.9478        12.1863
     353       8.8898        12.0605
     354       8.9069        12.1074
     355       8.8366        11.7530
     356       8.7692        11.9338
     357       8.6519        11.5606
     358       8.5824        11.5289
     359       8.6900        11.7128
     360       8.5467        11.6512
     361       8.6871        11.5293
     362       8.6002        11.3762
     363       8.5887        11.3705
     364       8.6087        11.3933
     365       8.3376        11.0589
     366       8.1653        10.6517
     367       8.2490        11.1986
     368       8.0894        11.2192
     369       8.3917        10.9737
     370       8.2593        10.6297
     371       8.5729        11.5768
     372       8.4700        11.1579
     373       8.9884        12.0694
     374       8.9614        12.4349
     375       8.9879        12.4270
     376       8.4585        11.5655
     377       9.0011        11.9233
     378       8.9025        12.0710
     379       9.0372        12.4032
     380       8.8661        11.8362
     381       8.7488        11.5721
     382       8.8482        11.5921
     383       8.9120        11.5365
     384       9.0905        12.2617
     385       9.5694        13.0472
     386      10.2267        14.4802
     387      10.0715        13.6749
     388       9.7710        13.5432
     389      10.2655        16.2522
     390       9.8973        15.7277
     391      10.0224        15.4021
     392       9.5159        14.4952
     393       9.9594        14.9362
     394       9.9971        15.4554
     395      10.0881        16.0791
     396       9.9893        15.9236
     397      10.1379        16.1071
     398       9.7770        14.4826
     399      10.0562        15.5347
     400       9.7196        14.7073
     401      10.1042        16.2352
     402       9.6690        13.9935
     403      10.2680        15.0375
     404       9.9664        13.8113
     405       9.7678        12.8770
     406       9.7705        12.8714
     407      10.3018        14.5153
     408      10.2439        14.6470
     409      10.4301        14.4170
     410      10.0472        15.2864
     411       9.7776        15.8712
     412       9.7912        15.5082
     413       9.6886        15.6445
     414       9.7085        15.8481
     415       9.7396        15.4284
     416       9.4802        16.4215
     417       9.0577        14.1317
     418       9.0905        15.0575
     419       8.9552        14.6915
     420       8.9963        14.6468
     421       8.7592        13.4869
     422       9.1476        13.4439
     423       9.3040        14.3551
     424       9.2016        13.1796
     425       9.5978        14.0100
     426       9.4318        14.5486
     427       9.6367        14.7570
     428       9.6675        15.1471
     429       9.6819        14.4387
     430       9.6605        13.9348
     431       9.2377        12.8622
     432       9.4962        13.0959
     433       9.6195        13.7610
     434       9.7084        13.3487
     435       9.8571        14.5384
     436      10.0701        15.7761
     437      10.0706        16.7373
     438       9.7789        16.2198
     439       9.7541        16.8474
     440       9.7063        16.6956
     441       9.7039        16.9345
     442       9.9338        17.2997
     443       9.5115        15.1268
     444       9.4411        15.3245
     445       9.5912        15.2283
     446       9.4542        16.5612
     447       9.5198        16.2480
     448       9.5815        17.0599
     449       9.4843        16.4640
     450       9.8025        16.9948
     451       9.5851        16.7203
     452       9.4817        16.3201
     453       9.3184        15.2430
     454       9.3354        14.5603
     455       9.2474        13.9272
     456       9.5551        14.8806
     457       9.1116        14.6964
     458       9.0701        14.3565
     459       9.3024        13.6905
     460       9.0096        13.4572
     461       9.0885        11.9834
     462       9.0765        13.4456
     463       9.5390        14.1109
     464       9.5149        14.1327
     465       9.7797        14.7638
     466       9.6991        14.9584
     467       9.8296        14.8533
     468       9.7439        15.0585
     469       9.4610        14.3876
     470       9.4519        15.0585
     471       9.7837        14.5736
     472       9.9352        15.9445
     473       9.3424        15.0844
     474       9.2400        13.2069
     475       9.4293        13.0657
     476       9.7454        14.4682
     477       9.4160        14.0430
     478       9.2408        13.6586
     479       9.4060        14.2952
     480       9.4031        14.5460
     481       9.4744        14.3329
     482       9.3013        14.0322
     483       9.1284        13.4358
     484       8.9942        12.5244
     485       9.0209        12.9405
     486       9.6181        14.9548
     487       9.3562        13.4853
     488       9.1075        13.0513
     489       9.0576        12.2302
     490       9.1151        12.0219
     491       9.2420        12.1766
     492       9.1668        12.1633
     493       9.3584        12.8497
     494       9.6407        14.1041
     495       9.3004        13.2520
     496       9.3308        13.2901
     497       9.4836        13.7492
     498       9.1800        12.5377
     499       9.2634        12.8585
     500       9.2507        13.2442
     501       9.5116        14.3629
     502       9.4203        14.0995
     503       8.9051        13.2078
     504       9.1757        13.3801
     505       9.1108        13.6788
     506       9.3589        13.9303
     507       9.1740        13.6214
     508       8.9815        12.5954
     509       8.9824        12.8794
     510       9.0289        13.0607
     511       9.5609        14.5358
     512       9.8366        15.4230
     513       9.7526        15.9168
     514       9.7900        16.8191
     515       9.6415        16.0455
     516       9.7916        16.4507
     517      10.0365        16.1913
     518      10.1501        16.2652
     519       9.8088        16.0405
     520       9.7875        15.7063
     521       9.6538        15.5332
     522       9.6938        16.5268
     523       9.5956        16.7999
     524       9.5964        17.1543
     525       9.4991        16.5370
     526       9.2302        16.0077
     527       8.8203        14.8703
     528       9.0621        15.3277
     529       9.0298        15.7126
     530       8.8648        15.1340
     531       8.8471        14.6270
     532       8.9154        13.8698
     533       8.8014        14.0284
     534       8.8475        14.5958
     535       8.6722        14.4388
     536       8.7482        14.9938
     537       8.8700        15.5018
     538       8.8100        14.7531
     539       9.0220        13.6520
     540       8.7563        14.0177
     541       8.7975        15.0432
     542       8.6402        13.7569
     543       8.3348        12.7843
     544       8.3558        12.0097
     545       8.2313        12.0066
     546       8.2512        11.8954
     547       8.3491        11.4165
     548       8.2820        10.9973
     549       8.2147        10.8316
     550       8.0085        10.6129
     551       7.9608        10.9468
     552       8.1195        10.8857
     553       8.2363        11.4758
     554       8.3562        11.4859
     555       8.2557        11.2879
     556       8.2986        11.0439
     557       8.3120        11.1268
     558       8.1588        10.9961
     559       8.2134        11.0592
     560       8.1202        10.8555
     561       8.1504        10.6564
     562       8.3336        11.1907
     563       8.1054        11.0215
     564       8.1742        10.8204
     565       8.1014        10.8871
     566       8.1201        10.6447
     567       8.1558        11.1857
     568       8.0814        11.1921
     569       8.1764        11.6511
     570       7.9152        10.8927
     571       8.0765        11.8291
     572       8.0665        11.4106
     573       7.8221        10.6220
     574       7.7489        10.3318
     575       7.8030        10.7877
     576       8.0108        10.6664
     577       8.1767        10.7306
     578       7.8454        10.2370
     579       7.8057        10.4323
     580       7.6502        10.1851
     581       7.7637        10.1906
     582       7.8960        10.4346
     583       8.3428        11.1479
     584       8.1736        10.4459
     585       8.2304        10.8520
     586       8.3385        10.6338
     587       8.3934        11.3446
     588       8.3170        10.8586
     589       8.3233        11.2362
     590       8.3544        11.2942
     591       8.2499        11.1669
     592       8.1243        10.8145
     593       8.0452        11.0875
     594       8.0231        10.9249
     595       7.8276        10.7294
     596       8.0059        11.4480
     597       7.9902        11.2746
     598       8.0588        11.2995
     599       8.1648        11.8599
     600       7.9771        11.2413
     601       8.0198        11.5436
     602       8.1206        12.1988
     603       8.0605        12.5424
     604       7.9855        12.2837
     605       7.8802        11.2971
     606       8.0721        12.1285
     607       7.8678        11.3388
     608       7.8349        11.3738
     609       7.9119        11.7147
     610       7.9131        11.3887
     611       7.8546        11.2597
     612       8.0057        11.5539
     613       8.0451        11.1026
     614       8.0342        11.7726
     615       8.1390        11.7975
     616       8.1346        11.6670
     617       8.1000        11.5458
     618       8.0958        10.7269
     619       8.1170        11.4560
     620       8.2358        11.3738
     621       8.1659        11.1281
     622       8.0352        11.3198
     623       8.3089        12.2441
     624       7.9403        11.2330
     625       8.0007        11.5688
     626       7.9740        11.4650
     627       7.7304        11.1136
     628       7.5169        10.3998
     629       7.3728        10.9078
     630       7.6318        11.6008
     631       7.6069        11.3436
     632       7.6164        11.7024
     633       7.6182        12.1833
     634       7.3816        11.2287
     635       7.4995        11.6701
     636       7.2463        10.7822
     637       7.3154        11.2015
     638       7.3236        11.2943
     639       7.3621        11.3444
     640       7.3478        11.2838
     641       7.3556        11.0727
     642       7.3038        10.5827
     643       7.4229        10.5558
     644       7.3962        10.9297
     645       7.3496        10.2977
     646       7.4818        11.4151
     647       7.5606        11.4112
     648       7.4999        10.9501
     649       7.3557        10.4667
     650       7.3489        10.5940
     651       7.5138        11.0874
     652       7.4510        10.4834
     653       7.5558        10.9604
     654       7.6412        11.1273
     655       7.7415        11.2753
     656       7.6966        11.3400
     657       7.6905        11.1800
     658       7.5388        10.9770
     659       7.6833        11.3676
     660       7.5465        10.8145
     661       7.6672        11.2735
     662       7.7270        11.2785
     663       7.6593        10.6300
     664       7.5003        10.6637
     665       7.5597        11.1998
     666       7.6807        11.3053
     667       7.6572        11.0249
     668       7.6920        10.8829
     669       7.6760        10.9340
     670       7.5441        11.0329
     671       7.8033        11.1541
     672       7.6739        11.0197
     673       7.5893        10.8894
     674       7.5962        10.6020
     675       7.6026        10.6048
     676       7.5786        10.5093
     677       7.3058        10.4053
     678       7.2568        10.1007
     679       7.4383         9.8920
     680       7.3571         9.7736
     681       7.5203         9.9451
     682       7.4722         9.9185
     683       7.3706         9.9301
     684       7.8277        10.2262
     685       7.4309         9.7998
     686       7.6618        10.5026
     687       7.7155        10.7935
     688       7.7958        10.5594
     689       7.7736        10.4927
     690       8.1026        11.3660
     691       7.9804        11.2653
     692       8.2753        11.9054
     693       8.0825        11.6135
     694       8.1895        11.6629
     695       8.3646        11.5971
     696       8.2261        11.4368
     697       8.1136        11.5905
     698       7.8936        11.1228
     699       7.9135        10.7376
     700       8.1768        10.7691
     701       7.9368        10.8618
     702       7.8117        10.7235
     703       8.1501        10.8848
     704       7.8338        10.5556
     705       7.7577        10.0020
     706       8.1966        11.0252
     707       8.0227        10.7720
     708       7.9126        10.3819
     709       7.9443        10.5535
     710       7.8638        10.4550
     711       7.7978        10.2243
     712       8.0682        10.6095
     713       8.1701        10.8178
     714       8.6870        12.5615
     715       8.2842        11.4958
     716       8.5095        12.1389
     717       8.3253        12.1334
     718       8.2742        11.7742
     719       8.3462        12.8477
     720       8.2379        11.8406
     721       8.1257        11.8648
     722       8.3197        11.4936
     723       7.9874        11.0536
     724       8.0093        11.0032
     725       8.2390        11.8504
     726       8.4537        11.6451
     727       8.4441        11.6368
     728       8.2487        11.5293
     729       8.3998        11.9186
     730       8.3864        11.7265
     731       8.3702        11.6066
     732       8.0437        10.7662
     733       8.2055        11.1653
     734       8.3146        11.6271
     735       8.6716        12.4590
     736       8.4851        11.9707
     737       8.6552        12.5535
     738       8.1792        12.0350
     739       8.1321        12.0728
     740       8.1271        12.4742
     741       7.8381        11.6541
     742       8.0408        11.8672
     743       8.0478        11.7951
     744       8.2532        12.0717
     745       8.1626        11.7646
     746       8.0514        11.5133
     747       8.3788        12.0001
     748       8.7592        12.7714
     749       8.6977        12.4618
     750       8.7982        12.4907
     751       8.4814        12.1330
     752       8.1739        11.6520
     753       8.3137        12.4123
     754       8.5537        12.9559
     755       8.2751        12.0867
     756       8.4496        12.4207
     757       8.5134        12.3982
     758       8.3791        12.6081
     759       8.4030        12.1968
     760       8.3960        12.2424
     761       8.3311        12.3410
     762       8.1837        12.0866
     763       8.3214        12.0656
     764       8.3734        12.3345
     765       8.3347        12.2228
     766       8.3129        12.3227
     767       8.3416        12.1085
     768       8.6115        12.5572
     769       8.6600        12.6949
     770       8.5553        12.8349
     771       8.3504        11.7959
     772       8.6350        12.3534
     773       8.6369        12.1843
     774       8.5728        11.7561
     775       8.3850        11.3423
     776       8.1908        11.4406
     777       8.4678        11.5454
     778       8.3894        11.4542
     779       8.5651        12.0601
     780       8.3766        11.9438
     781       8.3615        12.2822
     782       8.5110        12.2789
     783       8.4616        12.1382
     784       8.1966        11.8842
     785       8.2325        12.1592
     786       8.1955        11.7623
     787       7.9444        11.8655
     788       7.9912        11.8460
     789       7.9876        11.8745
     790       8.0654        12.3087
     791       8.1649        12.0410
     792       8.1714        12.1405
     793       8.4768        12.0609
     794       8.8361        12.4106
     795       9.3475        13.3638
     796       9.3100        13.1752
     797       9.3124        13.0594
     798       8.8720        12.7094
     799       8.9783        12.3509
     800       9.2194        12.9078
     801       9.2304        13.3856
     802       8.9208        12.9168
     803       9.3047        13.1481
     804       9.3845        13.2315
     805       9.2663        13.5142
     806       9.0844        13.0412
     807       9.2046        13.3659
     808       9.2010        12.9646
     809       9.0159        13.0003
     810       9.1474        12.9661
     811       9.5821        13.5041
     812       9.7789        13.7942
     813       9.4752        13.3839
     814       9.5427        13.7224
     815       9.7736        13.9344
     816       9.6465        14.0530
     817       9.7859        14.1581
     818       9.6756        13.8347
     819       9.6953        13.4065
     820       9.6970        13.8797
     821       9.5579        13.4997
     822       9.6045        14.2649
     823       9.7488        14.0478
     824       9.6848        13.7313
     825       9.6460        14.0255
     826       9.4526        13.2982
     827       9.6183        14.0988
     828       9.7607        13.7617
     829       9.5290        13.6552
     830       9.2810        13.5920
     831       9.0845        13.4093
     832       9.0397        13.4994
     833       8.8598        13.1894
     834       8.9332        13.2541
     835       9.0397        13.3732
     836       8.9884        13.1054
     837       8.9842        13.0068
     838       9.1767        13.4273
     839       9.2877        13.7990
     840       8.9643        12.9513
     841       9.0532        13.0403
     842       9.0805        13.7220
     843       9.2387        14.1548
     844       9.2011        14.2619
     845       8.9330        13.5366
     846       8.8313        13.4535
     847       8.8045        13.3278
     848       8.4937        13.0421
     849       8.6008        13.3668
     850       8.3419        13.1399
     851       8.4435        12.8319
     852       8.3110        12.2981
     853       8.4086        13.3613
     854       7.9712        11.9890
     855       8.1730        12.3965
     856       8.1160        11.7065
     857       8.2104        11.8856
     858       8.1053        12.1610
     859       7.8844        12.0244
     860       8.3258        12.3161
     861       8.3763        12.4585
     862       8.2904        12.3777
     863       8.2464        11.6475
     864       8.4069        12.4182
     865       8.5981        12.5414
     866       8.1813        11.9001
     867       8.0840        11.5531
     868       8.1815        11.7538
     869       8.1934        11.8206
     870       8.5267        12.4021
     871       8.2628        12.2003
     872       8.3056        12.0299
     873       8.3370        11.9098
     874       8.4766        12.7557
     875       8.3381        12.3263
     876       8.6508        12.7970
     877       8.5295        12.3785
     878       8.6067        11.9798
     879       8.6221        12.0327
     880       8.4943        12.2750
     881       8.6732        12.3759
     882       9.0679        13.0026
     883       8.8053        12.6944
     884       8.5783        12.3793
     885       8.7912        12.4608
     886       8.4138        12.1528
     887       8.5499        12.3853
     888       8.4373        12.1164
     889       8.2191        11.9308
     890       8.3624        12.2109
     891       8.4894        12.7375
     892       8.4503        12.2626
     893       8.4425        12.6841
     894       8.2632        12.2864
     895       8.1760        12.1803
     896       8.3066        12.0397
     897       8.5031        12.5531
     898       8.2717        12.2217
     899       8.1168        11.8229
     900       8.3925        12.2160
     901       8.4292        12.8379
     902       8.2094        12.2298
     903       7.9673        11.7985
     904       8.4230        12.2933
     905       8.5080        12.6834
     906       7.8695        11.5124
     907       8.0706        11.8896
     908       8.4639        12.0976
     909       8.4298        11.9954
     910       9.0335        12.9791
     911       9.0084        13.2883
     912       9.0579        12.9995
     913       9.0910        13.0238
     914       8.6011        12.3679
     915       8.7391        12.6679
     916       9.0157        12.8122
     917       8.9337        12.5560
     918       8.9560        13.1865
     919       9.0681        12.9356
     920       8.9240        12.9581
     921       8.4089        11.9370
     922       8.7670        12.2652
     923       8.7522        12.6148
     924       8.1107        11.5275
     925       8.5557        12.0896
     926       8.7469        12.5158
     927       9.0532        12.9033
     928       8.9590        13.0311
     929       8.3427        11.7062
     930       8.1308        11.5949
     931       8.3562        11.8381
     932       8.2609        11.8136
     933       7.9156        11.0978
     934       8.2752        11.9304
     935       8.3258        11.7578
     936       8.1667        11.8001
     937       8.5816        12.1173
     938       8.3439        11.7004
     939       8.2389        11.6286
     940       8.3696        11.9831
     941       8.2065        11.8173
     942       8.3317        11.7880
     943       8.1707        11.9445
     944       8.7476        13.1286
     945       8.4495        12.5272
     946       8.6580        12.6540
     947       8.5521        12.6497
     948       8.6955        12.8174
     949       8.7286        13.0764
     950       8.8412        13.0184
     951       8.8938        12.7661
     952       8.5015        12.4038
     953       8.8845        12.8397
     954       8.9481        13.3016
     955       8.9828        14.2455
     956       8.9522        13.7158
     957       8.5407        12.5616
     958       8.6726        12.1416
     959       8.9545        13.9500
     960       8.8798        13.4845
     961       8.8775        13.9011
     962       8.6680        12.7595
     963       8.7168        12.7474
     964       8.5495        12.9298
     965       8.4497        12.4784
     966       8.4691        12.3835
     967       8.2727        12.9659
     968       8.2009        12.5041
     969       8.7686        13.5071
     970       8.5533        12.8774
     971       8.4301        12.7258
     972       8.3365        12.5955
     973       8.3429        12.2958
     974       8.4573        12.6956
     975       8.1993        12.0642
     976       8.0988        12.0781
     977       8.3163        12.2520
     978       8.3866        12.6730
     979       8.3752        12.6289
     980       8.7725        13.1118
     981       8.5991        12.6583
     982       8.3051        12.5109
     983       8.5460        12.8313
     984       8.5275        12.5513
     985       8.5639        13.5421
     986       8.4815        12.8358
     987       8.3127        13.1749
     988       8.3673        12.6668
     989       8.5725        12.7834
     990       8.6035        14.1485
     991       8.7519        13.9864
     992       8.6084        14.0948
     993       8.3797        13.5829
     994       8.4155        13.3093
     995       8.4924        13.4171
     996       8.6042        13.0403
     997       8.5909        12.8294
     998       8.8532        13.1465
     999       8.7874        13.2872
    1000       8.3957        12.8214
    1001       8.5435        12.8083
    1002       8.3845        12.6049
    1003       8.8567        13.4342
    1004       8.4551        12.5224
    1005       8.6553        13.1323
    1006       8.5063        12.8545
    1007       8.4828        12.7299
    1008       8.2576        12.3600
    1009       8.3092        12.3484
    1010       8.1043        12.2417
    1011       8.2371        12.4706
    1012       8.4940        12.4785
    1013       8.6771        13.2057
    1014       8.8255        13.4813
    1015       8.5052        13.2073
    1016       8.8126        14.4389
    1017       8.6586        13.7843
    1018       8.6434        13.3002
    1019       8.3953        12.3156
    1020       8.4847        12.4609
    1021       8.8311        12.9239
    1022       9.3015        13.6866
    1023       8.7602        13.8670
    1024       8.8719        13.8415
    1025       8.8739        14.7747
    1026       9.1186        15.5561
    1027       9.3557        14.4534
    1028       9.1358        14.3554
    1029       8.8973        14.9097
    1030       9.3911        14.8204
    1031       9.1155        14.4398
    1032       9.1893        14.9092
    1033       9.5075        15.9947
    1034      10.1603        18.2082
    1035      10.5840        18.7244
    1036      10.9314        19.0055
    1037      10.5080        18.9863
    1038      10.6854        19.1357
    1039      10.2868        18.8401
    1040       9.9247        17.6210
    1041      10.1333        18.5768
    1042      10.0917        17.9792
    1043       9.9496        16.8691
    1044      10.1685        18.1732
    1045       9.9838        17.6827
    1046       9.8935        17.7431
    1047       9.6362        17.5677
    1048       9.8625        17.4483
    1049       9.8027        17.3853
    1050       9.3708        17.2656
    1051       9.3393        17.0267
    1052       9.3883        16.7294
    1053       9.6740        17.4550
    1054       9.7732        17.1771
    1055       9.6475        16.5552
    1056       9.5398        16.7640
    1057       9.9168        16.7350
    1058       9.9517        17.4716
    1059       9.8858        18.4179
    1060       9.9930        18.0205
    1061       9.9634        17.9142
    1062      10.0013        18.6935
    1063      10.0030        17.8217
    1064      10.1407        17.6096
    1065      10.0050        17.3303
    1066      10.6194        19.0916
    1067      10.0596        17.9809
    1068      10.4867        19.4543
