#Frame           phi1         psi1
     228     -69.9203     150.1788
     229     -68.7674     142.5184
     230     -65.3830     163.5513
     231     -43.5895     151.7316
     232     -65.9639     159.1949
     233     -75.8361     160.4958
     234     -59.8661     157.7937
     235     -64.0534     151.4613
     236     -74.2900     151.7335
     237     -74.6638     160.3163
     238     -58.7236     150.5360
     239     -73.8487     158.4270
     240     -65.2452     154.8457
     241     -79.7212     154.7409
     242     -78.3963     165.5573
     243     -72.4750     154.4995
     244     -79.3349     169.0402
     245     -62.2078     160.3006
     246     -62.0608     161.2897
     247     -74.9930     166.4660
     248     -59.2709     158.5787
     249     -70.3064     161.1441
     250     -66.7970     160.1146
     251     -66.3542     149.0672
     252     -75.2638     158.6450
     253     -72.2767     170.5745
     254     -73.9115     170.2201
     255     -67.6640     157.1310
     256     -79.2335     153.4856
     257     -78.4564     160.0400
     258     -66.1233     156.1972
     259     -61.6115     153.4299
     260     -85.5298     170.0325
     261     -81.1477     178.9202
     262     -73.4912     173.6538
     263     -85.5353     166.8972
     264     -86.2321     168.6488
     265     -63.3059     156.0134
     266     -78.5099     159.2877
     267     -70.2022     156.3810
     268     -98.8475     174.6962
     269     -65.4154     175.8224
     270     -81.3054     164.4885
     271     -71.9123     162.5409
     272     -74.7554     167.7409
     273     -77.8614     164.4564
     274     -70.3150     153.5126
     275     -66.9595     158.6329
     276     -73.0742     163.7579
     277     -92.9283     165.9939
     278     -80.1385     157.3990
     279     -76.2125     156.5101
     280     -75.7621     159.9879
     281     -67.9541     153.9601
     282     -74.5288     148.7919
     283     -75.0465     160.6065
     284     -56.2731     145.2371
     285     -70.0293     162.5973
     286     -57.4669     162.5194
     287     -63.9610     162.1217
     288     -65.7275     166.5244
     289     -69.5490     167.9400
     290     -71.9387     147.8274
     291     -67.5612     162.7622
     292     -62.5126     161.3305
     293     -80.1178     158.4959
     294     -80.0484     167.5714
     295     -85.6625     173.1553
     296     -65.0411     160.3842
     297     -64.7179     172.6807
     298     -59.5427     163.2677
     299     -71.2934     154.5090
     300     -54.4629     154.5402
     301     -91.0629     160.7847
     302     -76.9391     145.2308
     303     -79.9882     168.3919
     304     -87.2223     154.5598
     305     -61.7278     157.9651
     306     -77.2064     162.2362
     307     -77.0925     155.0417
     308     -69.8449     162.9012
     309     -81.6396     171.5119
     310     -80.2412     167.2865
     311     -85.1542     163.4271
     312     -74.1159     150.3014
     313     -73.8533     158.2441
     314     -56.3994     160.0909
     315     -63.8176     153.5324
     316     -73.8866     173.2025
     317     -80.5438     167.5537
     318     -89.0549     165.1813
     319    -105.2910     156.6574
     320     -76.8277     169.0082
     321     -69.0049     155.4943
     322     -60.6828     159.9732
     323     -69.0602     156.8528
     324     -65.3473     154.6255
     325     -64.1050     163.7424
     326     -74.8747     154.6400
     327     -80.8394     137.5345
     328     -64.9614     163.0788
     329     -67.2375     176.5341
     330     -86.3178     140.7468
     331     -62.2214     154.6923
     332     -75.8192     154.3477
     333     -69.0943     154.1481
     334     -78.2259     143.6008
     335     -77.5797     144.0197
     336     -74.3080     126.7920
     337     -67.5327     155.4261
     338     -76.3719     145.7870
     339     -72.7766     154.2042
     340     -74.5048     152.9161
     341     -68.1355     143.0941
     342     -82.6633     141.0243
     343     -64.1205     142.9127
     344     -92.0378     141.5829
     345     -87.4593     146.8173
     346     -80.8197     140.7001
     347     -67.4564     114.8227
     348     -84.0447     157.5341
     349     -94.6289     155.6598
     350     -90.1937     142.5879
     351     -81.8046     155.8662
     352     -76.5226     156.4138
     353     -67.3672     129.1835
     354     -67.3657     157.7701
     355     -72.0550     155.4728
     356     -77.0808     140.0070
     357     -86.9277     133.2145
     358     -59.3201     152.7073
     359     -74.6469     147.0162
     360     -69.3967     156.2168
     361     -87.0559     159.3591
     362     -86.2125     148.3103
     363     -66.7953     132.6794
     364     -61.8198     145.7654
     365     -73.8858     143.8637
     366     -65.9491     130.0228
     367     -79.3336     147.5661
     368     -72.4851     137.1819
     369    -111.8100     131.1755
     370     -87.0361     153.4684
     371     -66.8852     140.3830
     372     -55.3691     135.5518
     373     -65.7623     154.0397
     374     -70.7440     126.9420
     375    -104.5841     140.7252
     376     -80.3453     148.2809
     377     -84.8600     154.4759
     378     -99.9146     146.6637
     379     -89.3892     140.0317
     380     -90.4470     157.7135
     381     -87.1928     141.3063
     382     -77.4606     141.8640
     383     -53.9979     129.5967
     384    -114.7742     144.5375
     385     -84.0724     138.7880
     386     -88.5304     144.7120
     387     -97.7110     133.5863
     388     -88.8692     143.2297
     389     -58.5581     142.9717
     390     -88.6881     137.3754
     391     -82.4598     137.4478
     392     -93.5091     123.0198
     393     -88.9000     136.4580
     394     -86.1282     126.0402
     395     -92.3168     147.7494
     396     -75.9897     144.2135
     397     -74.7153     144.5468
     398     -96.1486     148.4234
     399    -104.4593     146.4194
     400     -68.0597     146.8874
     401    -103.2997     147.2156
     402     -81.2121     137.7930
     403     -60.3887     147.7649
     404     -84.8302     153.6514
     405     -74.3207     149.3517
     406     -82.2782     149.7044
     407     -78.5019     150.4355
     408     -91.9782     157.3984
     409     -75.4270     134.3576
     410     -72.6170     161.6551
     411     -72.1695     134.6457
     412     -80.9870     144.3949
     413     -85.3764     163.9765
     414    -103.4938     154.5365
     415     -80.1984     159.8997
     416     -93.2878     133.3997
     417     -85.5311     158.1689
     418     -71.5092     157.5538
     419     -88.2837     150.4655
     420     -66.7692     140.5632
     421     -89.3250     147.2750
     422     -86.2572     162.2458
     423     -93.2970     160.8290
     424     -81.4068     178.2048
     425     -93.2082     155.3874
     426     -88.6531     147.3821
     427     -66.2750     151.2594
     428     -77.3562     139.4999
     429    -107.7703     146.2491
     430     -93.3328     139.1643
     431     -89.2764     157.1871
     432     -81.2123     143.0022
     433     -70.6797     153.0159
     434     -74.9062     149.4492
     435     -68.6199     142.2939
     436     -68.9596     157.1868
     437     -75.7100     156.8365
     438     -81.6132     143.4976
     439    -111.4452     158.6834
     440    -100.7936     141.0755
     441    -119.1695     159.7328
     442     -87.9712     154.6325
     443     -57.4985     143.3716
     444     -73.0973     139.9691
     445     -56.1506     137.5985
     446     -64.4044     142.9739
     447     -85.7577     137.9989
     448     -97.3447     140.4278
     449     -67.0483     140.5460
     450     -79.9585     150.6802
     451     -94.1253     150.5202
     452    -104.4229     132.8367
     453     -76.0595     151.4798
     454     -87.7499     164.1298
     455     -60.6031     140.2342
     456     -50.0531     136.2851
     457     -61.9550     135.6070
     458     -89.3394     145.1088
     459     -79.1847     152.9797
     460     -50.1389     134.6783
     461     -56.3126     156.9286
     462     -77.4325     161.6810
     463     -60.1968     167.4270
     464     -62.8472     134.2307
     465     -82.0173     157.0602
     466    -100.3604     162.3376
     467     -76.9728     166.6023
     468     -89.6899     176.0316
     469     -94.2107    -177.6195
     470    -104.2735     149.2121
     471     -90.9989     154.8175
     472    -100.5131     168.6086
     473    -103.6653     163.4825
     474     -62.4335     150.9821
     475     -98.0829     155.7394
     476     -60.9116     134.0680
     477     -69.7308     150.5739
     478     -77.1519     141.2320
     479     -73.7217     159.9096
     480     -84.0984     157.0955
     481     -64.9736     140.3187
     482     -66.4505     134.6361
     483     -72.4145     148.4910
     484     -98.4424     147.0254
     485     -61.7481     135.6970
     486     -78.0102     132.9229
     487     -74.1022     157.6458
     488     -80.8848     146.7968
     489     -83.8092     152.7785
     490     -82.6292     165.3003
     491    -101.4212     137.0827
     492     -95.5772     148.4777
     493     -81.9572     133.5109
     494     -88.5453     147.5254
     495     -64.5316     137.5451
     496     -76.5936     137.1140
     497     -77.7860     140.1982
     498     -93.7724     163.7261
     499     -75.8852     164.3224
     500     -75.9846     149.1828
     501     -84.9171     146.0707
     502     -76.4262     145.0729
     503     -74.7585     155.9516
     504     -95.2036     149.3333
     505    -116.3137     148.1374
     506    -111.9407     165.1846
     507    -103.8818     154.0811
     508     -61.4687     136.0564
     509     -71.2757     142.0613
     510     -91.5678     167.6573
     511     -99.0219     161.7645
     512     -98.8788     157.1477
     513     -95.2721     175.0281
     514     -69.3567     148.4278
     515     -76.9753     167.3469
     516    -100.0585     161.1192
     517     -71.7251     150.7203
     518    -113.6504     165.4154
     519    -108.5357     176.8611
     520     -98.6507     135.9089
     521     -92.9462     156.1301
     522     -92.6183     166.6689
     523    -113.2656     152.3076
     524     -94.2594     157.6040
     525     -95.9880     167.7632
