#Frame    overall[UU] modiaccept[UU] modidonor[UU] modiaccept2[UU] modidonor2[UU]
       1            2              0             0               0              0
       2            3              0             0               2              0
       3            3              0             0               1              0
       4            2              0             0               1              0
       5            1              0             0               1              0
       6            1              0             0               0              0
       7            3              0             0               1              0
       8            0              0             0               0              0
       9            0              0             0               0              0
      10            0              0             0               0              0
      11            0              0             0               0              0
      12            0              0             0               0              0
      13            0              0             0               0              0
      14            0              0             0               0              0
      15            3              0             0               1              0
      16            2              0             0               0              0
      17            2              0             0               1              0
      18            3              0             0               1              0
      19            3              0             0               2              0
      20            3              0             0               1              0
      21            4              0             0               2              0
      22            3              0             0               0              0
      23            2              0             0               2              0
      24            2              0             0               0              1
      25            3              0             0               1              0
      26            3              0             0               1              1
      27            4              0             0               3              0
      28            2              0             0               1              0
      29            3              0             0               0              1
      30            4              0             0               1              0
      31            4              0             0               2              0
      32            4              0             0               2              0
      33            3              0             0               1              1
      34            2              0             0               0              0
      35            4              0             0               2              0
      36            3              0             0               1              0
      37            3              0             0               1              0
      38            3              0             0               0              0
      39            0              0             0               0              0
      40            1              0             0               1              0
      41            1              0             0               1              0
      42            3              0             0               0              0
      43            3              0             0               2              0
      44            1              0             0               0              0
      45            2              0             0               1              0
      46            3              0             0               1              0
      47            4              1             0               0              0
      48            2              0             0               1              0
      49            2              0             0               0              0
      50            3              0             0               1              0
      51            3              0             0               1              0
      52            3              0             0               0              0
      53            2              0             0               0              0
      54            2              0             0               0              1
      55            1              0             0               0              0
      56            1              0             0               0              0
      57            2              0             0               1              0
      58            4              0             0               1              0
      59            2              0             0               1              0
      60            3              0             0               2              0
      61            3              0             0               2              0
      62            5              0             0               1              0
      63            5              0             0               2              0
      64            3              0             0               1              0
      65            3              0             0               1              0
      66            3              0             0               2              0
      67            3              0             0               1              0
      68            2              0             0               1              0
      69            2              0             0               1              0
      70            3              0             0               1              0
      71            3              0             0               0              0
      72            2              0             0               1              0
      73            2              1             0               0              0
      74            2              0             0               2              0
      75            2              0             0               1              0
      76            2              0             0               1              0
      77            3              1             0               1              0
      78            3              1             0               1              0
      79            2              1             1               0              0
      80            3              1             0               1              0
      81            2              1             0               1              0
      82            4              2             0               0              0
      83            2              0             0               1              0
      84            3              1             0               1              0
      85            2              1             0               0              0
      86            1              0             0               0              0
      87            1              0             0               0              0
      88            0              0             0               0              0
      89            1              0             0               0              0
      90            1              0             0               0              0
      91            2              1             0               0              0
      92            2              1             0               0              0
      93            3              1             0               0              1
      94            2              1             0               0              0
      95            1              0             0               0              0
      96            2              0             0               0              0
      97            1              0             0               0              0
      98            2              1             0               1              0
      99            4              0             0               1              0
     100            4              1             0               2              0
     101            2              0             0               0              0
     102            2              0             0               0              1
     103            1              0             0               0              0
     104            2              0             0               0              1
     105            0              0             0               0              0
     106            2              0             0               0              0
     107            3              0             0               1              0
     108            3              0             0               1              1
     109            3              0             0               1              1
     110            3              0             0               1              1
     111            4              0             0               0              0
     112            4              0             0               1              1
     113            3              0             0               1              0
     114            1              0             0               1              0
     115            4              0             0               1              0
     116            1              0             0               0              0
     117            1              0             0               0              0
     118            1              0             0               0              0
     119            2              0             0               1              1
     120            2              0             0               1              0
     121            3              1             0               0              0
     122            3              1             0               2              1
     123            3              1             0               0              1
     124            2              1             0               0              0
     125            1              1             0               0              0
     126            3              1             0               0              1
     127            2              1             0               0              1
     128            3              1             0               0              1
     129            1              1             0               0              0
     130            3              1             0               0              0
     131            1              0             0               0              0
     132            3              0             0               1              0
     133            1              0             0               0              0
     134            0              0             0               0              0
     135            1              0             0               0              0
     136            2              0             0               1              0
