#Frame    overall[UU] modiaccept[UU] modidonor[UU]
       1           56              4             0
       2           61              3             0
       3           50              3             0
       4           58              4             0
       5           58              4             0
       6           54              5             0
       7           50              3             0
       8           56              4             0
       9           57              4             1
      10           62              4             1
      11           53              4             1
      12           45              3             0
      13           58              4             0
      14           58              3             1
      15           51              4             0
      16           41              2             0
      17           48              3             0
      18           52              2             1
      19           51              3             0
      20           54              1             0
      21           52              2             0
      22           51              2             0
      23           48              3             1
      24           52              2             0
      25           55              2             0
      26           56              3             0
      27           60              3             0
      28           51              3             0
      29           52              3             0
      30           57              4             0
      31           49              3             0
      32           59              2             0
      33           47              4             0
      34           56              3             0
      35           47              3             1
      36           43              2             0
      37           42              2             1
      38           48              4             1
      39           54              3             0
      40           52              2             0
      41           52              3             0
      42           54              3             0
      43           53              2             0
      44           50              4             1
      45           53              4             0
      46           50              2             0
      47           48              2             0
      48           52              2             0
      49           42              1             1
      50           54              2             0
      51           60              3             1
      52           60              3             0
      53           51              3             0
      54           54              2             0
      55           48              2             1
      56           58              3             0
      57           47              1             0
      58           47              2             0
      59           52              3             0
      60           52              2             2
      61           57              2             0
      62           55              2             0
      63           48              3             0
      64           52              2             0
      65           51              3             1
      66           57              1             0
      67           52              2             0
      68           56              2             0
      69           60              2             1
      70           57              2             0
      71           59              3             0
      72           61              2             0
      73           53              1             0
      74           50              1             1
      75           51              4             0
      76           59              3             0
      77           57              4             0
      78           45              3             1
      79           52              3             0
      80           52              2             0
      81           52              3             0
      82           47              2             0
      83           57              2             1
      84           68              3             1
      85           63              4             1
      86           49              3             0
      87           46              3             1
      88           42              2             0
      89           48              2             0
      90           55              3             0
      91           53              3             1
      92           51              2             0
      93           47              3             0
      94           58              2             0
      95           53              4             0
      96           60              3             0
      97           51              3             0
      98           54              4             0
      99           43              1             0
     100           61              3             0
     101           54              2             0
     102           64              4             0
     103           55              3             0
     104           61              3             1
     105           57              4             0
     106           56              4             0
     107           54              4             0
     108           49              2             0
     109           61              3             0
     110           55              2             0
     111           46              1             0
     112           53              2             0
     113           65              2             0
     114           48              2             0
     115           50              4             0
     116           61              4             0
     117           58              2             0
     118           61              3             0
     119           63              2             0
     120           53              2             0
     121           62              2             0
     122           59              2             0
     123           59              1             0
     124           56              4             1
     125           55              2             0
     126           62              5             0
     127           62              2             0
     128           61              3             0
     129           55              3             0
     130           68              4             0
     131           51              1             0
     132           59              3             0
     133           61              3             0
     134           55              3             0
     135           58              3             0
     136           60              3             0
     137           59              3             0
     138           59              3             0
     139           56              4             0
     140           56              2             0
     141           49              2             0
     142           61              4             0
     143           52              2             0
     144           54              3             0
     145           55              4             0
     146           61              1             0
     147           63              4             0
     148           66              2             0
     149           56              3             0
     150           56              3             0
     151           58              2             0
     152           59              3             0
     153           61              2             1
     154           55              3             0
     155           49              2             0
     156           53              4             0
     157           66              3             0
     158           63              2             0
     159           58              3             0
     160           60              3             0
     161           65              2             0
     162           57              2             0
     163           60              3             0
     164           63              4             0
     165           62              3             0
     166           59              2             0
     167           63              3             0
     168           57              2             0
     169           56              3             0
     170           57              3             0
     171           67              4             0
     172           54              1             0
     173           59              2             0
     174           55              4             1
     175           57              2             1
     176           70              3             0
     177           58              3             0
     178           63              3             0
     179           57              4             1
     180           63              2             0
     181           64              3             0
     182           57              1             0
     183           53              3             0
     184           63              3             1
     185           66              3             0
     186           65              4             1
     187           49              3             0
     188           55              5             0
     189           53              3             0
     190           58              3             0
     191           60              3             0
     192           57              4             0
     193           57              2             0
     194           62              2             0
     195           69              2             0
     196           67              3             0
     197           65              4             0
     198           58              3             0
     199           67              4             0
     200           65              3             0
     201           67              3             0
     202           62              4             0
     203           66              3             0
     204           65              3             0
     205           65              3             0
     206           57              4             0
     207           59              2             0
     208           67              2             0
     209           64              2             0
     210           59              4             0
     211           56              3             0
     212           65              3             0
     213           65              3             0
     214           62              3             0
     215           63              4             1
     216           62              2             0
     217           68              2             0
     218           68              4             0
     219           60              2             0
     220           72              4             0
     221           62              2             0
     222           65              2             0
     223           60              2             0
     224           70              2             0
     225           60              3             0
     226           55              2             0
     227           69              4             0
     228           60              4             0
     229           61              3             0
     230           55              3             0
     231           63              3             0
     232           58              2             0
     233           64              3             0
     234           65              4             0
     235           58              2             0
     236           63              2             0
     237           68              1             0
     238           69              3             0
     239           64              3             0
     240           60              3             1
     241           57              1             0
     242           68              3             0
     243           55              3             0
     244           67              2             0
     245           59              3             0
     246           64              2             0
     247           57              3             0
     248           57              2             0
     249           57              3             0
     250           60              3             0
     251           65              3             1
     252           61              2             0
     253           65              2             0
     254           56              2             0
     255           57              3             0
     256           56              5             0
     257           67              2             0
     258           59              3             0
     259           57              2             0
     260           59              1             0
     261           66              3             0
     262           56              2             0
     263           69              2             0
     264           59              4             0
     265           58              2             0
     266           60              2             0
     267           57              2             1
     268           65              3             0
     269           56              2             0
     270           54              3             0
     271           71              3             0
     272           54              1             0
     273           61              2             0
     274           63              2             0
     275           66              3             0
     276           54              1             0
     277           61              3             0
     278           60              2             0
     279           58              3             0
     280           65              2             0
     281           58              2             0
     282           68              2             0
     283           66              3             0
     284           73              2             0
     285           60              1             0
     286           69              4             0
     287           69              2             0
     288           69              3             0
     289           69              3             0
     290           64              3             0
     291           58              3             0
     292           69              2             0
     293           67              3             0
     294           59              2             0
     295           63              2             0
     296           55              0             0
     297           58              2             0
     298           66              1             0
     299           64              1             0
     300           58              2             0
     301           60              2             0
     302           58              2             0
     303           67              2             0
     304           61              3             0
     305           58              4             0
     306           56              3             0
     307           67              2             0
     308           63              4             0
     309           58              3             0
     310           60              4             0
     311           65              2             0
     312           58              2             0
     313           58              2             0
     314           61              2             0
     315           53              3             0
     316           58              4             0
     317           63              4             0
     318           66              3             0
     319           58              2             0
     320           61              2             0
     321           57              2             0
     322           57              1             0
     323           62              2             0
     324           46              0             0
     325           57              4             0
     326           66              2             0
     327           67              3             0
     328           52              3             0
     329           61              3             0
     330           64              4             0
     331           63              2             0
     332           62              3             0
     333           74              2             0
     334           66              4             0
     335           54              2             0
     336           62              3             0
     337           61              3             0
     338           64              2             0
     339           49              2             0
     340           58              5             0
     341           63              2             0
     342           64              2             0
     343           61              2             0
     344           62              4             0
     345           57              3             0
     346           59              2             0
     347           59              2             0
     348           60              3             0
     349           59              1             0
     350           57              2             0
     351           61              4             0
     352           61              2             0
     353           59              3             0
     354           61              2             0
     355           58              3             0
     356           60              3             0
     357           57              0             0
     358           58              3             0
     359           62              3             0
     360           60              3             0
     361           57              2             0
     362           52              3             0
     363           58              2             1
     364           48              3             0
     365           56              2             0
     366           60              2             0
     367           57              2             0
     368           57              3             0
     369           59              1             0
     370           58              3             0
     371           60              2             0
     372           59              2             0
     373           60              3             0
     374           61              4             0
     375           54              1             1
     376           58              3             0
     377           53              2             0
     378           60              4             0
     379           57              3             0
     380           60              4             0
     381           56              3             0
     382           66              2             0
     383           62              1             0
     384           53              2             0
     385           59              3             0
     386           59              1             0
     387           61              2             0
     388           60              3             0
     389           47              1             0
     390           57              2             0
     391           61              2             0
     392           70              1             0
     393           63              3             0
     394           60              3             0
     395           58              2             0
     396           63              2             0
     397           64              3             0
     398           67              4             0
     399           52              3             0
     400           63              2             0
     401           61              4             0
     402           63              1             0
     403           53              3             0
     404           62              3             0
     405           62              3             0
     406           61              3             0
     407           65              3             0
     408           65              2             0
     409           55              3             0
     410           63              1             0
     411           59              1             0
     412           63              1             0
     413           60              2             0
     414           62              2             0
     415           57              2             0
     416           63              3             0
     417           64              4             0
     418           63              2             0
     419           60              3             0
     420           67              3             0
     421           65              3             0
     422           58              2             0
     423           58              3             0
     424           62              2             0
     425           67              2             0
     426           55              3             0
     427           69              2             0
     428           63              1             0
     429           67              2             0
     430           68              2             0
     431           68              4             0
     432           64              1             0
     433           62              2             0
     434           65              2             0
     435           60              2             0
     436           65              4             0
     437           64              2             0
     438           64              3             0
     439           64              3             0
     440           58              1             0
     441           63              3             0
     442           64              3             0
     443           63              1             0
     444           63              2             0
     445           57              3             0
     446           68              2             0
     447           65              1             0
     448           63              1             0
     449           59              2             0
     450           75              2             0
     451           69              1             1
     452           66              2             0
     453           61              2             0
     454           59              2             0
     455           64              2             0
     456           61              1             0
     457           65              3             0
     458           65              3             0
     459           63              3             0
     460           64              1             0
     461           76              1             0
     462           65              1             0
     463           58              1             0
     464           54              0             0
     465           63              3             0
     466           65              3             0
     467           65              3             0
     468           63              3             0
     469           65              4             0
     470           61              3             0
     471           59              2             0
     472           56              2             0
     473           65              3             0
     474           56              4             0
     475           66              3             0
     476           58              2             0
     477           58              1             0
     478           57              2             0
     479           63              5             0
     480           71              2             0
     481           55              2             0
     482           54              3             0
     483           59              2             0
     484           60              3             0
     485           71              4             0
     486           60              2             0
     487           63              2             0
     488           57              2             0
     489           56              2             0
     490           63              3             0
     491           63              3             0
     492           63              3             0
     493           55              1             0
     494           55              3             0
     495           53              1             0
     496           63              2             0
     497           58              3             0
     498           62              3             0
     499           72              3             0
     500           66              2             0
     501           67              2             0
     502           64              3             0
     503           76              3             0
     504           56              3             0
     505           60              4             0
     506           63              2             0
     507           63              3             0
     508           72              4             0
     509           64              1             0
     510           56              2             0
     511           68              1             0
     512           65              4             0
     513           65              3             0
     514           64              1             0
     515           79              4             0
     516           67              3             0
     517           64              2             0
     518           79              2             0
     519           71              3             0
     520           70              3             0
     521           59              2             0
     522           60              3             0
     523           63              1             0
     524           65              1             0
     525           61              1             0
     526           70              3             0
     527           59              1             0
     528           67              0             0
     529           63              1             0
     530           59              2             0
     531           59              2             0
     532           61              2             0
     533           59              2             0
     534           56              3             0
     535           64              2             0
     536           64              2             0
     537           67              3             0
     538           67              3             0
     539           59              1             0
     540           59              1             0
     541           57              2             0
     542           58              1             0
     543           68              2             0
     544           63              3             0
     545           63              3             0
     546           61              3             0
     547           62              2             0
     548           53              0             0
     549           59              2             0
     550           62              1             0
     551           63              1             0
     552           63              2             0
     553           62              2             0
     554           65              3             0
     555           72              4             0
     556           51              2             0
     557           62              3             0
     558           55              2             0
     559           59              2             0
     560           62              3             0
     561           61              4             1
     562           51              2             0
     563           51              2             0
     564           60              1             0
     565           55              1             0
     566           60              3             0
     567           68              3             0
     568           59              3             0
     569           57              2             0
     570           61              1             0
