5N3R,340,128,129,83,   
5N3S,341,127,132,82,   
5N3T,341,127,132,82,   
5N51,280,105,109,66,H
5N5L,284,109,112,63,H
5N5M,284,109,111,64,H
5N5R,242,186,27,29, 
5N5T,240,185,24,31, 
5N5W,242,186,26,30, 
5N6N,1159,689,286,184,HHHH ST
5N75,247,185,28,34, 
5N7F,849,474,217,158,E
5N7G,750,462,163,125,E
5N7P,368,135,134,99,H  
5N7U,368,134,135,99,H  
5NAS,480,371,52,57,  
5NND,271,137,62,72,GG TT 
5NTJ,371,144,128,99,H   
5NW8,360,138,131,91,   
5NWI,247,202,19,26, 
5NWJ,249,201,18,30, 
5NWK,1929,1542,152,235,       
5O0E,373,150,128,95,H   
5O11,272,102,111,59,TH
5O12,269,102,107,60,TH
5O13,273,105,113,55,TH
5O1V,553,213,213,127,S 
5O21,549,231,214,104,HH
5O23,551,228,211,112,HH
5O26,546,204,222,120,S S 
5OAT,2196,805,834,557,      
5ODS,2349,733,1193,423,HHHH
5OK9,967,748,95,124,    
5OKF,937,735,64,138,H H H H 
5OM0,464,366,34,64, 
5OMA,933,736,102,95, S    
5OXH,77,19,43,15,S
5SW8,1250,531,403,316,G
5SW9,338,227,52,59, 
5SWF,334,230,50,54, 
5SWG,1307,586,459,262,G
5SWO,1325,593,464,268,H
5SWP,1329,582,470,277, H
5SWR,1318,579,464,275, H
5SWT,1321,579,444,298, H
5SX8,1307,579,444,284,H
5SX9,1299,582,429,288,H
5SXA,1289,565,437,287, TG
5SXB,1288,573,427,288, G
5SXC,1267,561,413,293, G
5SXD,1309,580,446,283, H
5SXE,1291,576,424,291, G
5SXF,1222,575,394,253,H
5SXI,1265,576,427,262, G
5SXJ,1278,548,441,289, TG
5SXK,1322,577,459,286,H
5T1S,1133,469,407,257,  S  S  S  S
5T1T,1142,472,414,256,  S  S  S  S
5TOS,566,225,197,144,HH
5TR2,1119,392,511,216,TT
5TR5,77,14,48,15,S
5TRC,836,260,393,183,  
5U6K,1563,502,586,475,    
5UIQ,1127,443,398,286,  S  S  S  S
5UIR,561,229,183,149, S  S
5UIT,577,245,209,123, S S
5UIU,583,240,224,119,  S  S
5ULO,469,370,41,58,  
5UPK,508,202,197,109, 
5UPL,469,180,193,96, 
5UZK,357,131,130,96,  
5V4B,603,143,325,135,  
5VED,291,113,115,63, 
5VEE,291,111,119,61, 
5VEF,291,121,110,60, 
5VHB,349,126,130,93,   
5VKL,224,59,116,49, 
5VKO,234,63,112,59,  
5W0P,3290,1348,1350,592,    EE
5W4S,151,15,90,46, 
5W7X,440,0,312,128,        
5W84,554,210,210,134,  S  S
5W85,571,234,204,133,  S  S
5W94,1467,928,273,266,    
5WR7,304,109,116,79,S
5WUM,443,311,71,61, 
5WV3,596,222,215,159,H
5X3M,151,36,80,35,  EEEEE TT EEEEE  TT BHHHHHHHHHHHH  GGGEEEEETEE  TSBTGGGT  TT EEEEEE  
5X3O,150,36,80,34,  EEEEEETT EEEEE  TT BHHHHHHHHHHHH  GGGEEEEETEE  TSBTGGGT  TT EEEEEE  
5XK4,77,18,43,16,S
5XK5,77,15,43,19, 
5XVA,294,117,114,63, 
5XVF,291,111,117,63, 
5XVG,294,120,113,61, 
5XW5,740,306,249,185, 
5Y86,396,140,164,92, ST 
5YPO,396,176,137,83,HH
5YQG,978,752,97,129, SSS
5ZA2,711,282,303,126,G
5ZGS,596,225,213,158,H
6B1U,1885,649,807,429, S S
6B2E,941,298,401,242,  
6B67,912,264,484,164,   S  
6B8J,352,114,137,101,S 
6BB4,1311,86,908,317,   
6C0U,341,130,129,82,  
6CMJ,577,206,240,131, H  H 
6EIH,236,189,24,23, 
6EJL,470,373,35,62,  
6EQI,599,160,273,166,SH 
6EWW,925,715,87,123,SSSS
6F08,939,711,83,145,    
6F09,952,746,70,136,    
6F3D,570,231,217,122, S S
6F3G,566,242,191,133,  S S
6F3I,552,228,182,142, S S
6FAU,477,370,44,63,  
6FAV,476,370,43,63,  
6FAW,475,371,44,60,  
6FBB,241,185,23,33, 
6FBW,475,364,43,68,  
6FBY,475,373,41,61,  
6FCP,244,184,24,36, 
6FEL,940,733,88,119,    
6FI4,231,174,24,33,  
6FI5,238,184,23,31,  
6FJ4,284,92,131,61,EHGTHHEHH
6G33,1014,394,420,200,  
