#Frame    overall[UU] modiaccept[UU] modidonor[UU] modiaccept2[UU] modidonor2[UU]
       1           41              3             0               0              0
       2           41              3             0               0              0
       3           34              3             0               0              0
       4           34              3             0               0              0
       5           31              2             0               0              0
       6           31              2             0               0              0
       7           37              3             0               0              0
       8           41              2             1               0              0
       9           31              2             1               0              0
      10           34              3             0               0              0
      11           29              2             0               0              0
      12           35              2             0               0              0
      13           39              2             0               0              0
      14           31              3             0               1              0
      15           29              2             0               0              0
      16           38              3             0               0              0
      17           31              2             0               0              0
      18           33              3             0               0              0
      19           31              3             0               1              0
      20           36              3             0               0              0
      21           33              3             0               0              0
      22           40              2             0               1              0
      23           40              1             0               0              0
      24           36              2             0               1              0
      25           37              2             0               1              0
      26           36              3             0               0              0
      27           38              2             0               0              0
      28           34              2             0               0              0
      29           28              3             0               0              0
      30           35              2             0               0              0
      31           35              3             0               0              0
      32           34              1             0               0              0
      33           39              3             0               0              0
      34           45              3             0               0              0
      35           36              1             0               1              0
      36           32              2             0               0              0
      37           37              1             0               0              0
      38           31              2             0               0              0
      39           37              3             0               0              0
      40           39              3             0               0              0
      41           28              3             0               1              0
      42           31              2             1               1              0
      43           40              2             0               0              0
      44           35              3             0               0              0
      45           35              2             0               0              0
      46           39              3             0               0              0
      47           33              3             0               1              0
      48           43              3             0               0              0
      49           40              3             0               1              0
      50           39              2             0               0              0
      51           35              2             0               1              0
      52           44              3             0               0              0
      53           36              3             0               0              0
      54           41              3             0               0              0
      55           32              2             0               0              0
      56           32              2             0               0              0
      57           39              3             0               1              0
      58           35              3             0               0              0
      59           43              2             0               0              0
      60           36              3             0               0              0
      61           34              2             0               0              0
      62           39              2             0               0              0
      63           37              3             0               0              0
      64           36              2             0               0              0
      65           30              2             0               0              0
      66           39              3             0               0              0
      67           39              3             0               0              0
      68           35              3             0               0              1
      69           29              2             0               0              0
      70           32              3             0               0              0
      71           37              1             0               0              0
      72           37              3             0               0              0
      73           41              3             0               0              0
      74           38              2             0               1              0
      75           37              2             0               0              0
      76           39              1             0               0              0
