#Frame    overall[UU] modiaccept[UU] modidonor[UU]
       1           10              1             1
       2            9              1             1
       3           12              1             0
       4           12              1             1
       5           13              1             1
       6           10              1             1
       7           11              0             1
       8           12              1             1
       9           13              1             1
      10           10              0             0
      11           11              1             0
      12           10              1             1
      13           14              1             1
      14           10              1             0
      15            9              1             1
      16           10              1             1
      17            9              1             1
      18            9              1             1
      19           10              1             0
      20           11              1             1
      21            9              0             1
      22            7              1             1
      23            8              1             0
      24           10              1             0
      25           11              1             1
      26            8              1             1
      27           10              1             1
      28           12              1             1
      29            6              0             0
      30            9              0             1
      31           12              1             1
      32           11              1             1
      33           13              1             1
      34           11              1             1
      35            8              1             0
      36           11              1             0
      37           11              0             1
      38            7              1             1
      39           10              0             1
      40           10              1             1
      41            8              1             1
      42            7              1             0
      43           14              1             1
      44            9              1             1
      45           12              1             0
      46           11              1             1
      47           11              1             1
      48            7              0             0
      49            9              0             0
      50           11              1             1
      51           11              1             0
      52           10              0             0
      53           12              1             0
      54           10              1             0
      55           10              2             0
      56           12              1             0
      57           10              1             0
      58           11              1             0
      59           11              2             0
      60           13              1             1
      61           12              1             1
      62            9              1             0
      63           12              1             0
      64           11              1             0
      65           12              1             1
      66           13              0             1
      67            9              1             0
      68           11              1             0
      69           12              1             0
      70           10              0             1
      71            9              1             0
      72           10              0             0
      73            9              1             0
      74            7              1             0
      75           12              1             0
      76            9              1             0
      77           12              1             0
      78           12              1             0
      79           11              1             0
      80           10              0             0
      81           10              1             0
      82           12              1             0
      83            9              1             1
      84           12              1             0
      85            7              1             0
      86            8              1             1
      87            9              1             0
      88            9              1             1
      89           13              1             1
      90           11              1             1
      91           11              1             0
      92           16              1             1
      93           15              2             0
      94           10              1             0
      95            8              1             0
      96           10              1             0
      97           10              1             0
      98           12              1             0
      99            7              1             0
     100           10              1             1
     101           10              1             0
     102           12              1             0
     103           14              1             1
     104            9              1             0
     105           11              1             0
     106           12              1             1
     107           11              1             1
     108           12              1             0
     109           11              1             0
     110           12              1             1
     111           10              1             0
     112           11              1             0
     113           14              1             1
     114           10              1             1
     115           10              1             0
     116           10              1             0
     117           10              1             1
     118           13              0             0
     119           12              2             1
     120            9              1             0
     121           10              1             0
     122           11              1             0
     123           12              1             1
     124           11              1             1
     125           10              1             1
     126           14              1             1
     127            9              1             1
     128           11              1             1
     129           11              1             0
     130            8              1             1
     131           10              1             1
     132           10              1             0
     133            9              1             1
     134           10              1             0
     135           13              1             1
     136           12              1             1
     137           12              1             0
     138           10              1             1
     139           10              1             0
     140           12              1             0
     141           12              1             1
     142            8              1             0
     143           10              1             1
     144            9              1             1
     145           10              1             1
     146           10              1             1
     147           13              1             0
     148           11              1             1
     149           11              1             1
     150            8              1             0
     151           12              1             0
     152           12              1             1
     153           10              1             1
     154           11              1             1
     155            9              0             1
     156            8              1             0
     157            9              1             0
     158           11              2             1
     159            8              1             0
     160            6              1             0
     161            8              1             1
     162            4              1             0
     163           12              1             1
     164           12              1             1
     165           12              1             1
     166            9              1             1
     167           10              2             1
     168            9              1             1
     169            8              1             0
     170            9              2             0
     171           12              1             1
     172           13              1             1
     173           12              2             1
     174           11              1             0
     175           11              1             0
     176           12              0             1
     177           12              0             1
     178            9              0             0
     179           13              0             1
     180            8              1             1
     181            8              1             0
     182            4              1             0
     183            5              1             0
     184            9              1             1
     185           10              1             1
     186            6              1             0
     187            7              0             0
     188            7              1             1
     189            9              1             0
     190            8              1             0
     191           11              1             1
     192            6              1             0
     193            9              1             1
     194           10              1             0
     195           10              1             0
     196           11              1             0
     197           13              1             1
     198           12              1             0
     199           11              1             1
     200           10              1             0
     201           11              1             0
     202            9              1             0
     203            6              1             0
     204           10              1             0
     205           11              1             1
     206           12              1             0
