#Frame    overall[UU] modiaccept[UU] modidonor[UU]
       1            5              0             1
       2            2              0             0
       3            5              0             0
       4            3              0             0
       5            8              0             1
       6            6              0             1
       7            6              0             0
       8            7              0             1
       9            2              0             0
      10            4              0             0
      11            5              0             0
      12            5              1             1
      13            4              0             0
      14            7              0             0
      15            5              0             1
      16            5              0             0
      17            6              0             0
      18            6              0             0
      19            7              0             0
      20            3              0             0
      21            6              0             0
      22            3              0             0
      23            2              0             0
      24            5              0             0
      25            6              0             0
      26            5              0             0
      27            5              0             0
      28            5              0             0
      29            7              0             0
      30            5              0             0
      31            4              0             0
      32            2              0             0
      33            2              0             0
      34            6              0             1
      35            6              0             0
      36           10              0             1
      37            5              0             0
      38            5              0             1
      39            6              0             1
      40            5              0             0
      41            5              0             1
      42            6              0             0
      43            7              0             0
      44            3              0             0
      45            5              0             0
      46            5              0             0
      47            5              0             0
      48            5              0             0
      49            6              0             1
      50            8              0             1
      51            5              0             0
      52            5              0             1
      53            4              0             0
      54            2              0             0
      55            2              0             0
      56            4              0             1
      57            5              0             0
      58            6              0             0
      59            6              0             0
      60            5              0             0
      61            6              0             0
      62            4              0             1
      63            4              0             0
      64            4              0             0
      65            4              0             1
      66            4              0             0
      67            7              0             0
      68            4              0             0
      69            3              0             1
      70            4              0             0
      71            3              0             0
      72            7              0             0
      73            4              0             0
      74            7              0             0
      75            4              0             0
      76            4              0             0
      77            6              0             0
      78            2              0             0
      79            1              0             1
      80            4              0             1
      81            1              0             0
      82            4              0             1
      83            3              0             0
      84            5              0             1
      85            3              0             1
      86            2              0             0
      87            2              0             0
      88            3              0             0
      89            3              0             0
      90            3              0             0
      91            2              0             0
      92            1              0             0
      93            4              0             0
      94            5              0             1
      95            3              0             0
      96            4              0             0
      97            5              0             0
      98            2              0             0
      99            2              0             0
     100            2              0             0
     101            3              0             0
     102            3              0             1
     103            2              0             0
     104            2              0             0
     105            1              0             0
     106            2              0             0
     107            3              0             0
     108            1              0             0
     109            3              0             0
     110            0              0             0
     111            3              0             0
     112            2              0             0
     113            1              0             0
     114            3              0             0
     115            1              0             0
     116            2              0             0
     117            2              0             0
     118            1              0             0
     119            4              0             0
     120            1              0             0
     121            2              0             0
     122            5              0             0
     123            2              0             0
     124            2              0             0
     125            1              0             0
     126            2              0             0
     127            0              0             0
     128            0              0             0
     129            2              0             0
     130            1              0             0
     131            2              0             0
     132            3              0             0
     133            1              0             0
     134            2              0             0
     135            0              0             0
     136            4              0             0
     137            3              0             0
     138            1              0             0
     139            3              0             0
     140            1              0             0
     141            2              0             0
     142            4              0             0
     143            3              0             0
     144            3              0             0
     145            2              0             0
     146            1              0             0
     147            2              0             0
     148            1              0             0
     149            2              0             0
     150            1              0             0
     151            2              0             0
     152            4              1             0
     153            1              0             0
     154            3              0             0
     155            2              1             0
     156            2              0             0
     157            3              0             0
     158            0              0             0
     159            3              0             0
     160            2              0             0
     161            1              0             0
     162            3              0             0
     163            1              0             0
     164            4              0             0
     165            2              0             0
     166            2              0             0
     167            3              0             0
     168            2              1             0
     169            3              0             0
     170            2              0             0
     171            3              0             0
     172            3              0             0
     173            2              0             0
     174            1              0             0
     175            2              0             0
     176            1              0             0
     177            2              0             0
     178            1              0             0
     179            2              0             0
     180            2              0             0
     181            4              0             0
     182            1              0             0
     183            1              0             0
     184            2              0             0
     185            1              0             0
     186            2              0             0
     187            1              0             0
     188            2              0             0
     189            3              0             0
     190            0              0             0
     191            2              0             0
     192            2              0             0
     193            3              0             0
     194            2              0             0
     195            1              0             0
     196            2              0             0
     197            3              0             0
     198            1              0             0
     199            2              0             0
     200            2              0             0
     201            1              0             0
     202            1              0             0
     203            3              1             0
     204            1              0             0
     205            2              0             0
     206            2              0             0
     207            1              0             0
     208            2              0             0
     209            2              0             0
     210            1              0             0
     211            1              0             0
     212            3              0             0
     213            2              0             0
     214            3              0             0
     215            3              0             0
     216            4              0             0
     217            3              0             0
     218            5              0             0
     219            4              0             0
     220            2              0             0
     221            2              0             0
     222            3              0             0
     223            2              0             0
     224            2              0             0
     225            4              0             0
     226            4              0             0
     227            3              0             0
     228            4              0             0
     229            3              0             0
     230            1              0             0
     231            3              0             0
     232            3              0             0
     233            3              0             0
     234            1              0             0
     235            2              0             0
     236            3              0             0
     237            3              0             0
     238            0              0             0
     239            4              0             0
     240            1              0             0
     241            2              0             0
     242            3              0             0
     243            3              0             0
     244            1              0             0
     245            3              0             0
     246            3              0             0
     247            6              0             0
     248            2              0             0
     249            2              0             0
     250            2              0             0
     251            4              0             0
     252            2              0             0
     253            2              0             0
     254            3              0             0
     255            4              0             0
     256            2              0             0
     257            2              0             0
     258            5              0             0
     259            2              0             0
     260            5              0             0
     261            5              0             0
     262            0              0             0
     263            3              0             0
     264            3              0             0
     265            2              0             0
     266            3              0             0
     267            1              0             0
     268            3              0             0
     269            4              0             0
     270            2              0             0
     271            3              0             0
     272            2              0             0
     273            1              0             0
     274            3              0             0
     275            3              0             0
     276            4              0             0
     277            3              0             0
     278            1              0             0
     279            3              0             0
     280            0              0             0
     281            2              0             0
     282            3              0             0
     283            3              0             0
     284            4              0             0
     285            2              0             0
     286            2              0             0
     287            2              0             0
     288            1              0             0
     289            1              0             0
     290            2              0             0
     291            0              0             0
     292            4              0             0
     293            5              0             0
     294            3              0             0
     295            0              0             0
     296            3              0             0
     297            3              0             0
     298            1              0             0
     299            2              0             0
