#Frame    overall[UU] modiaccept[UU] modidonor[UU] modiaccept2[UU] modidonor2[UU]
       1           17              1             0               1              0
       2           14              1             0               1              1
       3           17              0             0               1              0
       4           15              0             0               2              0
       5           16              0             0               2              0
       6           18              0             0               1              0
       7           13              0             0               4              0
       8           17              2             0               1              0
       9           16              0             0               3              1
      10           16              0             0               2              0
      11           19              1             0               3              0
      12           19              0             0               1              0
      13           17              1             0               1              0
      14           14              0             1               1              0
      15           15              0             0               1              0
      16           15              0             0               0              0
      17           18              1             0               2              1
      18           18              0             0               2              0
      19           21              0             0               2              0
      20           14              0             0               1              0
      21           22              0             0               2              0
      22           16              0             0               1              0
      23           20              0             0               1              0
      24           10              0             0               1              0
      25           17              0             0               1              0
      26           15              0             0               3              0
      27           13              0             0               2              0
      28           17              0             0               2              0
      29           11              0             0               1              0
      30           14              0             0               1              0
      31           14              0             0               1              0
      32           15              0             0               1              0
      33           12              0             0               1              0
      34           10              0             0               0              0
      35           12              0             0               0              0
      36           13              0             0               1              0
      37           14              0             0               1              0
      38           12              0             0               2              0
      39           11              0             0               2              0
      40           11              0             0               1              0
      41           11              0             0               1              0
      42           15              0             0               2              1
      43           17              0             0               2              0
      44           11              0             0               1              0
      45           14              0             0               1              0
      46           16              0             0               2              0
      47           10              0             0               1              0
      48           13              0             0               1              0
      49           12              0             0               1              0
      50           14              0             0               2              0
      51           14              0             0               2              0
      52           16              0             0               2              0
      53           15              0             0               1              0
      54           15              0             0               0              0
      55           14              0             0               1              0
      56           15              0             1               2              0
      57           10              0             0               2              0
      58           16              0             0               2              0
      59           16              0             0               2              0
      60           14              0             0               0              0
      61           14              0             0               1              0
      62           10              0             0               2              1
      63           11              0             0               1              0
      64           15              0             0               1              0
      65           15              0             0               2              0
      66           15              0             0               2              0
      67           10              0             0               1              0
      68           10              0             0               3              0
      69           15              0             0               2              1
      70           12              0             0               0              1
      71           11              0             0               1              0
      72           17              0             0               3              0
      73           13              0             0               1              0
      74           12              0             0               1              0
      75           13              0             0               1              0
      76           13              0             0               2              0
      77            8              0             0               0              1
      78           14              0             0               2              0
      79           19              0             0               2              1
      80           12              0             0               0              0
      81           14              0             0               2              0
      82           11              0             0               1              0
      83           12              0             0               0              0
      84           15              0             0               1              0
      85           14              0             0               2              1
      86           11              0             0               0              0
      87           12              0             0               2              0
      88           11              0             1               2              0
      89            9              0             0               1              0
      90           15              0             0               1              0
      91           12              0             0               2              1
      92           15              0             0               0              0
      93           15              0             0               3              0
      94           12              0             0               2              0
      95           15              0             0               2              0
      96           15              0             0               2              0
      97           13              0             0               0              0
      98           13              0             0               1              0
      99           11              0             0               3              0
     100           15              0             0               2              0
     101           12              0             0               1              0
     102           13              0             0               1              0
     103           13              0             0               1              0
     104           12              0             0               2              0
     105           13              0             0               2              0
     106           13              0             0               1              0
     107            8              0             0               0              0
     108            7              0             0               0              0
     109            9              0             0               1              0
     110            9              0             0               0              0
     111           13              0             0               0              0
     112           11              0             0               0              0
     113           10              0             0               0              0
     114           15              0             0               1              0
     115           15              0             0               0              0
     116            8              0             0               0              0
     117           14              0             0               2              0
     118           14              0             0               1              0
     119            9              0             0               0              0
     120           12              0             0               0              0
     121           10              0             0               0              0
     122           11              0             0               0              0
     123           12              0             0               0              0
     124           12              0             0               0              0
     125           10              0             0               1              0
     126           13              0             0               2              0
     127           15              0             0               2              0
     128           11              0             0               1              0
     129           13              0             0               3              0
     130           10              0             0               0              0
     131           16              0             0               2              0
     132           16              0             0               1              0
     133           11              0             0               1              0
     134           12              0             0               1              0
     135           12              0             0               1              0
     136           16              0             0               2              0
     137           19              0             0               2              0
     138           15              0             0               2              0
     139           13              0             0               0              0
     140           15              0             0               0              0
     141           17              0             0               2              0
     142           16              0             0               2              0
     143           10              0             0               0              0
     144           16              0             0               2              0
     145           11              0             0               1              0
     146           16              0             0               1              0
     147           17              0             0               2              0
     148           10              0             0               1              0
     149           12              0             0               2              0
     150           15              0             0               2              0
     151           14              0             0               2              0
     152           10              0             0               0              0
     153           14              0             0               1              0
     154           17              0             0               2              0
     155           17              0             0               2              0
     156           17              0             0               1              0
     157           14              0             0               1              0
     158           13              0             0               2              0
     159           15              0             0               1              0
     160           19              0             0               1              0
     161           13              0             0               1              0
     162           14              0             0               2              0
     163           10              0             0               0              0
     164           11              0             0               1              0
     165           12              0             0               2              0
     166           13              0             0               0              0
     167            9              0             0               2              0
     168           18              0             0               2              0
     169           12              0             0               1              0
     170           13              0             0               1              0
     171           14              0             0               2              0
     172           13              0             0               2              0
     173           16              0             0               2              0
     174            7              0             0               0              0
     175           10              0             0               2              0
     176           13              0             0               2              0
     177           12              0             0               1              0
     178           12              0             0               1              0
     179           14              0             0               2              0
     180           12              0             0               1              0
