#Frame    overall[UU] modiaccept[UU] modidonor[UU] modiaccept2[UU] modidonor2[UU]
       1           13              0             0               1              1
       2           16              0             0               0              0
       3           22              0             0               0              0
       4           14              0             0               0              1
       5           12              0             0               0              0
       6           12              0             0               0              0
       7           16              0             0               0              0
       8           15              0             0               0              0
       9           16              0             0               0              1
      10           12              0             0               1              0
      11           13              0             1               0              1
      12           21              0             0               0              0
      13           15              1             0               2              0
      14           18              0             0               1              1
      15           22              0             0               3              0
      16           17              0             0               2              0
      17           26              0             0               3              1
      18           18              0             0               2              0
      19           19              1             0               1              0
      20           15              0             0               1              0
      21           23              0             0               2              0
      22           21              0             0               1              0
      23           16              0             0               1              0
      24           15              0             0               0              0
      25           20              0             0               3              0
      26           21              0             1               3              1
      27           19              0             0               0              1
      28           20              0             0               1              1
      29           18              0             0               3              0
      30           17              0             0               2              0
      31           19              0             1               2              1
      32           14              0             0               1              0
      33           16              0             0               1              0
      34           18              0             0               2              0
      35           20              1             0               3              0
      36           19              0             0               3              0
      37           19              0             0               4              0
      38           19              0             0               4              0
      39           21              0             0               2              0
      40           16              0             1               2              0
      41           20              0             1               3              0
      42           16              0             0               2              0
      43           19              0             0               2              0
      44           16              1             1               2              1
      45           19              0             0               1              0
      46           18              1             0               2              0
      47           19              0             0               1              1
      48           19              0             0               4              0
      49           19              0             0               1              0
      50           17              0             0               1              0
      51           17              0             0               1              0
      52           18              0             0               1              0
      53           13              0             0               1              0
      54           15              0             0               1              0
      55           17              0             0               1              0
      56           21              0             0               3              0
      57           22              0             0               1              0
      58           19              0             0               2              0
      59           18              0             0               2              0
      60           14              0             0               1              0
      61           20              0             0               3              0
      62           19              0             0               3              0
      63           22              0             0               3              0
      64           18              0             0               3              0
      65           18              0             0               3              0
      66           18              0             0               2              0
      67           17              0             0               2              0
      68           23              0             0               3              0
      69           18              0             0               2              0
      70           20              0             0               1              0
      71           20              0             0               2              0
      72           22              0             0               3              1
      73           18              0             0               2              1
      74           23              0             0               3              1
      75           20              0             0               2              0
      76           21              0             0               3              0
      77           17              0             1               3              1
      78           23              0             0               3              1
      79           19              0             0               3              0
      80           19              0             0               2              1
      81           16              0             0               3              0
      82           18              1             0               1              0
      83           19              0             1               2              1
