#Frame    overall[UU] modiaccept[UU] modidonor[UU] modiaccept2[UU] modidonor2[UU]
       1           19              0             0               2              0
       2           20              1             0               1              0
       3           15              0             0               2              0
       4           17              0             0               0              0
       5           18              0             0               1              0
       6           19              0             0               1              0
       7           21              0             0               2              0
       8           21              0             0               1              0
       9           19              0             0               2              0
      10           23              0             0               3              0
      11           21              0             0               1              0
      12           18              0             0               0              0
      13           19              0             0               2              0
      14           14              0             0               0              0
      15           24              0             0               1              0
      16           20              0             0               1              0
      17           19              0             0               1              0
      18           17              0             0               1              0
      19           20              0             0               2              0
      20           23              0             0               1              0
      21           19              0             0               0              0
      22           18              0             0               2              0
      23           17              0             0               1              0
      24           19              0             0               1              0
      25           12              0             0               2              0
      26           13              1             1               1              0
      27           16              0             0               1              0
      28           15              1             0               0              0
      29           21              3             0               2              0
      30           17              1             0               1              0
      31           20              1             0               2              1
      32           17              0             0               1              0
      33           19              1             0               2              0
      34           18              1             0               2              0
      35           16              1             0               2              0
      36           18              1             0               2              1
      37           13              0             0               0              0
      38           15              0             0               3              0
      39           17              0             0               1              0
      40           17              0             0               0              0
      41           13              1             0               2              0
      42           15              1             0               0              0
      43           13              0             0               0              0
      44           17              2             0               1              0
      45           19              0             0               1              0
      46           18              2             0               1              0
      47           19              1             0               2              0
      48           15              1             0               1              0
      49           13              0             0               1              0
      50           18              2             0               1              0
      51           19              2             0               2              0
      52           10              1             0               1              0
      53           17              2             0               2              0
      54           16              0             0               2              0
      55           17              2             0               0              0
      56           12              0             0               1              0
      57           11              2             0               1              0
      58           17              2             0               1              0
      59           15              2             0               3              1
      60           14              2             0               1              0
      61            9              1             0               2              0
      62           14              1             0               2              0
      63           15              0             0               1              0
      64           14              2             0               3              0
      65            9              2             0               1              0
      66           17              1             0               3              0
      67           11              0             0               2              0
      68            9              1             0               0              0
      69            9              1             0               1              0
      70           13              0             0               1              0
      71           12              0             0               0              0
      72           17              1             0               2              0
      73           11              1             0               0              0
      74           12              0             0               1              0
      75           15              1             0               2              0
      76            7              0             0               0              0
      77           10              1             0               1              0
      78            8              2             0               0              0
      79           12              1             0               1              0
      80           13              1             0               1              0
      81           17              2             1               2              0
      82           12              1             0               1              0
      83           14              1             0               2              0
      84           14              1             0               1              0
      85           16              1             0               2              0
      86           13              1             0               1              0
      87           11              1             0               1              0
      88           13              1             0               2              0
      89           14              0             0               2              0
      90           12              1             0               1              0
      91           12              1             0               2              0
      92           14              1             0               1              0
      93           11              1             0               1              0
      94           12              1             0               2              0
      95           10              0             0               1              0
      96           15              1             0               2              0
      97           13              1             0               1              0
      98            9              1             0               1              0
      99           11              0             0               1              0
