#Frame           phi1         psi1
     221    -145.2636    -171.8889
     222    -147.2018     172.6631
     223    -135.0269     161.1232
     224    -142.3985     169.9774
     225    -144.8795     161.1436
     226    -149.4104     159.7965
     227    -150.5265     164.3765
     228    -155.5576     155.0155
     229    -144.0033    -173.1787
     230    -135.6856    -171.8673
     231    -138.9819     174.2339
     232    -145.0111     159.5778
     233    -149.5869     166.7649
     234    -148.0110     169.3553
     235    -152.5424     167.9739
     236    -145.4776     163.4905
     237    -149.9034     153.2913
     238    -130.0707     144.6725
     239    -152.9454     179.9160
     240    -142.4644     157.0321
     241    -144.7389     150.7696
     242    -138.8707     164.2897
     243    -132.6498     167.7540
     244    -142.9316     156.1520
     245    -140.2987     160.6622
     246    -144.1659     164.3326
     247    -141.7159     159.7493
     248    -140.1422     172.6570
     249    -148.0927     175.6513
     250    -142.6422    -172.7580
     251    -138.2083    -179.4236
     252    -143.4690     159.1074
     253    -142.8967     156.8397
     254    -137.8513    -178.3851
     255    -143.6696     167.5177
     256    -134.1105     174.3715
     257    -127.4695     159.2038
     258    -140.7070     165.5749
     259    -150.2943     159.4550
     260    -145.8096     164.2156
     261    -159.4652     147.7165
     262    -153.0505     170.3028
     263    -145.0122     162.6416
     264    -144.6625     141.5724
     265    -153.0553     171.5306
     266    -141.7557     150.0515
     267    -152.4888     166.7512
     268    -151.0403     162.4451
     269    -161.3904     150.0870
     270    -155.1092     153.6152
     271    -157.5903     150.1955
     272    -137.7105     136.8713
     273    -125.2233     159.0851
     274    -125.8960    -178.8733
     275    -138.5684     158.1354
     276    -147.0181     148.2594
     277    -136.9987     160.2469
     278    -163.7109     123.7226
     279    -131.2720     169.8781
     280    -131.7581     136.1839
     281    -147.2720     141.4889
     282    -136.3510     140.8122
     283    -161.7181     149.0870
     284    -150.6308     135.4438
     285    -135.0614     144.5060
     286    -135.6445     167.8580
     287    -150.7960     155.8228
     288    -143.1026     133.7824
     289    -152.1982     150.4868
     290    -156.2790     143.7381
     291    -148.9742     165.6856
     292    -143.2650     137.2594
     293    -140.2077     153.8439
     294    -129.5696     155.1123
     295    -145.9210     167.7575
     296    -134.3377     142.1808
     297    -138.4415     134.4221
     298    -139.4262     147.9041
     299    -150.7977     146.5018
     300    -143.2178     158.6618
     301    -137.3857     170.1402
     302    -151.2013     146.1698
     303    -152.5702     144.2784
     304    -152.2038     150.3236
     305    -155.8589     163.1199
     306    -150.3560     137.7838
     307    -158.9345     171.7484
     308    -129.3757     159.9416
     309    -132.2730     157.0451
     310    -145.1054    -177.8450
     311    -151.6015     151.2832
     312    -155.2714     144.8542
     313    -139.9723     155.7736
     314    -124.5019     163.1641
     315    -140.6788     163.2434
     316    -141.9914     148.7031
     317    -133.6547     171.7866
     318    -133.2641     140.9790
     319    -154.5299     143.0471
     320    -128.0225     138.5038
     321    -141.3628    -179.0156
     322    -138.6126     166.1867
     323    -155.8643     158.6044
     324    -143.8302     156.2442
     325    -153.1034     157.7820
     326    -137.6620     168.0277
     327    -140.9183     160.0108
     328    -159.5477     169.2191
     329    -131.6076     152.9479
     330    -151.1794     130.5269
     331    -155.6761     157.7988
     332    -157.5272     156.9057
     333    -138.1537     153.4353
     334    -142.1783     146.8749
     335    -146.5804     137.8186
     336    -140.8167     155.7520
     337    -133.1859     152.3430
     338    -146.2583     138.8074
     339    -150.4104     143.1645
     340    -135.6608     151.0099
     341    -131.1003     145.6620
     342    -146.8455     158.0019
     343    -148.5973     142.9502
     344    -137.1136     139.7114
     345    -139.6072     140.0423
     346    -136.6319     151.8262
     347    -122.7903     153.7070
     348    -152.7673     155.3108
     349    -141.2050     147.4925
     350    -135.1001     156.8610
     351    -117.5494    -174.1349
     352    -171.1593     167.7293
     353    -145.8223     158.3100
     354    -154.9478     158.9399
     355    -150.3715     148.0806
     356    -137.8658     161.2618
     357    -134.1657     154.6108
     358    -134.4273     161.1429
     359    -150.7405     152.4335
     360    -138.0202     161.3352
     361    -146.3374     166.2534
     362    -135.4045    -171.7778
     363    -140.7835     178.4396
     364    -139.1450     178.0684
     365    -118.1479     173.7568
     366    -147.5354    -171.2865
     367    -138.1555     162.2974
     368    -137.6630     165.4212
     369    -148.7117     165.4123
     370    -144.2772     172.6997
     371    -151.8531     163.4799
     372    -147.8015     168.0014
     373    -143.1321     174.1415
     374    -146.2798     158.6731
     375    -133.8846     173.7934
     376    -139.4034     176.3652
     377    -138.0234     160.1546
     378    -138.3504     166.1464
     379    -152.9268     165.8986
     380    -142.0964     157.5306
     381    -144.6169     157.1606
     382    -123.3503     173.5163
     383    -130.2092     179.0560
     384    -132.0800     162.1379
     385    -128.4304     156.0607
     386    -155.1286     151.5528
     387    -153.1361     167.9207
     388    -128.9601     172.1453
     389    -133.6893     166.0210
     390    -146.6680     172.9811
     391    -136.4664     174.9991
     392    -140.3335    -179.2678
     393    -148.8914    -169.4454
     394    -129.7168    -173.3304
     395    -160.7631     175.8277
     396    -148.2895     155.6567
     397    -146.1326     170.4152
     398    -140.5840    -175.4469
     399    -151.0783    -171.1941
     400    -150.2176     165.2478
     401    -145.7224     167.2408
     402    -157.7284     173.3303
     403    -139.6316    -173.0116
     404    -115.1456    -164.9656
     405    -125.5992    -177.0720
     406    -132.6102     179.3665
     407    -143.4590     179.4060
     408    -134.2458     169.7602
     409    -145.3563     151.2445
     410    -133.2557     147.2938
     411    -131.1786    -172.5283
     412    -160.1499     161.0337
     413    -132.4865    -178.0275
     414    -151.3920    -169.8050
     415    -150.1512     139.6776
     416    -159.9566     135.1288
     417    -136.2498     173.2758
     418    -141.9519     166.7978
     419    -150.3554     169.6119
     420    -145.3340     158.4661
     421    -152.4376     145.3067
     422    -131.5495     162.2285
     423    -138.7414     140.0204
     424    -133.2197     152.5059
     425    -136.9892     158.1547
     426    -146.1870     141.8611
     427    -138.6708     164.7537
     428    -141.6318     160.1568
     429    -147.7784     146.3150
     430    -136.7315     173.9672
     431    -143.4137     164.7496
     432    -146.0359     118.9450
     433    -132.2772     130.1088
     434    -139.5165     149.9490
     435    -140.7232     155.0045
     436    -144.5822     163.9433
     437    -145.3800     169.3754
     438    -139.1749     151.6130
     439    -141.6184     152.5404
     440    -153.5330     155.7659
     441    -145.5682     158.2811
     442    -144.4671     159.6317
     443    -127.3683     137.1301
     444    -148.1358     147.6974
     445    -147.4845     163.0614
     446    -137.6982     159.5024
     447    -148.4840     163.6186
     448    -158.6682     147.6645
     449    -164.3834     131.8707
     450    -163.2582     142.7468
     451    -155.4744     139.9708
     452    -152.0666     159.0981
     453    -142.6293     141.9856
     454    -141.5452     137.9605
     455    -150.6998     139.8455
     456    -159.3544     151.4017
     457    -140.3646     149.6582
     458    -152.8324     165.6800
     459    -157.6520     160.4033
     460    -134.1299     169.4485
     461    -158.9359     149.2886
     462    -150.5999     172.5211
     463    -144.0175     168.2598
     464    -125.3039     169.4671
     465    -123.8213     152.2663
     466    -140.5829     149.2687
     467    -140.1370     150.0816
     468    -134.1136     143.3894
     469     -95.9969     142.0884
     470    -136.3358     135.1943
     471    -146.6427     157.1555
     472    -125.1461     166.4582
     473    -142.2462     155.4322
     474    -136.9042     166.3834
     475    -151.1638     160.5233
     476    -134.9726     160.0895
     477    -165.3113     155.8625
     478    -131.7778     168.3484
     479    -145.7471     166.8242
     480    -149.0132     158.7212
     481    -134.6825     158.2388
     482    -126.2812     174.3266
     483    -127.0327     147.6825
     484    -135.9529     172.3044
     485    -136.2227     155.3000
     486    -134.0780     133.3443
     487    -153.8918     171.3723
     488    -152.5907     142.9865
     489    -153.7322     151.9774
     490    -141.0880     167.5620
     491    -153.4996     141.2697
     492    -133.5918     154.0470
     493    -128.7841     144.3668
     494    -155.0066     152.9699
     495    -130.6808     158.7107
     496    -141.5680     158.8504
     497    -135.7428     164.4315
     498    -150.9061     150.7578
     499    -132.5724     140.7769
     500    -129.1521     153.8430
     501    -146.3225     154.0828
     502    -141.6410     151.1710
     503    -148.1568     160.6349
     504    -114.5599     147.7059
     505    -137.8276     152.5304
     506    -138.8003     158.6297
     507    -147.6644     130.8370
     508    -150.4901     156.7309
     509    -130.2697     137.5378
     510    -141.4269     146.4736
     511    -139.0737     128.8912
     512    -146.3476     140.6370
     513    -140.2660     131.1823
     514    -135.3085     132.2743
     515    -156.5249     144.0222
     516    -147.4285     127.3427
     517    -135.1549     136.3560
     518    -164.0828     161.3562
     519    -134.5949    -177.2856
     520    -137.2820     158.8512
     521    -151.1385     159.1829
     522    -144.1501     170.4999
     523    -145.7281     178.9138
     524    -141.6581     159.6879
     525    -149.4554     173.1968
     526    -138.8188     171.9728
     527    -152.1349     170.7577
     528    -152.6354     145.2583
     529    -146.1851     148.4512
     530    -135.9258     161.2492
     531    -136.1214     170.1733
     532    -147.6451     159.1590
     533    -145.0287     152.3234
     534    -135.6492     128.7056
     535    -137.2877     126.4885
     536    -133.4056     176.9859
     537    -142.3075     152.9682
     538    -134.1561     156.2320
     539    -147.7814     153.0684
     540    -146.6078     129.7179
     541    -152.5491     160.9033
     542    -144.6901     149.6656
     543    -138.5501     154.1396
     544    -145.9889     145.3752
     545    -132.4451     160.4815
     546    -147.0363     153.2813
     547    -138.8655     162.2471
     548    -146.5800     162.8410
     549    -143.9289     141.2011
     550    -149.0761     157.9121
     551    -148.0004     161.7016
     552    -123.9224     165.8624
     553    -133.3098     176.0099
     554    -136.4981     158.8450
     555    -123.0543     137.8476
     556    -144.1857     146.9668
     557    -131.6921     168.1889
     558    -153.7482     165.6996
     559    -144.5228     163.2460
     560    -139.6235     154.4322
     561    -127.5827     142.6719
     562    -139.5155     146.3026
     563    -157.6165     173.9810
     564    -147.4862     150.8767
     565    -138.7289    -176.6259
     566    -133.9023     157.6041
     567    -148.6492     160.5600
     568    -159.0093     159.2676
     569    -139.3175     177.1855
     570    -128.0747     163.1693
     571    -148.6337     158.0639
     572    -135.5741     162.1243
     573    -130.0090     167.2363
     574    -148.6232     157.5043
     575    -128.5685     155.8655
     576    -138.9852     175.8016
     577    -144.2517     163.7478
     578    -118.1498     137.0617
     579    -137.6792     170.8761
     580    -127.1572     178.0593
     581    -127.1849    -177.0061
     582    -141.2930    -179.6307
     583    -150.1641     155.2564
     584    -142.8378     158.9363
     585    -147.3761     145.7730
     586    -135.4843     163.7758
     587    -136.3367     170.2380
     588    -152.2093     167.9178
     589    -130.5511     154.0821
     590    -139.0453     172.0673
     591    -122.1734     169.2371
     592    -120.5404     159.7431
     593    -134.2226     151.5351
     594    -130.8164     151.2023
     595    -141.3157     149.6839
     596    -136.6363     134.4834
     597    -161.5298     153.3789
     598    -121.7084     168.5330
     599    -136.0924     144.7090
     600    -135.7260     150.8492
     601    -126.9582     149.8836
     602    -133.1848     143.1116
     603    -125.8335     144.6428
     604    -143.3166     156.1493
     605    -153.6487     158.7455
     606    -147.5926     159.7111
     607    -147.2140     155.5671
     608    -150.2731     144.0059
     609    -150.9920     138.2442
     610    -130.9781     146.7389
     611    -131.7769     129.6438
     612    -157.5860     172.5680
     613    -148.0702     140.9732
     614    -156.0599     159.2177
     615    -142.1881     137.7391
     616    -143.8593     142.9042
     617    -146.1442     132.7595
     618    -158.7285     151.8677
     619    -142.5534     140.8603
     620    -151.5796     121.3645
     621    -148.1159     140.7916
     622    -157.4582     160.1500
     623    -137.6600     145.1941
     624    -137.6593     135.5652
     625    -145.4846     142.8483
     626    -151.4336     148.9363
     627    -141.3196     105.1562
     628    -124.1349     178.9671
     629    -144.7994     160.4802
     630    -143.5192     135.4206
     631    -129.5113     160.1151
     632    -141.5113     145.8550
     633    -134.3372     149.3159
     634    -136.8405     115.9229
     635    -141.7447     136.3095
     636    -142.0141     139.1688
     637    -131.6110     149.9052
     638    -140.2430     119.3168
     639    -144.4297     161.5401
     640    -142.6421     137.9730
     641    -151.9875     146.6683
     642    -111.0692     151.7583
     643    -151.0678     146.0505
     644    -149.3120     161.1335
     645    -145.9603     151.9797
     646    -132.2405     138.6290
     647    -141.4593     159.2477
     648    -151.3039     135.6950
     649    -138.4408     156.1603
     650    -140.7688     127.1000
     651    -148.5331     163.9630
     652    -149.0709     148.9599
     653    -134.8020     138.2580
     654    -148.8167     126.4614
     655    -136.7303     158.8769
     656    -132.4218     134.1459
     657    -146.3716     142.9363
     658    -143.7964      92.7097
     659    -135.9607     105.5859
     660    -134.2327     130.6982
     661    -130.9220     132.4248
     662    -138.2673      94.0117
     663    -133.3885     104.1182
     664    -141.5075     116.5171
     665    -134.3731     117.9018
     666    -129.9206     152.8503
     667    -141.8179     147.6558
     668    -139.1903     149.4038
     669    -144.1534     130.0150
     670    -135.6218      87.6627
     671    -149.2013     130.6003
     672    -128.9024     136.7428
     673    -141.7896     118.0375
     674    -140.6313     127.8767
