#Frame            phi          psi
     219    -150.2815     147.4602
     220    -146.8240     167.3283
     221    -157.5062     141.6517
     222    -169.5679     165.1485
     223    -176.2486     152.2007
     224    -134.3768     118.4991
     225    -150.9545     172.6801
     226    -105.6077     171.9137
     227    -101.9036    -179.3916
     228     -60.0441     142.9219
     229    -174.3668     155.9422
     230    -158.7356     125.6675
     231     -89.5337     -24.4343
     232     -84.2343      -9.9960
     233     -68.4500     -42.2833
     234    -102.2351     -13.8757
     235     -74.0421      13.4155
     236     -61.2736     -23.4310
     237     -85.4441      12.5655
     238    -102.5658       0.5183
     239     -69.9839      -9.8650
     240     -85.8372     -20.7027
     241     -82.1197     -24.1883
     242    -125.1087       8.7406
     243    -134.9944      20.3618
     244    -121.1222      14.8537
     245     175.5856     -36.2686
     246     151.8492     -39.2695
     247     176.8315     -26.4210
     248     -90.4481     -21.5493
     249    -149.2554      -5.1191
     250    -136.3123     -35.8235
     251     -54.6869     -25.4225
     252     -73.1658     -18.6231
     253    -107.8129     -30.0933
     254     -68.1526     -17.6325
     255     -54.3369     -30.3231
     256     -70.7522     -36.7896
     257    -107.6212     -10.2264
     258     -74.4538     -10.9847
     259     -74.3650      -5.8471
     260    -152.4050      -6.5989
     261     -68.5270     -32.5638
     262    -101.7071      -5.1817
     263     -85.9511     -18.2877
     264     -60.9327     -28.8976
     265     -70.5441     -20.9050
     266     -80.9757     -36.4232
     267     -82.0801      10.4957
     268     -70.3374     -23.2956
     269     -68.4221     -22.0665
     270     -97.9018     -44.7003
     271     -91.3571      -6.6625
     272     -72.0662     -20.2563
     273     -74.2465      -7.9431
     274     -89.6925       7.6503
     275    -117.7721       6.3182
     276     -64.5491      39.4249
     277     -78.4761      46.8675
     278     -74.3165     -18.1417
     279     -54.0246      -7.4732
     280     -87.0935      -5.7618
     281     -78.2111     -23.1855
     282     -89.0298      -7.0237
     283     -61.3322     -14.7871
     284     -70.4595     -25.7603
     285     -54.3865     -19.9370
     286    -113.1328      -5.8314
     287    -136.1807       9.3657
     288     -59.8346      12.4498
     289     -76.9930     -43.3624
     290     -60.4040     -44.4947
     291    -105.4076      16.2142
     292    -101.5902      30.0568
     293    -178.2099     -25.6735
     294    -169.8359      14.1043
     295     -77.7347       6.4850
     296     -81.2495      12.2875
     297     -76.6124     -19.4751
     298    -151.9505      10.5824
     299     -69.7222     -18.2771
     300     -74.2893     -33.0246
     301     -85.3892     -23.8900
     302     -56.2749     -28.9364
     303     -71.4001     -29.6118
     304     -78.0758     -19.7578
     305     -98.0723       8.2474
     306     -70.9670      38.1161
     307     -63.5462     -18.4825
     308     -65.6276     -29.9822
     309     -61.3108     -48.8099
     310     -80.0808     -11.4197
     311     -82.0690     -16.4169
     312     -70.9704      -5.5357
     313     -54.3695     -24.8295
     314     -89.0156     -12.6955
     315    -100.5930      -6.6453
     316     -80.1591      -9.0964
     317     -83.4586     -16.6219
     318     -70.4495     -32.9252
     319    -124.1982       3.5741
     320     -66.5372     -16.0435
     321     -80.2562     -46.2089
     322     -75.9752     -52.5232
     323    -153.2520      21.8756
     324     -85.3679     -31.7045
     325    -111.5758       3.2445
     326    -111.3149     -40.0372
     327     -82.0829     -15.7018
     328    -101.3430     -25.0302
     329     -79.6701     -26.1994
     330     -60.3007     -40.5081
     331     -62.5894     -41.5085
     332     -92.2546     -14.7666
     333    -124.8884      25.2083
     334     -72.7348      -4.5320
     335     -73.3875       3.4864
     336     -83.2240      19.9255
     337     -73.5769     -20.8757
     338     -73.8750     -23.7866
     339    -102.5125     -10.8792
     340     -86.1490     -44.0958
     341     -86.2699      -6.6842
     342     -62.4433     -75.5759
     343     -87.3770     -17.1151
     344     -74.5595       1.8642
     345     -85.8257     -27.4180
     346     -83.7991     -32.2755
     347     -75.1692     -30.0046
     348    -132.5530       1.1593
     349     -91.7665     -14.9453
     350     -72.3203     155.0023
     351    -175.5657     116.7216
     352     175.4785     150.5649
     353     174.7253     157.0990
     354    -141.2343     170.6136
     355    -153.7697     179.0855
     356     -80.9861    -168.9473
     357    -169.0227     178.3643
     358     177.3928    -179.9662
     359     162.0019    -164.7018
     360     -90.8716     140.8755
     361     -88.8964     147.2216
     362     -88.4777     155.4010
     363    -160.9276     170.5541
     364    -143.6204     169.5093
     365     -91.6216     170.6308
     366     -94.7938    -179.9848
     367     -60.6558    -179.0140
     368    -100.4832     156.8601
     369    -167.0395     165.7174
     370     -45.7431     164.4502
     371     -98.4500    -175.2186
     372    -150.4247    -170.1994
     373    -165.5161     158.4456
     374    -139.8034    -174.6203
     375    -155.5918     156.1073
     376    -146.8974     154.5224
     377    -167.2382     154.3910
     378    -105.4480     175.7802
     379    -158.0894     137.0152
     380    -146.5678     172.8044
     381    -159.4648     161.8260
     382     -70.0980     150.1792
     383    -101.4586    -176.9962
     384     -86.6383    -172.3468
     385     -86.8593     129.9634
     386     -72.7470     158.8094
     387     -92.1009     179.7376
     388    -160.8711     137.6398
     389    -137.3697    -174.0163
     390     -81.9416     127.3852
     391     -94.2300     163.7826
     392     -60.9143     111.2566
     393     -76.3674     144.7615
     394     -73.7264     130.8000
     395    -142.7642     170.1096
     396    -141.5899     163.4649
     397     -96.2544     171.9239
     398     -89.2342     119.9598
     399    -144.2569     125.8364
     400    -123.0436    -172.0147
     401    -133.8564     124.4697
     402     -58.3510     148.0506
     403    -107.4379     142.8690
     404     -76.5970     167.7602
     405     -63.0423     147.2160
     406     -99.0820     154.9877
     407     -82.7658     141.0412
     408    -137.4715     157.7823
     409     -80.8234     155.3840
     410     179.4819     137.1279
     411    -102.0240     170.3318
     412    -105.8423     173.3787
     413     -75.5355     148.6868
     414     -69.6757     140.9835
     415    -145.2873      52.6219
     416    -149.5746       2.7437
     417    -107.0018     -22.4549
     418     -75.6381      11.1377
     419    -113.0250     -10.1814
     420     -82.3421       7.4526
     421     -83.5261       9.2605
     422     -86.1251     -25.1856
     423     -71.2492      -2.2270
     424    -130.7652      14.8861
     425    -117.9899       3.0007
     426     -71.7553     -18.1024
     427     -63.7070      -9.2819
     428     -71.3021     -11.1071
     429     -83.8646       0.2632
     430     -73.4738      -5.5624
     431     -68.4660     -14.1516
     432    -104.9860      -0.7493
     433     -64.3740     -31.3459
     434     -60.4221      -4.8034
     435     -64.9437     -16.6433
     436    -112.8734     116.0245
     437     -90.8577      79.2664
     438     -62.4337    -172.5924
     439     -77.5389     166.3363
     440     -60.0085     163.2079
     441     -76.7668     139.8984
     442    -149.2822     150.3676
     443     -90.4169     123.6031
     444    -111.4658    -173.8020
     445    -147.9602     166.5143
     446     -69.1845     132.4266
     447     -75.2425     162.0996
     448     -72.6237     165.0304
     449     -74.9056     146.6108
     450    -154.2360     162.9010
     451    -157.9375     138.3304
     452    -131.1907     122.0693
     453    -113.6315     150.1432
     454     179.7578     161.2365
     455     -65.5096     134.3911
     456     -58.2899     156.3157
     457     -83.9326     148.2819
     458    -114.3292     155.6218
     459    -142.5811     170.6869
     460     -70.4624     158.0653
     461     -79.1904     150.5981
     462     -71.1233     154.7068
     463     -53.9651    -178.8055
     464     -67.2406     154.2219
     465     -69.4433     140.7707
     466     -85.3731     147.3616
     467    -133.5312     165.9784
     468     -66.9993     162.0702
