#Frame           phi1         psi1
     214     -81.1358     -26.6830
     215     -57.7151     -49.7145
     216     -61.5246     -32.3625
     217     -54.7993     -30.5005
     218     -41.6954     -45.2234
     219     -67.1605     -39.6751
     220     -75.9008     -20.2788
     221     -82.8122     -24.0657
     222     -63.6401     -43.5569
     223     -62.6136     -46.7420
     224     -76.7005     -33.3509
     225     -63.5314     -29.2158
     226     -87.6502     -45.0711
     227     -66.7083     -44.2821
     228     -64.6071     -22.9488
     229     -61.7871     -20.1741
     230     -60.7430     -37.1503
     231     -64.9366     -29.3191
     232     -63.0855     -25.5071
     233     -66.4967     -19.1634
     234     -80.7879      -0.6196
     235     -69.5287     -11.1157
     236     -68.4956     -14.4408
     237     -57.7841     -30.0300
     238     -79.5828      -2.8955
     239     -65.7048     -16.1120
     240     -73.3772     -15.6039
     241     -63.8099     -32.7855
     242     -77.0633     -40.5160
     243     -67.1991     -30.4891
     244     -87.3420     -40.2019
     245     -65.8512     -40.2671
     246     -84.8143     -22.4037
     247     -78.7881     -24.3029
     248     -65.8011     -36.7827
     249     -62.2601     -41.0053
     250     -61.0532     -39.9047
     251     -74.3232     -45.2350
     252     -64.2924     -57.0771
     253     -70.1474     -43.8559
     254     -61.7742     -18.8880
     255     -53.1811     -42.3142
     256     -66.0034     -16.1426
     257     -74.6807     -33.1138
     258     -72.7338     -26.1653
     259     -77.4097     -27.6982
     260     -81.6060     -14.2149
     261     -72.0894     -34.0648
     262     -60.3721     -49.8746
     263     -73.2551     -34.8584
     264     -84.5498     -42.8378
     265     -71.5794     -39.3330
     266     -77.7437     -46.4681
     267     -52.4941     -36.3006
     268     -61.0643     -34.5164
     269     -63.1863     -22.6780
     270     -71.9553     -19.2325
     271     -64.6141      -7.7807
     272     -74.0947     -10.8066
     273     -62.1542     -52.2632
     274     -64.4642     -31.8719
     275     -71.1789     -33.5396
     276     -71.8468     -29.8051
     277     -49.4703     -26.6377
     278     -66.0549     -16.9587
     279     -60.5332      -9.4523
     280     -57.7170     -25.2038
     281     -49.3087     -54.1582
     282     -69.3200     -27.7991
     283     -64.9019     -23.8797
     284     -68.3094     -25.4386
     285     -56.1869     -36.2969
     286     -76.5410      -5.1741
     287     -62.3943     -27.4069
     288     -50.5105     -36.0332
     289     -74.5796     -35.8021
     290     -61.8612     -25.7344
     291     -50.2784     -20.7066
     292     -72.9161     -18.8667
     293     -47.3686     -39.6662
     294     -70.4965     -25.1906
     295     -64.8373     -41.1821
     296     -62.7148     -52.3612
     297     -59.8335     -23.8988
     298     -53.1484     -22.0674
     299     -56.2252     -25.0379
     300     -71.0462     -36.0103
     301     -57.4149     -45.7564
     302     -49.9845     -36.4869
     303     -73.0713     -20.9132
     304     -66.3916     -32.7092
