#Frame    overall[UU] modiaccept[UU] modidonor[UU]
       1           29              0             0
       2           30              0             0
       3           28              1             0
       4           32              0             0
       5           29              0             0
       6           24              2             0
       7           27              2             0
       8           29              2             0
       9           30              2             0
      10           34              2             0
      11           37              1             0
      12           38              2             0
      13           21              1             0
      14           24              1             1
      15           33              1             0
      16           30              2             0
      17           30              2             0
      18           32              1             0
      19           28              0             0
      20           24              0             0
      21           25              0             0
      22           25              0             0
      23           29              1             0
      24           31              0             0
      25           32              0             0
      26           29              1             0
      27           21              1             0
      28           24              0             0
      29           27              2             0
      30           32              0             0
      31           31              1             0
      32           30              2             0
      33           25              0             0
      34           26              0             0
      35           33              1             0
      36           33              1             0
      37           28              0             0
      38           27              0             0
      39           30              0             0
      40           28              0             0
      41           30              0             0
      42           32              1             0
      43           36              2             0
      44           25              0             0
      45           32              0             0
      46           30              0             0
      47           32              0             0
      48           28              1             1
      49           24              1             0
      50           31              0             0
      51           27              0             0
      52           30              0             0
      53           30              0             0
      54           34              0             0
      55           29              0             0
      56           28              0             0
      57           29              1             0
      58           31              0             0
      59           28              0             0
      60           30              0             0
      61           37              2             0
      62           28              2             0
      63           31              0             0
      64           34              0             0
      65           35              0             0
      66           34              0             0
      67           23              0             0
      68           33              0             0
      69           29              0             0
      70           30              0             0
      71           30              0             0
      72           28              2             0
      73           31              1             0
      74           30              0             0
      75           27              0             0
      76           29              1             0
      77           36              1             0
      78           37              2             0
      79           37              2             0
      80           36              2             0
      81           35              2             0
      82           28              2             0
      83           37              2             0
      84           33              1             0
      85           33              2             0
      86           27              2             0
      87           29              0             0
      88           32              0             0
      89           30              0             0
      90           34              0             0
      91           31              0             0
      92           42              2             0
      93           30              2             0
      94           31              1             0
      95           25              2             0
      96           24              1             0
      97           30              2             0
      98           29              0             0
      99           33              0             0
     100           29              2             0
     101           30              1             0
     102           26              2             0
     103           32              2             0
     104           27              2             0
     105           34              2             0
     106           28              1             0
     107           30              1             0
     108           20              0             0
     109           28              1             0
     110           24              0             0
     111           20              0             0
     112           27              0             0
     113           23              0             0
     114           29              0             0
     115           29              0             0
     116           30              2             0
     117           31              1             0
     118           33              0             0
     119           29              0             0
     120           28              0             0
     121           32              0             0
     122           29              1             0
     123           31              1             0
     124           30              1             0
     125           33              1             0
     126           25              0             0
     127           31              1             0
     128           34              0             0
     129           35              0             0
     130           30              0             0
     131           26              0             0
     132           28              0             0
     133           27              0             0
     134           27              1             0
     135           30              1             0
     136           28              1             0
     137           33              1             0
     138           27              1             0
     139           23              1             0
     140           30              1             0
     141           28              1             0
     142           27              1             0
     143           37              1             0
     144           28              1             0
     145           31              1             0
     146           30              1             0
     147           32              0             0
     148           28              0             0
     149           30              1             0
     150           30              0             0
     151           27              0             0
     152           26              1             0
     153           29              0             0
     154           31              1             0
     155           31              1             0
     156           31              1             0
     157           33              1             0
     158           23              1             0
     159           37              1             0
     160           31              1             0
     161           34              0             0
     162           30              1             0
     163           25              2             0
     164           33              1             0
     165           34              1             0
     166           33              1             0
     167           32              0             0
     168           32              0             0
     169           37              1             0
