#Frame            phi          psi
     218     -69.2156      -7.9416
     219     -54.8774     -39.8907
     220     -37.6323     -49.2679
     221     -61.0990     -21.8001
     222     -50.4854     -35.8041
     223     -46.7810     -40.5947
     224     -61.3130     -50.6414
     225     -97.4034     -21.8205
     226     -92.1154      -8.8476
     227     -68.8603     -51.6608
     228     -82.5503     -29.7500
     229     -69.7947      -2.3804
     230     -84.0300     -17.5181
     231     -81.5637     -22.8149
     232     -91.6397      -3.7791
     233     -71.4597     -21.2196
     234     -66.1556      -6.4916
     235     -64.3866      -8.0562
     236     -60.5482      -5.2377
     237     -96.4155      -0.2902
     238     -74.8780     -20.9968
     239     -78.9614     -19.0544
     240     -91.7307       8.7838
     241     -81.3946     -12.4419
     242     -61.2007     -35.4386
     243     -59.0792     -27.5856
     244     -79.8476       0.0418
     245     -61.5067     -10.1816
     246     -71.3581     -33.4502
     247     -76.1296     -29.9265
     248     -64.6428     -42.3940
     249     -87.7654     -24.4949
     250    -104.1584     -20.5433
     251     -78.3662     -35.1228
     252     -50.0306     -29.2599
     253     -98.4392     -23.0850
     254     -41.9472     -43.1690
     255     -69.9968     -46.2474
     256     -62.0819     -21.6984
     257     -77.0657     -10.0631
     258     -94.8414      -0.4111
     259    -105.7216     -65.0945
     260     -74.4412     -29.8613
     261     -68.3898     -24.7007
     262     -64.4644     -51.0920
     263     -68.8596     -24.3100
     264     -91.6884     -14.8963
     265     -41.5702     -42.6790
     266    -105.3836     -22.9765
     267     -88.0793     -43.6639
     268     -74.5059     -40.2505
     269     -71.4882     -36.4076
     270     -64.0782     -32.2514
     271     -70.9335     -38.2555
     272     -63.7713     -50.1552
     273     -38.5409     -59.7081
     274     -42.3462     -47.5472
     275     -53.1369     -35.2672
     276    -102.0661     -36.6336
     277     -78.7221     -55.5337
     278    -115.1005     -31.8589
     279     -96.2549     -17.3484
     280    -110.6726     -23.8775
     281    -133.3180     -25.6319
     282    -113.4466     -34.1482
     283     -65.3761     -31.4062
     284     -78.5421     -38.6223
     285     -66.6406     -20.1297
     286     -72.4015     -17.2632
     287     -65.6354     -23.8236
     288     -34.5232     -62.7017
     289     -66.6548     -41.7411
     290     -76.0380     -18.4382
     291     -84.6606     -34.0562
     292     -74.7466     -19.4877
     293     -73.7678     -29.9531
     294     -78.0727     -49.1414
     295     -72.9251     -42.5167
     296     -79.5929     -29.1855
     297     -72.5821     -22.7365
     298     -78.2566      -2.0579
     299     -71.0267     -62.0989
     300     -84.3155      -5.1869
     301    -129.5474     -43.0161
     302    -129.4256     -32.6956
     303    -105.0693     -43.7834
     304     -82.8703       5.3905
     305     -78.1325      -9.3212
     306     -85.2928      13.8994
     307     -78.5199     -10.2605
     308     -76.5598     -42.6267
     309     -56.5739     -26.5897
     310     -73.7095     -45.1494
     311     -66.2914     -40.2959
     312     -65.6797     -39.3533
     313     -81.2868     -29.1986
     314     -51.5971     -40.8485
     315     -79.3784     -17.4429
     316     -73.0134     -40.8580
     317    -102.6430       1.9188
     318     -49.3642     -41.5650
     319     -65.1427     -33.7905
     320     -55.2902     -34.9394
     321     -77.2803     -22.0084
     322     -71.6595      -7.8193
     323     -72.0303     -54.7575
     324     -93.0977      -6.9171
     325     -68.4385     -18.5474
     326     -94.6555     -26.4686
     327     -85.4923     -24.9638
     328     -68.7201     -21.8098
     329     -75.9579     -14.2209
     330     -73.0205     -20.5722
     331     -54.8964     -45.9152
     332     -75.5290     -28.4012
     333     -93.4863     -23.5923
     334     -61.4808     -26.7737
     335     -95.8945     -20.3329
     336    -119.7087     -12.0150
     337     -93.7611     -31.3911
     338    -120.1966     -43.4292
     339     -82.8888     -16.1161
     340     -99.0478     -40.7865
     341     -90.6453       6.8121
     342     -92.6475     -69.1094
     343    -122.7484     -11.8783
     344    -145.7148     -16.6377
     345    -120.5370     -21.8097
     346     -78.2577     -49.1637
     347    -116.3948     -55.5735
     348    -129.4776     -10.2969
     349    -148.0361      10.8809
     350     -74.5763     -19.9294
     351     -68.9345     -26.3474
     352     -84.5404     -24.0009
     353     -65.2055     -32.9858
     354     -59.1103     -31.4643
     355     -71.7833     -17.9795
     356     -80.9388      -4.9323
     357    -106.0790       4.7801
     358     -68.2929     -34.8384
     359     -70.9666     -17.2972
     360    -101.0262      -7.6889
     361     -65.3706     -21.6075
     362     -77.0669     -12.8836
     363     -84.7999       3.5505
     364     -64.8710     -15.2193
     365    -126.0724      -3.5559
     366     -79.7765     -21.9607
     367     -96.8380     -33.6493
     368     -97.4415     -16.6158
     369     -69.8526     -47.2142
     370     -64.4993     -66.2460
     371     -83.4095     -51.9008
     372     -79.0577      -3.9523
     373     -90.3151       9.1667
     374     -67.0438      -7.2859
     375    -128.8837      -6.4709
     376     -88.4972      -9.7037
     377    -115.9554     -14.4117
     378     -75.8127      10.4817
     379    -107.8382      -5.2670
     380     -75.8782      10.6914
     381     -65.8988     -11.8818
     382     -84.8622      -4.6549
     383     -58.6581     -19.2553
     384     -74.9896     -13.3421
     385     -64.8684     -13.5410
     386     -49.2473     -19.4496
     387     -87.6279     -33.3001
     388     -93.0521     -40.1372
     389     -67.0968     -35.3759
     390     -79.4865     -19.4678
     391     -74.2530     -24.5852
     392     -61.4306     -33.3710
     393     -71.4353     -31.3818
     394     -41.5223     -50.7315
     395     -62.5169     -36.8158
     396     -83.6953     -57.3240
     397     -81.4561     -33.8176
     398     -52.6959     -37.6716
     399     -44.7049     -46.9342
     400     -75.2103      -3.5084
     401     -90.7890       4.8062
     402     -73.6697     -24.0408
     403     -77.8566     -29.3883
     404     -66.2577     -18.9463
     405    -119.5443     -41.9320
     406    -127.9265     -12.5762
     407     -96.0669     -35.7104
     408     -89.0756     -20.3967
     409     -96.0789       6.5453
     410     -88.4891     -24.8654
     411    -146.2457       5.7616
     412     -81.6705      10.8078
     413     -88.4394     -25.7326
     414    -115.1528      27.0663
     415     -73.5142     -21.2919
     416     -74.1848     -15.3143
     417     -87.2978       4.9038
     418    -108.4525     -10.8830
     419    -110.8386     -17.5683
     420    -120.8155     -10.7117
     421    -102.2883     -13.2787
     422     -92.6758      -1.7435
     423    -125.7520     -27.0551
     424    -119.1775      -3.2130
     425    -121.6216     -10.1786
     426     -98.1071     -14.2547
     427     -48.9233     -26.2796
     428     -73.5142     -11.3025
     429     -99.5146     -11.4293
     430     -98.4900     -21.9400
     431    -129.4665       3.0889
     432    -119.6251      -4.1704
     433     -95.8544     -10.8157
     434     -86.7799       5.8944
     435     -62.0998     -23.6215
     436     -77.7557     -29.7681
     437     -82.7808     -20.6582
     438     -80.8760     -15.3037
     439     -87.1466      -4.3117
     440     -83.1781      -6.2107
     441    -103.7970     -15.8790
     442    -117.8682      -5.2406
     443     -89.0944      -6.2480
     444     -65.1670     -15.9195
     445     -68.5695      -8.8530
     446     -80.1496       3.3974
     447     -86.1950     -21.7324
     448     -68.3171     -22.8227
     449    -113.7339     -13.0879
     450     -81.0429      -9.1504
     451     -69.6060       2.6836
     452     -85.9619      -3.9086
     453     -73.7826      -2.1476
     454     -81.4457     -16.3603
     455     -89.1020      -1.7814
     456     -76.3086       2.1745
     457     -99.7963      -1.5689
     458     -84.0496      -7.4478
     459     -59.3755     -44.3327
     460     -99.0413     -15.7103
     461     -81.2499      -0.0208
     462     -80.4840      -6.3090
     463     -79.9696     -35.3855
     464     -61.0418      -6.8726
     465     -68.4686      -7.6863
     466     -84.5083     -14.9920
     467     -81.2528     -33.5923
     468     -75.6452     -40.8933
     469     -81.5913     -27.3755
     470    -104.2354     -20.0280
     471    -112.0853     -20.7365
     472    -110.0304       1.6355
     473     -73.6983     -24.2858
     474    -103.2909      14.0756
     475     -73.3122     -10.6210
     476     -73.9896      -7.5789
     477     -72.9789      13.3703
     478     -98.0120     -30.7640
     479     -77.0521     -21.4286
     480     -84.9455       6.6956
     481     -85.9657      -9.6145
     482     -95.8842      22.5073
     483     -79.1672      -8.5392
     484     -66.7596     -17.4734
     485    -103.6564      -4.6866
     486     -76.5949     -29.3184
     487     -60.8649     -14.8291
     488    -139.8921      -1.8702
     489     -66.0242       6.4597
     490     -75.0115       0.6998
     491     -48.7067     -35.0057
     492     -82.1093     -13.8395
     493     -87.5505      -4.6014
     494    -113.9497       0.2595
     495    -128.3801       0.9501
     496    -133.5129      -9.9536
     497    -142.6548      -0.8201
     498    -121.8071       9.2835
     499     -76.2687       3.1488
     500     -81.5140       0.1468
     501     -98.6940      13.9730
     502     -78.1353      29.8186
     503     -72.7903      41.3583
     504    -127.6631      18.3946
     505     -99.7172      -9.1040
     506    -143.0865       1.3435
     507     -84.8336     -44.2200
     508     -75.7144      -7.8593
     509     -72.2225     -25.4326
     510     -79.4122      -2.3661
     511    -119.9689     -42.9605
     512     -82.5771     -16.9144
     513     -90.2473       9.0594
     514     -81.9464     -17.3439
     515     -69.1267     -25.8107
     516    -103.1050       0.8958
     517     -89.7160       0.6168
     518     -65.6351     -32.3449
     519    -122.7037      16.0882
     520     -74.3165       8.2644
     521     -98.2651      13.3559
     522     -90.8466      13.4317
     523     -70.1486      -9.7175
     524    -141.8003      16.1218
     525    -126.4319      31.0344
     526     -80.7147      22.9978
     527     -83.1469      37.0399
     528     -83.1991      35.4294
     529    -115.9852      23.4510
     530    -116.9147      28.2809
     531    -123.9625       1.8244
     532    -137.1306      15.0193
     533    -133.4424       9.4771
     534    -141.8798      43.3986
     535    -133.3171      22.7691
     536    -130.5293      28.8378
     537    -141.9401      46.4257
     538    -137.2999      29.8650
     539     -68.7373       0.8612
     540     -92.1217      40.0877
     541     -78.7905      26.2445
     542     -71.3558      15.4183
     543     -81.2747      -4.1757
     544     -96.6976      24.5237
     545    -102.3055      14.9127
     546     -92.0212       2.1269
     547    -106.3594       1.1494
     548     -69.0450      10.6348
     549     -68.2119     -20.7346
     550     -65.2316     -16.4705
     551     -79.6339       7.9165
     552    -123.0107       9.7827
     553    -133.8963      30.5765
     554    -143.0077       1.8481
     555     -87.7878     -12.0821
     556     -84.9293       0.4611
     557     -71.6246      13.8235
     558     -85.8939     -16.9989
     559     -61.6865     -16.5402
     560    -118.9679     -10.3471
     561    -118.2927      13.9291
     562     -98.7133     -18.4765
     563     -75.8056     -17.8518
     564     -73.1173     -36.3139
     565    -136.9854      -5.1026
     566     -93.3694     -25.0299
     567     -73.5891     -35.3332
     568     -61.4868     -31.8587
     569     -59.7975     -24.6372
     570     -61.4315     -27.7482
