#Frame            phi          psi
     227     -87.5459      32.0234
     228     -69.1321     -26.1694
     229     -66.3471     -31.7356
     230     -58.6154     -36.9313
     231     -94.4260     -29.0177
     232    -115.7651      -8.4819
     233     -69.2245     -25.2072
     234    -145.1846     -32.6075
     235    -124.3520     -28.9909
     236    -124.1371     -30.5913
     237    -147.8450      -7.4695
     238    -138.7293      10.0615
     239    -135.0486     -56.0422
     240    -122.7398       1.4339
     241     -95.1864     -38.9581
     242    -106.0073     -17.9404
     243     -75.9929     -25.3554
     244     -67.7479     -37.2445
     245     -92.6272     -39.2747
     246     -80.9111     -18.9552
     247     -97.8612     -35.9606
     248     -62.4698     -40.5131
     249     -65.0890     -53.5676
     250     -74.9018     -17.0291
     251     -67.8338     -43.6611
     252     -69.8957     -33.9066
     253     -75.5716     -24.1266
     254     -92.0721     -40.6783
     255     -57.0118     -19.3245
     256     -81.0817     -32.4025
     257    -113.3223      -3.6250
     258     -56.5890     -24.3301
     259     -77.1519     -20.3127
     260     -92.3170     -10.5420
     261     -56.8363     -49.6545
     262     -62.1620     -36.1554
     263     -95.3412     -25.5599
     264     -89.2133     -20.4029
     265     -62.8920     -45.6435
     266     -60.8712     -25.9024
     267     -78.2612     -14.1508
     268    -115.5430     -46.8520
     269     -84.5197     -37.7019
     270     -92.0792     -15.9176
     271    -128.2842       4.0025
     272     -81.6844     -22.6676
     273     -77.3185     -11.9493
     274    -113.5819     -65.5243
     275     -68.0561     -31.0688
     276     -70.3430     -46.2942
     277     -66.4231       5.3765
     278     -78.5351      67.1166
     279     -80.8812     113.2825
     280     -66.1979     128.3792
     281     -46.3121     122.3409
     282     -41.1321     118.7717
     283     -71.4064     141.5243
     284    -110.3541     136.2520
     285     -93.7669     177.8850
     286     -87.3920     139.9349
     287    -104.7317     165.5115
     288     -71.4949     164.2312
     289     -52.4798     142.0619
     290     -68.4694     155.7123
     291     -88.1500    -174.1640
     292     -91.8514     175.6710
     293     -64.2865     170.2406
     294     -69.7638     157.4145
     295     -79.1380    -165.9701
     296     -95.8149    -167.9416
     297     -74.8693     149.8621
     298     -76.2975     177.7397
     299     -53.9410     140.7572
     300     -69.9420     135.4435
     301     -61.1298     173.0935
     302     -70.2654     148.8854
     303     -52.3399     156.3653
     304     -82.1352     169.1482
     305     -58.7956     132.8023
     306     -75.6939     159.3370
     307     -83.2443     165.0254
     308     -97.0950     161.4129
     309     -71.0317     160.0080
     310     -58.3765     161.6359
     311     -84.5676     115.0715
     312     -90.1224     155.6067
     313     -78.5360    -169.4255
     314     -86.0577     177.6754
     315     -97.4134     165.1544
     316     -74.0500     153.3797
     317     -81.4456     178.9729
     318     -84.2546     146.1513
     319     -76.9072     157.8568
     320     -72.2577    -179.2001
     321     -76.7053     146.4761
     322     -70.3962     148.9047
     323     -57.8178     147.3727
     324     -85.9633     158.4334
     325     -78.6559     178.5090
     326     -81.8009     171.6461
     327     -77.6722     162.7781
     328     -67.2972     165.8140
     329    -142.6805     140.8756
     330     -65.2056     151.9544
     331    -118.8545     150.1805
     332     -69.5572     141.6607
     333     -57.3137     124.7013
     334     -74.1533     147.1894
     335     -88.7743     155.9889
     336    -123.2027     148.7498
     337     -75.3717     156.0851
     338     -66.3791     164.0572
     339     -71.6073     148.7608
     340     -93.6252     156.8923
     341     -66.6608     141.6005
     342     -74.7657     143.9317
     343    -110.8733     156.2720
     344     -49.6604     172.4874
     345    -111.3799    -156.6476
     346    -119.6289     160.4055
     347     -83.2928     179.0035
     348     -75.9236     150.8411
     349     -85.3272     145.9081
     350     -61.9781     135.5923
     351     -57.1076     130.9807
     352     -59.5687     136.8071
     353     -78.8290     171.2815
     354     -69.8984     144.5917
     355    -134.7861     144.3485
     356     -74.3508     161.5944
     357     -71.6108     147.3003
     358     -65.5738     138.6352
     359     -75.4659     155.7393
     360     -83.7515     132.3483
     361     -56.2195     166.6537
     362     -68.0708     141.4535
     363     -68.8113     151.8060
     364     -75.3200     150.0812
     365     -60.5627     161.8095
     366     -94.9614    -176.3049
     367     -82.6369     155.5229
     368     -88.2059     157.4505
     369     -62.4044     155.6598
     370     -52.0743     123.5754
     371     -85.2948      98.4648
     372     -64.7986     138.3204
     373     -87.4212     152.1493
     374     -76.0039     162.5090
     375     -66.4805     151.2231
     376     -76.2581     128.1893
     377     -83.8847     149.9655
