#Frame            phi          psi
     219    -103.4655     140.2568
     220    -147.4079     114.7236
     221    -105.4942     129.3668
     222    -139.4331     120.4865
     223     -59.3363     129.0164
     224     -55.9205     122.0115
     225     -57.9355     134.2656
     226     -98.7343     115.5031
     227     -70.5088     154.8100
     228     -87.9439     159.5046
     229     -70.2632     149.0109
     230    -102.7321     173.1519
     231     -60.4898     164.4186
     232     -58.8706     155.1617
     233     -17.6983     141.3323
     234     -39.6843     131.4839
     235     -66.1354     120.7404
     236     -60.4865     121.1413
     237     -65.9797     121.7795
     238     -63.8986     126.6652
     239     -59.1259     132.5486
     240     -66.4752     144.2853
     241     -77.0939     119.8645
     242     -64.7611     138.1299
     243    -113.9342     134.9991
     244    -153.2921     114.5569
     245    -126.7134     138.9969
     246    -122.2487     169.1102
     247     -88.1305     132.5453
     248    -132.7098     118.7313
     249    -137.1410     118.6901
     250     -85.0550     150.3538
     251     -61.6564     123.7789
     252    -127.0436     124.8542
     253    -103.0252     138.7041
     254    -100.5959      58.7682
     255    -132.9592      88.7064
     256    -154.2029     141.6428
     257     -98.5543     138.4594
     258    -120.9594     119.5355
     259    -119.7487     142.7695
     260    -135.3735      87.1791
     261    -119.9527     106.1756
     262     -84.2447     112.5940
     263     -77.2131     126.7046
     264     -72.4072     141.4553
     265     -75.6449     167.2286
     266     -66.1177     151.2170
     267     -70.7075     149.5927
     268     -67.2856     134.4956
     269     -67.0230     152.4138
     270     -99.6664     154.8310
     271     -62.8745     130.6994
     272     -66.0735     137.9191
     273     -72.6025     123.8149
     274     -63.0748     123.2660
     275     -85.2217     159.2790
     276     -38.3981     145.7615
     277     -41.7046     138.1183
     278     -53.7230     131.2991
     279    -135.5068     146.7602
     280     -32.1533     116.5081
     281     -79.4620     121.4613
     282     -79.4906     135.7950
     283     -48.3643     132.3727
     284    -118.5297     125.9988
     285    -135.7287     134.6310
     286    -109.1247     132.9276
     287     -97.2783     130.5806
     288    -136.9942     155.6022
     289    -120.6403     145.9907
     290    -143.4468     160.0388
     291    -160.1655     122.6289
     292    -166.4662     123.7370
     293    -101.9725     128.9698
     294    -117.8457     147.2244
     295    -151.7115     122.9770
     296    -166.6879     145.6617
     297    -149.3582     134.0740
     298    -166.1529     140.9629
     299    -143.3569     140.4404
     300    -156.2033     143.4765
     301    -149.2396     147.6656
     302    -129.0599     155.4746
     303    -145.5243     161.4609
     304    -143.7011     174.6693
     305    -127.1313     158.8057
     306    -133.3899     162.0291
     307    -137.6800     159.3246
     308    -139.4601     156.5059
     309    -128.2632     138.6045
     310    -140.2219     165.0820
     311    -146.8044     162.6222
     312    -153.0086     137.2441
     313    -150.2325     140.9465
     314    -158.7368     140.5190
     315    -124.3329     131.5662
     316    -160.4085     154.6880
     317    -124.1340     168.9879
     318    -129.5695     132.2929
     319     -84.2029     145.6976
     320    -141.6067      48.3462
     321    -127.6234      19.0763
     322    -126.9400      22.5062
     323     -56.1144     -24.3817
     324     -90.1982       1.8567
     325    -117.2990     -18.1251
     326     -76.7644      -9.6474
     327     -71.7693     -28.6876
     328     -70.6547     -58.1549
     329     -82.8001     -20.0118
     330     -61.1722     -20.5138
     331     -98.6642     -32.2475
     332     -79.1330     -42.5175
     333     -64.5670     -50.9431
     334     -77.9112     -11.9034
     335    -114.2531     -45.2489
     336     -80.8320     -27.6608
     337     -80.6199     -31.9423
     338     -74.0942     -28.4784
     339     -52.6659     -37.7124
     340     -56.8387     -40.1212
     341     -55.7956     -28.1538
     342     -74.1470     -16.7017
     343     -78.0770     -14.3253
     344    -101.9609       2.8691
     345     -97.3472      -9.3723
     346     -79.7980     -14.4589
     347     -78.5122      -4.3691
     348     -67.6545     -24.6891
     349     -72.0553     -44.2391
     350     -74.3310     -34.7599
     351     -63.2745     -30.7466
     352     -82.5003     -17.4482
     353     -65.1100     -23.3099
     354     -57.6086      25.1951
     355     -79.3903      52.7340
     356     -86.2104       4.0389
     357    -111.3227      -4.6597
     358    -103.7052      25.0146
     359    -120.6139       3.4128
     360    -113.4748     -23.7580
     361     -79.9940     -36.8093
     362    -121.3423      -0.3010
     363    -105.8850     -13.0905
     364     -90.9850      -6.7029
     365     -87.6225      -6.4303
     366    -110.6667      -6.9869
     367     -81.9248     -19.0871
     368     -67.1101     -37.0722
     369     -69.9207     -18.4836
     370     -75.5955     -36.9066
     371    -112.2990       2.3851
     372     -70.7963     -29.3665
     373    -104.3241     -11.4154
     374     -85.2110     -13.0413
     375     -65.7115     -30.7144
     376     -63.9793     -54.4767
     377     -62.8700     -24.8320
     378     -80.9040     -52.5503
     379    -105.5703      15.2841
