#Frame            phi          psi
     316     -46.8939     134.2466
     317     -48.8974     147.9815
     318     -94.8094     138.4549
     319     -62.8900     147.2496
     320     -77.4156     164.9553
     321     -58.6263     137.1234
     322     -87.7753     157.4600
     323     -67.7769     138.8093
     324     -76.8830     156.4589
     325     -69.5587     121.6103
     326     -42.0515     124.2052
     327     -80.6927     120.1331
     328     -60.0079     141.9353
     329     -73.4844     154.0640
     330     -56.6030     139.4634
     331     -55.6224     120.8524
     332     -68.9008     113.7895
     333    -110.6799     141.6033
     334     -70.0479     138.3601
     335     -77.2805     156.4996
     336     -89.2153     117.3606
     337     -75.5373     144.8193
     338     -69.0150     134.6660
     339     -88.7063     104.4998
     340     -75.6925     158.5291
     341     -84.3802     175.1903
     342     -66.5064     148.6108
     343     -74.1026     146.0339
     344     -88.5961     116.7757
     345     -61.2900     140.9410
     346     -69.6142     165.6096
     347     -76.2300     127.0533
     348     -61.6709     119.6571
     349     -59.7481     126.4262
     350     -51.8806     136.4440
     351     -60.4024     149.5461
     352     -59.4563     137.1839
     353     -38.3364     115.1816
     354     -65.8993     133.9879
     355     -46.3675     130.1097
     356     -75.6809     137.7495
     357     -48.5897     138.7161
     358     -47.3413     126.9219
     359     -57.8556     123.2192
     360     -65.5102     143.8068
     361     -86.7460     133.4796
     362     -72.4962     122.3364
     363     -83.8614     111.5815
     364     -65.2182     129.4172
     365     -70.7131     148.1184
     366     -97.3628     135.7676
     367     -75.7260     154.6164
     368     -53.3161     118.7079
     369     -52.7820     131.9174
     370     -74.5742     155.5704
     371     -42.6511     118.9486
     372     -83.7481     159.8262
     373     -84.0307     158.9346
     374     -72.7311     145.3545
     375     -50.3347     130.0086
     376     -63.2735     131.1198
     377     -84.4523     116.5327
     378     -62.1902     155.8680
     379     -74.7787     148.5492
     380     -54.2629     147.8289
     381     -84.0730     164.1562
     382    -159.4623     156.0068
     383    -135.0117     143.9974
     384    -166.1775     142.4841
     385    -157.5417     144.0801
     386    -170.5460     167.3772
     387    -168.2587     174.3379
     388    -176.8904     170.2274
     389    -132.2737     170.1805
     390    -125.1089    -167.1860
     391    -174.4088     166.0038
     392    -124.5382     158.3835
     393     -95.2779     161.3734
     394     -65.1926     147.2276
     395     -79.2824     145.4244
     396     -75.3130     171.6650
     397     -55.9970     150.6482
     398     -62.7069     155.0126
     399     -72.5836     154.0835
     400     -43.4191     143.2035
     401     -49.8183     130.9853
     402     -75.9208     131.3260
     403     -62.0921     139.9216
     404     -56.2316     131.8136
     405     -57.8023     126.8234
     406     -61.0531    -173.6183
