#Frame            phi          psi
     227    -171.1394    -179.1964
     228    -157.5704     170.4846
     229    -174.3855    -179.1235
     230    -158.6775    -152.4891
     231    -158.5376    -172.2613
     232    -156.9874    -173.4526
     233    -135.5884     168.8100
     234    -157.4723    -172.9005
     235    -177.9832     179.2822
     236     174.9347    -176.1505
     237    -149.8144    -172.0061
     238    -143.2695    -175.6735
     239    -162.1586     162.2724
     240    -159.7622     160.6417
     241    -170.9857     151.0551
     242    -130.6728     147.4858
     243    -168.7895     161.8595
     244    -161.0442     177.6762
     245    -172.0687     150.6737
     246    -153.2350    -179.8023
     247     179.4646    -151.1020
     248     -80.2433    -173.6803
     249     -93.1457     172.2923
     250    -165.3168     165.1397
     251    -167.2392     163.3739
     252    -169.5586     153.7205
     253    -164.0129     120.8106
     254    -170.3999     175.3376
     255    -156.0251    -167.5204
     256    -113.4606     156.7928
     257    -111.4051    -173.9837
     258    -175.2666     166.1024
     259    -173.0309     164.9783
     260     178.0970    -162.7033
     261    -153.5119    -160.1399
     262    -160.6129    -130.1543
     263    -154.3427     152.6352
     264     172.7360     129.0483
     265    -148.2196     153.3445
     266    -156.6553     147.9798
     267    -111.1125     135.2095
     268    -162.2826     129.6420
     269    -172.0689     145.5821
     270     174.5558     135.7827
     271    -132.7271    -176.2416
     272    -151.6011     175.8210
     273    -150.9193     172.0963
     274     -94.6903     179.6709
     275     -88.1168     156.2649
     276    -129.8568     163.3134
     277    -117.7149     176.4921
     278     -93.1562    -178.4772
     279    -174.8602     151.9738
     280     -66.4575     132.9914
     281     -73.8210     148.6532
     282     -79.1822     165.1174
     283     -56.4195     152.6940
     284     -76.2856     173.3096
     285    -171.8140     153.4281
     286    -142.6439     159.4422
     287    -177.6758    -144.4794
     288     178.6775     170.0897
     289    -126.2236    -166.5373
     290    -169.3551     175.8610
     291    -177.3124    -165.2298
     292    -146.4065     165.1562
     293    -171.9402     162.2156
     294    -176.1037     152.7683
     295    -163.2876     170.5478
     296     171.9017     155.1422
     297    -169.0643     156.6965
     298     -61.8171     151.1518
     299     -76.9818     171.2026
     300    -168.9973     158.2836
     301    -167.4820     167.6378
     302    -163.9621     172.1588
     303    -165.3617     145.0092
     304    -143.8429     161.9063
     305     -72.7198     179.7499
     306    -155.2529    -174.8423
     307    -153.2903     147.1878
     308    -130.0941     169.8632
     309    -175.6742     168.9161
     310    -160.0547     145.1662
     311    -161.4395     161.1828
     312    -156.6774     133.4939
     313    -166.4594    -152.3564
     314    -146.4574     168.9004
     315    -154.1417    -167.3005
     316     -99.2986    -165.7678
     317     -63.0680     167.8923
     318     -79.9858     152.4355
     319    -109.4286     124.4999
     320     -86.0467     148.3444
     321     -69.8696     153.9675
     322    -117.1270     127.5896
     323    -158.5372     165.6524
     324    -169.5739     155.0316
     325    -178.1620     133.7125
