#Frame            phi          psi
     408    -103.5809     160.2028
     409     -57.0655     123.1910
     410     -70.9247     147.7038
     411     -84.8873     154.4491
     412     -63.7047     146.0342
     413     -61.3849     142.3696
     414     -74.1549     147.8805
     415     -92.2785     101.2380
     416     -57.8037     124.3288
     417     -69.2471     134.9320
     418     -60.8810     139.7858
     419     -60.5515     150.8970
     420     -79.1071     174.5827
     421     -84.7839     153.1518
     422     -90.4246    -149.4515
     423    -112.7655    -157.9514
     424     -83.8337    -172.1541
     425     -91.1857     164.5956
     426     -71.3075    -175.3355
     427     -70.7163     156.5090
     428     -71.2986     155.2702
     429     -78.7217     153.9962
     430     -83.9189     144.6020
     431     -69.0547     163.3984
     432     -45.0632     128.3723
     433    -166.0549     149.7942
     434     -56.1422     133.7968
     435     -85.1142     135.9008
     436     -91.4947     169.7249
     437     -96.5344     131.2566
     438     -77.3875     144.9601
     439     -83.4277     129.8830
     440     -52.9802     152.6106
     441     -98.4804     149.5853
     442     -76.8437     149.4452
     443     -51.2510     126.8571
     444     -73.4935     163.2282
     445     -81.4136     170.4018
     446    -170.2897     178.1741
     447    -159.7712     161.4624
     448    -178.7044     148.0910
     449    -171.7235     148.9338
     450    -122.4601     143.6406
     451    -172.7009     150.3582
     452    -168.9260     155.9292
     453    -163.7684     163.0812
     454    -158.3631     140.0718
     455     -89.6857     143.8363
     456    -112.3837     120.6008
     457    -118.0632     130.3801
     458    -174.8623     135.9758
     459    -140.5862     125.8558
     460    -172.6929     161.3161
     461    -100.8045     159.9922
     462     -78.6372     147.4866
     463     -93.9772     149.0950
     464     -71.0793     167.1232
     465     -84.2021     119.9056
     466     -62.5588     142.6125
     467     -57.7362     167.0709
     468     -59.4638     140.4771
     469     -52.3531     134.9165
     470     -83.1460     150.5187
     471     -72.7359     171.4090
     472     -69.5253     141.0550
     473     -72.5605     140.7475
     474     -63.8054     156.3674
     475     -55.0188     134.7498
     476     -67.9796     159.8016
     477     -73.7351     156.1523
     478     -82.8132     166.8863
     479     -62.8318     136.4997
     480     -81.6756    -176.0629
     481     -62.2483     160.3241
     482     -49.9435     134.0088
     483     -69.1979     140.6930
     484     -72.9781     155.9369
     485     -51.4537     148.1829
     486     -74.4603     153.7691
     487     -51.8046     107.4868
     488     -53.8916     114.8739
     489     -61.3255     126.9673
     490     -73.1704     155.0565
     491     -74.7812     112.4078
     492     -74.8466     135.9142
     493     -75.5477     153.2006
     494     -85.3553     139.5444
     495     -83.4592     166.4820
     496     -86.1761     156.4523
     497     -66.0890     150.0639
     498     -47.2321     110.2463
     499     -79.1867     169.7141
     500     -65.2482     137.8748
     501     -68.6528     120.6957
     502     -92.6934     173.8988
     503     -49.3886     138.6748
     504     -73.3196     156.9918
     505     -55.5654     155.7280
     506     -67.7546     158.9877
     507     -70.7695     132.0252
     508     -68.2424     160.0657
     509     -68.2694     152.6112
     510    -115.4842     149.4752
     511     -60.6408     142.6528
     512     -61.1066     157.7091
     513     -80.2287     174.9534
     514    -158.5806      94.4143
     515     -70.4063     138.3444
     516     -77.0496     124.7537
     517     -75.8805     172.4971
     518     -71.6573     179.5079
     519    -172.1295     177.6998
     520     -64.5552     156.2515
     521     -50.6262     152.0772
     522     -69.5341     142.8930
     523     -72.4955     163.8810
     524    -110.9180     115.0637
     525     -74.2755     153.2962
     526    -144.5017     140.0248
     527     -68.9501     174.3629
     528    -147.4982    -161.0580
     529    -151.7011     176.0120
     530    -166.3126     166.9122
     531    -144.9019    -179.2106
     532    -160.7092    -165.7001
     533    -112.6977    -174.8969
     534    -108.4296    -170.0440
     535     -96.1592    -144.2798
     536    -129.3053    -178.2858
     537    -179.5614     168.4772
     538    -164.8409     167.1347
     539    -161.3683     166.1963
     540    -148.1516     156.0706
     541    -172.6596     110.5435
     542     -93.3311     165.9073
     543     -68.7059     126.3525
     544     -67.5248     152.6834
     545     -81.6986     164.1743
     546     -90.1410     138.3678
     547     -60.3619     126.4049
     548     -90.9275     117.5638
     549    -115.9637     133.5639
     550    -133.7761     112.1099
     551    -144.4554     141.9732
     552     -81.7648     169.0961
     553     -70.2223     149.2301
     554     -68.0105     154.8556
     555     -74.3314     155.0897
     556     -75.2138     171.6789
     557     -59.4206     160.0732
     558     -69.3216     142.8165
