#Frame             d1           d2
    1466      14.7739       9.0715
    1467      15.0951       9.1976
    1468      14.3311      10.0307
    1469      13.6459       9.3621
    1470      14.1469       8.8650
    1471      14.1184       8.7403
    1472      14.7337       9.0736
    1473      15.1919       8.9750
    1474      15.1197       9.5255
    1475      14.9331       8.5682
    1476      14.6186       9.1659
    1477      13.9317       8.9596
    1478      14.7854       8.7968
    1479      14.2546       9.6303
    1480      14.1157       9.9932
    1481      13.0231       9.8732
    1482      13.4258       9.7703
    1483      14.6628       8.9608
    1484      14.6572       8.7278
    1485      11.5884       8.9032
    1486      12.4471       9.3296
    1487      12.2011       9.4091
    1488      11.3698       8.9914
    1489      13.2575       9.0431
    1490      14.0042       9.1713
    1491      12.1451       8.8438
    1492      12.0274       9.2559
    1493      11.9096       9.3297
    1494      10.6128       9.3515
    1495      11.3306       8.8144
    1496      12.5881       9.4128
    1497      12.1016       9.2474
    1498      12.6950       9.3036
    1499      12.7860       8.4804
    1500      14.1965       8.7819
    1501      13.1375       9.0937
    1502      11.9975       9.1933
    1503      11.4952       9.4792
    1504      12.3201       7.4356
    1505      11.7431       8.4552
    1506      11.8571       9.2606
    1507      11.9526       8.7572
    1508      12.1096       9.7373
    1509      12.8010       9.6975
    1510      11.8582       8.8024
    1511      11.5376       8.6841
    1512      13.8121       9.0227
    1513      13.8505       9.8167
    1514      13.6041       9.2485
    1515      13.5642       9.4591
    1516      13.1180       9.5617
    1517      14.3724       9.7657
    1518      13.0372       9.5061
    1519      13.3419       9.0098
    1520      13.3176       9.0734
    1521      13.6430       9.3882
    1522      13.5702       9.0830
    1523      12.4948       8.4312
    1524      12.4981       9.1731
    1525      13.1134       9.4990
    1526      13.4390       9.3891
    1527      13.8740       9.2313
    1528      10.8078      10.0390
    1529      12.4505       9.0849
    1530      12.5872       9.7971
    1531      12.1310       9.0190
    1532      12.7881       9.5193
    1533      14.0930       9.3460
    1534      14.2959       9.2413
    1535      15.2585       8.8501
    1536      15.3087       9.3549
    1537      15.0134       9.4636
    1538      14.4601       9.2883
    1539      14.2604       8.9943
    1540      13.6943       9.5227
    1541      12.5230       9.1791
    1542      13.5050       9.3160
    1543      13.2653       9.1378
    1544      12.6914      10.0501
    1545      12.7334       9.6481
    1546      13.2565       9.6074
    1547      13.8050       9.9089
    1548      14.6983       9.9396
    1549      13.9464       8.9685
    1550      13.0510       9.2317
    1551      12.8773       8.6740
    1552      14.2587       9.2926
    1553      14.8685       9.1467
    1554      15.2264       8.7837
    1555      15.7713       9.5564
    1556      15.4696       9.4967
    1557      15.4248       9.8496
    1558      15.1209       9.7509
    1559      15.5817       8.8283
    1560      15.4835       8.6812
    1561      15.7342       9.3546
    1562      15.2183       9.0696
    1563      15.1472       8.8298
    1564      14.6828       9.3236
    1565      14.4038       9.4287
    1566      13.7940       8.8591
    1567      13.4048       9.2323
    1568      12.8587       8.8773
    1569      12.3702      10.0694
    1570      13.0732      10.0319
    1571      13.8046       8.1715
    1572      13.8781       8.4321
    1573      14.0662       9.3245
    1574      13.8247       8.9394
    1575      14.3482       9.0723
    1576      13.5533       8.9328
    1577      14.0852       9.2765
    1578      14.4593       8.8852
    1579      14.3474       9.2911
    1580      14.9384       9.1651
    1581      15.4834       9.5911
    1582      16.0115       9.4303
    1583      15.9002       9.7119
    1584      15.3411       9.8999
    1585      15.7753       9.0314
    1586      13.2741       9.7511
    1587      13.3143       9.6019
    1588      14.4158       9.5387
    1589      14.5499       9.6209
    1590      12.7077       9.4726
    1591      13.4174       9.9737
    1592      12.4673      10.5652
    1593      12.0715      10.3076
    1594      12.9755      10.1221
    1595      12.4201       9.5230
    1596      13.1771       9.6203
    1597      13.2704       9.6222
    1598      13.3716       8.7163
    1599      13.2541       9.1305
    1600      11.8268       9.1633
    1601      11.5520       9.8661
    1602      12.3298      10.6511
    1603      13.0343       9.7687
    1604      11.3631       8.8900
    1605      11.6470       9.7507
    1606      12.5546       9.2099
    1607      11.7494       8.9108
    1608      12.6860       8.9019
    1609      13.0505       8.7511
    1610      12.9680       9.3503
    1611      13.3605       9.8034
    1612      12.6365       9.5341
    1613      14.3159       8.9621
    1614      13.4504       9.3345
    1615      12.5535       9.6070
    1616      13.4883      10.5414
    1617      14.2009      10.0852
    1618      12.3086       9.8859
    1619      12.2666       9.7419
    1620      12.6076       9.7413
    1621      13.2459       9.4208
    1622      12.4939       9.5335
    1623      11.6658       9.3756
    1624      11.8497       9.8017
    1625      11.1454       8.9517
    1626      12.5340       8.8947
    1627      13.9880       8.3370
    1628      14.2868       9.4718
    1629      12.8610       8.7948
    1630      13.2302       8.9626
    1631      13.1678       9.4617
    1632      13.0804       9.0069
    1633      11.5357       9.5627
    1634      11.2439       8.9358
    1635      10.1642       9.5542
    1636      11.7138       9.4082
    1637      10.4225       9.5343
    1638      10.6943       9.4321
    1639      10.6254       9.5696
    1640       8.9060       9.6069
    1641      11.0887       9.9899
    1642      11.4476       9.0399
    1643      11.0487       9.2468
    1644       8.9919       9.8988
    1645      10.3726       9.5635
    1646      10.3976       9.2871
    1647      11.7184       9.5521
    1648      10.5435       9.3374
    1649      10.2226       9.1701
    1650      11.2724       9.5239
    1651      11.6763       9.4553
    1652      10.0572       9.3654
    1653       9.8170       9.0812
    1654      10.1284       8.9652
    1655      10.6587       9.2854
    1656      10.7787       9.2000
    1657      10.0008       9.4912
    1658      10.3850       9.2722
    1659      10.4388       9.4228
    1660       8.9255       9.8652
    1661       8.4384       9.7661
    1662       9.4074       9.5031
    1663      11.1784       9.3509
    1664      10.7827       9.7792
    1665       9.4687       9.6871
    1666       9.1851       8.9044
    1667      10.9570       9.7615
    1668       9.6324       9.1747
    1669      11.4154       9.1916
    1670       9.5512       9.5033
    1671      10.7874       9.5721
    1672       9.2473      10.4501
    1673      10.3439       9.5103
    1674      11.5581       8.8682
    1675      11.1872       9.3944
    1676      12.1552       9.4001
    1677      11.2284       9.6309
    1678      12.0390       8.8502
    1679      12.0812       9.9541
    1680      11.9703       9.9521
    1681      12.2366       8.9295
    1682      12.6247       9.8812
    1683      11.7241       9.9098
    1684      10.4469       9.0112
    1685      10.6618       8.4531
    1686      11.5196       9.5958
    1687      11.2587       9.2765
    1688      11.6925       9.6374
    1689      11.3879       9.2631
    1690      10.8331       9.2371
    1691      11.3941       9.3605
    1692      11.8343       9.0869
    1693      10.5262       8.5687
    1694       9.9637       9.4886
    1695      11.6927       9.4255
    1696      12.7479      10.6492
    1697      12.2429       9.3959
    1698      11.1742       9.8621
    1699      12.8517       9.7476
    1700      12.1095       9.3207
    1701      11.4343       9.3637
    1702      11.0280       9.8829
    1703      11.8148       9.4609
    1704      11.3910       9.1134
    1705      12.1834       9.2068
    1706      14.1764       9.6820
    1707      12.9093       8.9250
    1708      12.0845       8.9774
    1709      12.5350      10.0263
    1710      13.2796       9.8412
    1711      11.9874       8.1035
    1712      12.4670       9.4202
    1713      10.7892       8.7441
    1714      11.1901       8.9435
    1715      11.0655       8.6094
    1716      12.1859       9.0543
    1717      12.5909       9.0687
    1718      12.4797       9.6420
    1719      12.3256       9.6950
    1720      11.2996       9.2639
    1721      11.4051       9.7570
    1722      11.9223       9.8740
    1723      11.8282       8.0946
    1724      11.7250       9.4735
    1725      11.3766       8.4292
    1726      10.7410       8.5726
    1727      13.3033       7.8749
    1728      14.1183       7.9088
    1729      13.4725       8.9201
    1730      13.1279       9.6560
    1731      13.7741       8.7440
    1732      12.5731       9.5426
    1733      11.1944       9.8742
    1734      10.1609       9.5947
    1735       8.1971       8.5730
    1736       9.5704       7.9711
    1737      10.5430       8.5461
    1738      10.5286       8.9342
    1739       9.9257       8.0573
    1740      10.8085       7.5862
    1741      10.5897       9.0483
    1742      10.1504       8.8262
    1743      11.1399       8.3935
    1744      11.0112       9.0555
    1745      11.1718      10.1088
    1746      10.6922       9.1661
    1747       9.8400       9.9981
    1748      12.9798       8.5082
    1749      13.9343       9.1521
    1750      12.2745       8.5453
    1751      12.0292       8.2539
    1752      11.6703       9.1228
    1753       9.8172       7.8938
    1754       9.9203       8.6309
    1755      11.5888       8.4471
    1756      12.0269       9.0343
    1757      11.2221       8.7782
    1758      12.0132       8.4331
    1759      12.7564       8.7768
    1760      13.5644       8.8747
    1761      12.2048       8.1014
    1762      11.3883       8.9961
    1763      12.1278       8.1748
    1764      10.1230       7.9930
    1765      11.9363       8.4158
    1766      11.9080       9.3997
    1767      12.8068       9.6413
    1768      11.4544       9.9353
    1769      11.9055       9.4121
    1770      11.3213       9.0240
    1771      10.7821       8.0209
    1772       9.5477       9.2610
    1773       9.1552       8.2395
    1774       8.8812       9.0498
    1775       8.7736       7.8255
    1776       8.7532       8.3461
    1777      10.8293       7.2965
    1778      11.5880       8.5767
    1779      11.5827       8.3797
    1780      11.8827       7.7628
    1781      11.7699       8.6704
    1782      11.2787       9.1890
    1783      10.9493       8.1240
    1784      10.7737       8.1201
    1785      10.9448       9.3702
    1786      12.3469       8.1132
    1787      10.6408       8.4672
    1788      12.4364       8.9796
    1789      11.3506       9.2883
    1790      11.1512       9.8625
    1791      11.2374       9.3221
    1792      10.7999       9.3528
    1793      12.0329       8.9290
    1794      12.4254       8.8196
    1795      13.7713       9.2380
    1796      13.0656       9.4472
    1797      12.5832       9.0690
    1798      13.5286       8.6853
    1799      11.5488       8.5591
    1800      11.2373       9.1396
    1801      13.6804       8.5682
    1802      13.9443       9.4170
    1803      12.9462       9.0321
    1804      11.8670       8.9685
    1805      11.5673       9.7035
    1806      12.8093       9.6724
    1807      13.7776       9.7462
    1808      12.3106       8.5946
    1809      12.4985       8.8790
    1810      10.1356       8.1217
    1811      12.6951       8.4687
    1812      11.5680       8.4664
    1813      12.0387       9.4829
    1814      12.3834       8.4795
    1815      12.5021       9.2097
    1816      11.4832       8.6622
    1817      12.8374       8.1733
    1818      13.5430       9.3197
    1819      13.8826       9.9852
    1820      14.1697       9.3324
    1821      13.9782       8.6296
    1822      14.2195       9.1773
    1823      14.0291       9.1452
    1824      14.4616       9.8766
    1825      14.1417       8.4031
    1826      14.2593       9.5299
    1827      13.7004       9.5725
    1828      13.7827       9.8802
    1829      12.6739       9.9352
    1830      12.3105       9.9410
    1831      13.6303      10.8120
    1832      12.3666       9.9618
    1833      11.9837      10.0490
    1834      13.6286      10.1875
    1835      14.7763       9.7960
    1836      13.3361       9.1612
    1837      13.4881       8.9012
    1838      13.0293       9.5574
    1839      12.7023       9.5699
    1840      11.3749       9.7099
    1841      11.4998       9.2675
    1842      12.1986       9.1098
    1843      11.4814      10.5157
    1844       9.9730       8.6353
    1845      10.6717       8.9001
    1846      11.9253       8.5953
    1847      11.4865       9.0452
    1848      12.2431       8.0760
    1849      10.2970       9.1907
    1850      10.5510       8.5556
    1851      12.6628       7.2478
    1852      12.8556       7.2784
    1853      12.5417       7.1200
    1854      13.0818       7.4064
    1855      11.8464       8.1601
    1856      12.3307       8.3491
    1857      12.4459       7.6252
    1858      12.7184       7.7906
    1859      12.9352       8.0095
    1860      12.5687       8.7334
    1861      12.8176       9.2563
    1862      12.7621       8.2694
    1863      12.1917       8.5531
    1864      12.6589       9.2810
    1865      13.0976       9.6597
    1866      13.7691       9.8103
    1867      14.0568      10.7294
    1868      14.6714      10.4382
    1869      14.1195       7.6111
    1870      13.8359       8.4419
    1871      15.1274       7.8576
    1872      14.9543       8.8546
    1873      14.5103       9.3393
    1874      14.5619       8.7029
    1875      13.7543       8.6683
    1876      15.0769       9.6701
    1877      14.9825       9.5358
    1878      13.6697       9.0610
    1879      14.0207       8.6889
    1880      14.6343       8.8626
    1881      14.2263       8.6354
    1882      13.2809       9.2411
    1883      13.1559       7.7788
    1884      12.4810       9.2583
    1885      12.0560       9.2246
    1886      12.9561       9.3507
    1887      11.9355       9.1824
    1888      12.1299       8.2178
    1889      12.8797       9.6077
    1890      12.8982       9.3580
    1891      11.7947       9.0738
    1892      10.7242       9.0730
    1893      11.2009       8.7876
    1894      11.0309       8.3059
    1895      11.1460       9.0237
    1896      12.0337       8.7960
    1897      12.3950       9.0501
    1898      10.1160       9.1772
    1899      12.9780       8.7972
    1900      12.6196       9.7332
    1901      13.1602       9.2234
    1902      12.7704       8.8445
    1903      12.2289       9.1137
    1904      13.4077       8.9061
    1905      13.2692       9.3354
    1906      13.4138       9.3658
    1907      13.7046       9.1758
    1908      12.7545       9.1652
    1909      12.7995       9.9671
    1910      13.1229      10.4353
    1911      14.3148      10.6077
    1912      12.8806      10.0576
    1913      13.4793       9.8150
    1914      13.0838       9.6740
    1915      13.1437       9.9322
    1916      12.2179      10.3412
    1917      13.1993      10.0909
    1918      14.3743       9.3718
    1919      13.5908       9.2471
    1920      13.6028       8.9179
    1921      14.0691      10.1262
    1922      13.9700      10.1506
    1923      14.2472       9.9850
    1924      14.0476      10.8403
    1925      14.7543       9.7172
    1926      12.2333       9.3739
    1927      13.4329       8.3926
    1928      12.0454       9.2124
    1929      13.7012       9.3002
    1930      12.1015       8.8409
    1931      12.4500       9.2706
    1932      11.8131       8.7255
    1933       9.8818      10.0480
    1934       9.0325       8.5725
    1935      10.2080       9.6509
    1936       9.5882       9.5252
    1937       9.2217       9.5076
    1938       9.6395       9.2792
    1939       9.9575       8.8210
    1940       9.3713      10.2254
    1941       8.8934       9.2986
    1942       9.1585      10.2339
    1943      10.1020      10.5279
    1944       9.9393       9.8310
    1945      11.1957       9.0723
    1946      10.9214       9.3753
    1947      11.9621       9.3052
    1948      10.6913       9.2178
    1949       9.8402       8.0516
    1950      10.7792       8.6120
    1951       9.1850       9.2201
    1952       9.7734       8.2254
    1953      10.4190       9.4107
    1954       9.5604       8.1170
    1955      11.1622       8.9748
    1956       9.4413       9.5272
    1957       9.6079       8.7169
    1958       9.9831       9.0586
    1959       9.5968       8.8718
    1960      10.8901       8.6573
    1961       9.9113       9.4783
    1962       9.5446       9.0490
    1963      10.8826       9.9622
    1964      10.8945       8.6460
    1965      10.3206       7.8555
    1966      10.3588       7.5708
    1967      10.5530       8.7390
    1968       9.4935       9.3920
    1969       8.9239      10.1354
    1970       9.8326       9.8835
    1971      13.0036       8.1537
    1972      10.4177       8.3452
    1973      12.4402       8.6927
    1974      11.0353       9.3407
    1975      11.0583       9.4569
    1976      11.3774       8.5441
    1977      11.2728       6.6325
    1978      10.5189       5.3930
    1979      11.1924       5.1528
    1980      12.0611       5.2250
    1981      10.6808       5.3104
    1982      10.2755       5.1753
    1983      11.2831       5.7075
    1984      11.4756       5.7203
    1985      10.8003       5.6865
    1986       9.4603       6.5067
    1987       9.9638       5.2034
    1988      10.6252       5.0938
    1989       9.6961       4.6936
    1990       9.9848       5.8024
    1991      10.6863       6.6147
    1992       9.9112       5.6686
    1993      10.3506       6.1355
    1994      10.3835       5.5119
    1995      10.1262       5.3452
    1996       9.6916       5.7415
    1997       9.6759       6.3607
    1998       9.2376       6.8688
    1999       9.2258       6.6362
    2000       9.5736       5.5822
    2001      10.2505       6.9517
    2002       9.5855       7.8324
    2003       9.5229       7.2541
    2004      10.0846       7.3498
    2005      11.6707       8.5477
    2006      10.2544       8.4907
    2007      10.6447       8.3032
    2008      10.0726       8.2360
    2009       9.4388       7.6495
    2010       8.9168       8.1932
    2011      10.0344       7.2150
    2012       9.0290       8.5586
    2013      10.1456       8.6630
    2014      10.4507       8.0389
    2015       8.0564       7.4448
    2016       9.9242       7.6196
    2017      10.7957       7.7808
    2018      11.5193       7.2938
    2019       9.0290       7.1081
    2020      10.7108       7.0170
    2021       9.3346       7.5505
    2022       9.9955       6.7743
    2023       9.5862       6.1198
    2024      10.3899       6.8863
    2025      10.8510       7.9931
    2026       8.9678       8.9720
    2027      10.0018       9.6096
    2028       9.7690       8.8880
    2029       9.2835       7.2512
    2030       8.7283       8.5249
    2031       9.5247       8.4955
    2032       8.3291       8.3631
    2033       7.1815       9.3371
    2034       6.8645       7.7997
    2035       6.7054       8.3461
    2036       7.2130       8.8700
    2037       8.4093       8.3821
    2038       9.2305       8.6345
    2039       9.7445       8.6592
    2040       9.9754       8.3203
    2041       9.4578       7.8877
    2042      10.4115      10.0069
    2043       8.9542       7.8644
    2044       9.9133       7.4649
    2045       8.2780       8.6482
    2046      10.9578       9.4046
    2047      10.0910       8.6268
    2048      11.5074       9.4028
    2049      11.1218       9.2962
    2050      10.6308       9.5863
    2051       9.9518       7.5007
    2052      11.1362       8.3273
    2053       9.4743       9.3048
    2054       8.5762       8.2411
    2055       7.7572       8.6222
    2056      10.3318       8.6815
    2057       9.8595       9.2248
    2058       8.2756       9.5018
    2059       9.1085      10.4069
    2060       8.9872       8.6205
    2061       9.4178       7.9053
    2062       9.1342       8.3945
    2063       7.4732       8.5301
    2064       6.7513       8.6344
    2065       6.9281       7.3953
    2066       7.6477       7.0351
    2067       7.6981       7.1689
    2068       8.1802       6.6324
    2069       8.8572       7.3854
    2070      10.0992       7.7600
    2071       9.8312       7.6464
    2072       9.3285       6.7713
    2073       8.4250       7.9544
    2074       8.7274       9.0956
    2075       9.1074       8.1341
    2076      11.0554       8.7452
    2077       9.8293       9.0398
    2078       9.7565      10.1453
    2079       9.5482       9.6786
    2080       6.6496      10.3824
    2081       9.0787       9.1219
    2082       8.1652       9.1059
    2083       8.7848       8.9406
    2084       9.2141       9.5986
    2085       9.6564       9.1677
    2086       9.4304       9.0208
    2087       8.7086       8.4556
    2088       8.5694       9.6245
    2089       8.4699       9.4162
    2090       8.8786       9.6864
    2091       9.1467       9.0485
    2092       9.6969       9.3758
    2093      10.5152      10.0964
    2094      10.3410       9.3914
    2095      10.3177       8.4250
    2096      10.5840       8.8024
    2097       9.6180       9.9682
    2098      10.3476       8.1605
    2099       8.5658       8.8333
    2100       8.5908       8.7714
    2101       8.7416       9.8187
    2102       7.7483       9.7331
    2103       9.1670       9.1993
    2104       8.5538       8.9852
    2105       8.8886       8.9281
    2106       8.3792       9.0059
    2107       9.5192       8.9654
    2108       8.9766       8.4209
    2109       8.7896       8.3653
    2110       7.3131       6.2052
    2111       8.1380       8.3760
    2112       8.0922       8.5101
    2113       9.7281       8.2714
    2114       9.8234       9.0927
    2115      10.8785       8.4935
    2116      10.4137       8.4436
    2117      10.3541       8.8779
    2118      11.5956       8.9003
    2119      10.1166       8.2562
    2120       9.2499       7.9442
    2121       8.2473       8.0166
    2122       8.0070       8.2974
    2123       8.9880       7.4221
    2124       9.6943       7.9584
    2125       9.2888       6.5540
    2126       8.8764       6.0764
    2127      10.1171       7.0497
    2128      12.2845       6.8176
    2129      12.6910       4.4620
    2130      10.4580       6.5754
    2131      12.0357       7.2703
    2132      11.1873       6.3268
    2133      11.5378       7.8658
    2134      12.3077       6.7743
    2135      11.4745       6.6776
    2136      10.3605       6.3887
    2137      10.6653       6.7575
    2138      11.8014       8.3479
    2139      10.3926       8.2424
    2140      11.6046       7.1992
    2141      11.2192       5.7756
    2142      11.9766       7.8691
    2143      11.0783       9.2690
    2144      11.9832       9.7716
    2145      12.2713       8.5402
    2146      12.0986       9.2325
    2147      12.2367       9.3424
    2148      11.5382      10.0274
    2149      12.2881       8.0703
    2150      12.2522       9.1482
    2151      11.8249       8.7089
    2152      12.0055       8.6900
    2153      12.7672       9.8901
    2154      13.8699       9.0747
    2155      12.6151       9.9654
    2156      12.7798      10.8617
    2157      12.1513       9.7554
    2158      12.3629       8.9752
    2159      11.8593       9.1916
    2160      11.5883       9.1296
    2161      11.3161       9.6427
    2162      12.2830       8.6274
    2163      12.4054       9.5215
    2164      13.1811       8.8258
    2165      14.1726       9.7576
    2166      14.3539      10.3403
    2167      12.3382       9.1161
    2168      13.0810       7.8271
    2169      12.8315       8.8296
    2170      12.4898       8.9273
    2171      12.6331       7.6012
    2172      11.1890       8.8402
    2173      14.4763       9.2584
    2174      14.2421       9.4844
    2175      13.1242       8.7748
    2176      12.8137       8.0008
    2177      13.7122       7.9359
    2178      13.1645       9.9784
    2179      11.0036       7.3217
    2180      12.3049       8.5686
    2181      12.1192       8.1180
    2182      12.0585       8.6987
    2183      11.0646       9.9250
    2184      12.7316       9.2339
    2185      12.4068       8.4856
    2186      12.9773       8.8842
    2187      12.0767       8.8683
    2188      11.8412       8.0506
    2189      13.1986       7.2524
    2190      11.9162       6.9465
    2191      12.6883       6.2859
    2192      13.1485       6.6816
    2193      13.3543       7.0679
    2194      12.8225       6.7330
    2195      13.9008       6.8379
    2196      14.3884       7.5976
    2197      12.2879       7.2546
    2198      12.0968       7.1415
    2199      12.5638       7.0512
    2200      13.0572       6.0059
    2201      14.1852       7.8172
    2202      13.9291       7.8115
    2203      12.2551       7.3076
    2204      13.8959       7.9633
    2205      12.2252       7.3281
    2206      11.7627       7.6537
    2207      13.6115       7.3027
    2208      12.7887       7.5607
    2209      12.9076       7.6703
    2210      13.1224       7.3345
    2211      12.2652       7.3277
    2212      11.3348       7.3170
    2213      11.7453       7.5067
    2214      13.9997       7.5267
    2215      13.4493       7.4631
    2216      13.2484       7.7874
    2217      11.4199       6.9846
    2218      11.3677       8.1153
    2219      13.0676       8.7940
    2220      12.4305       6.6398
    2221      11.7984       6.5694
    2222      13.1502       6.9620
    2223      13.5621       7.5284
    2224      13.6220       8.1075
    2225      12.6113       7.2615
    2226      14.0810       7.0107
    2227      13.1858       7.3712
    2228      11.9287       6.9842
    2229      11.3626       6.4891
    2230      10.9849       6.3802
    2231      11.1374       6.2062
    2232      10.9778       6.6941
    2233      12.7530       7.0132
    2234      12.1400       5.7012
    2235      12.0637       5.5022
    2236      10.7199       5.5657
    2237      11.1196       5.4849
    2238       9.6405       6.1511
    2239       8.8869       5.2707
    2240      10.8480       5.8877
    2241       9.1619       6.2149
    2242      11.0948       5.3672
    2243      11.3906       5.9874
    2244      11.6714       6.2083
    2245      10.6409       5.3395
    2246      11.2668       5.7469
    2247      11.0748       5.4699
    2248      12.8520       4.3653
    2249      13.7886       5.4249
    2250      13.4610       5.2824
    2251      13.6682       6.0693
    2252      14.7851       6.7511
    2253      14.3805       5.8229
    2254      14.4464       5.5211
    2255      13.9632       6.1430
    2256      13.6423       6.6991
    2257      13.0898       6.8241
    2258      12.5045       6.4133
    2259      12.2669       6.9866
    2260      11.5026       7.4225
    2261      12.3992       7.2044
    2262      12.3032       5.4461
    2263      11.8087       6.7421
    2264      11.9227       6.2242
    2265      11.5859       6.2122
    2266      11.6446       5.4212
    2267      12.4314       5.8645
    2268      11.7793       5.6080
    2269      12.4828       6.3584
    2270      11.1904       6.3601
    2271      12.6420       6.9639
    2272      10.6383       5.8462
    2273      11.7007       5.1857
    2274      12.0922       5.7983
    2275      13.8475       4.9122
    2276      11.8720       5.1767
    2277      12.4946       5.5247
    2278      12.4158       5.7888
    2279      12.9444       5.0709
    2280      12.4307       5.4082
    2281      12.5063       5.6734
    2282      12.4152       4.9563
    2283      12.6077       5.5146
    2284      11.8218       6.3962
    2285      12.2496       6.0246
    2286      11.7880       7.2905
    2287      12.5828       7.3907
    2288      11.7490       7.0963
    2289      12.4946       7.7523
    2290      12.2573       7.2647
    2291      12.3911       7.0713
    2292      11.8396       8.4827
    2293      13.2364       8.9608
    2294      11.9231       9.3139
    2295      12.2501       8.5555
    2296      11.8611       8.4828
    2297      12.0525       8.5027
    2298      12.0676       8.7337
    2299      10.8593       8.5533
    2300      12.6715       8.9121
    2301      13.8320       8.4086
    2302      14.1693       8.0067
    2303      12.4743       8.7776
    2304      14.5660       8.5454
    2305      13.3391       8.9445
    2306      14.7449       9.1439
    2307      14.1840       9.0824
    2308      14.4493       8.9170
    2309      14.1828       9.0798
    2310      12.7618       9.4807
    2311      14.3501       8.4974
    2312      14.4930       8.4828
    2313      14.8106       7.9966
    2314      12.7548       8.2820
    2315      12.8848       8.8902
    2316      14.6331       9.0504
    2317      13.7079       9.2782
    2318      12.4970       9.0063
    2319      12.9466       9.0970
    2320      12.7889       8.7699
    2321      12.9932       9.1668
    2322      12.5624       9.3103
    2323      12.9407      10.4079
    2324      12.5801       9.8766
    2325      12.5731       9.9025
    2326      13.4829       9.8783
    2327      13.1431       9.9469
    2328      14.3792       9.6045
    2329      13.6309       9.5961
    2330      13.9446       8.9201
    2331      13.2970       8.9717
    2332      14.6489       9.3232
    2333      14.6212       9.3024
    2334      15.0173       9.4347
    2335      14.6853       9.8847
    2336      14.6810       9.7352
    2337      14.3745       9.8283
    2338      14.9521       9.8384
    2339      14.7012       9.8505
    2340      14.3523       9.7281
    2341      14.0086       8.9537
    2342      13.9798       9.5701
    2343      12.7907       8.8742
    2344      13.3516       9.3430
    2345      13.9408       9.1498
    2346      13.7016       9.5832
    2347      14.1747       8.9994
    2348      13.8355       9.3178
    2349      14.4711       9.5238
    2350      14.3571       9.9522
    2351      13.7851       9.5255
    2352      14.4209       9.4278
    2353      14.2205       8.9746
    2354      14.3360       9.3662
    2355      14.3674       8.7598
    2356      13.7445       8.4480
    2357      13.5130       8.2303
    2358      14.5397       8.7386
    2359      15.0432       9.2055
    2360      14.8048       8.8137
    2361      14.9114       9.1564
    2362      14.5293       9.4662
    2363      15.1546       9.2915
    2364      14.4519       8.8592
    2365      14.3125       8.8453
    2366      14.8930       9.4327
    2367      14.7875       9.1628
    2368      15.0558       9.3316
    2369      14.6235       8.8855
    2370      14.7513       9.0902
    2371      14.4166       8.9098
    2372      13.8541       8.9719
    2373      14.5113       8.8380
    2374      14.6833       9.3050
    2375      14.9965       9.1490
    2376      12.8138       9.2616
    2377      12.1047       9.4506
    2378      13.9506       9.4809
    2379      14.3927       8.9211
    2380      14.4110       9.5496
    2381      13.0298       9.0749
    2382      13.6543       9.3499
    2383      13.7085       9.1089
    2384      14.1354       9.0967
    2385      12.6611       9.1962
    2386      13.6825       9.0918
    2387      13.4496       8.9899
    2388      14.0340       8.9066
    2389      14.0215       9.1231
    2390      14.3965       9.3983
    2391      14.2886       9.4807
    2392      13.5656       9.5551
    2393      12.6762       9.3293
    2394      13.4934       8.9419
    2395      14.0042       9.2792
    2396      13.7787       9.0826
    2397      14.2376       8.9366
    2398      14.2935       9.1095
    2399      14.6154       9.0246
    2400      15.0060       9.3409
    2401      14.0067       9.5979
    2402      14.6485       9.2238
    2403      15.2170      10.0128
    2404      14.4993       9.5538
    2405      14.0748       8.7774
    2406      14.2853       9.1674
    2407      14.4632       9.0961
    2408      13.8690       9.2830
    2409      13.8755       9.9123
    2410      13.7660       9.2773
    2411      13.1018       9.1973
    2412      12.9616       9.1577
    2413      13.2932       8.8644
    2414      14.1685       9.3740
    2415      13.0630       8.9779
    2416      13.1564       8.9676
    2417      13.0629       8.6002
    2418      13.5151       8.8129
    2419      13.3786       8.4628
    2420      12.3842       8.6477
    2421      12.8216       8.6091
    2422      13.9181       9.2874
    2423      13.8538       8.5155
    2424      13.9661       8.5929
    2425      13.7216       9.0919
    2426      13.4320       8.7484
    2427      13.5942       8.9152
    2428      13.4460       8.6518
    2429      12.9117       9.1246
    2430      11.6797       9.1152
    2431      12.6806       8.2417
    2432      13.0582       9.0745
    2433      12.6885       8.1376
    2434      13.4418       8.7567
    2435      13.6342       8.7134
    2436      14.1605       8.8460
    2437      13.9158       9.2594
    2438      13.5813       8.8287
    2439      14.4076       8.7688
    2440      14.4863       8.7010
    2441      14.8765       9.1137
    2442      14.9093       8.5728
    2443      14.5080       8.7575
    2444      13.6680       8.2045
    2445      13.8730       8.7069
    2446      13.4035       8.9375
    2447      13.7655       8.9508
    2448      13.8019       9.2152
    2449      13.6977       8.7092
    2450      14.6552       9.0434
    2451      13.4421       8.7932
    2452      13.4564       8.6530
    2453      14.6650       9.3962
    2454      13.3537       8.6327
    2455      14.2708       9.1936
    2456      13.6305       8.8840
    2457      13.3247       8.7292
    2458      12.6488       8.7594
    2459      12.3478       9.1811
    2460      12.6274       8.8301
    2461      13.2661       9.2755
    2462      12.7433       8.9341
    2463      12.5374       9.8044
    2464      13.1606       9.2223
