#Frame             d1           d2
    3330      14.4825      10.2341
    3331      15.1368       9.3385
    3332      15.1054       9.2508
    3333      14.3937       7.9685
    3334      14.4545       8.7315
    3335      14.6482       8.7433
    3336      14.6270       8.9534
    3337      14.4969       8.9611
    3338      14.3626       9.5086
    3339      15.3601       8.5251
    3340      15.0083       8.5085
    3341      15.2375       8.8463
    3342      14.9786       8.3885
    3343      14.6925       9.2089
    3344      14.8777       8.6783
    3345      14.0605       8.6005
    3346      13.4961       8.9250
    3347      13.0921       8.7465
    3348      13.5937       9.0490
    3349      14.7275       8.6227
    3350      14.0031       9.6740
    3351      12.5861       8.0696
    3352      13.4229       8.6474
    3353      13.4349       8.5021
    3354      13.4901       8.2274
    3355      14.0374       8.3317
    3356      13.2418       8.8370
    3357      13.0040       8.7067
    3358      13.7281       8.8469
    3359      13.4014       8.3308
    3360      13.7949       9.5758
    3361      14.1510       8.5225
    3362      14.5770       8.3674
    3363      14.0569       8.4286
    3364      14.7777       8.7508
    3365      14.8602       8.5159
    3366      15.5939       9.1568
    3367      15.8788       8.1916
    3368      15.7851       8.3361
    3369      15.3645       8.5329
    3370      15.3748       8.8510
    3371      14.8514       8.3262
    3372      14.6723       8.8855
    3373      14.9431       8.8668
    3374      14.2249       9.8654
    3375      15.0978       9.0737
    3376      14.9780       8.3183
    3377      15.0793       9.2449
    3378      14.8851       8.3925
    3379      15.3972       8.5931
    3380      15.2858       9.3596
    3381      13.8836       8.6343
    3382      13.2873       9.0749
    3383      15.1343       8.8837
    3384      14.7131       8.4800
    3385      14.3001       8.3789
    3386      14.6176       8.8205
    3387      13.7644       7.4313
    3388      12.6354       8.4057
    3389      12.2310       8.7954
    3390      12.2840       8.4140
    3391      12.3702       8.8650
    3392      13.5022       8.7852
    3393      15.4734       7.3025
    3394      15.4048       8.5357
    3395      13.6161       8.1701
    3396      12.7764       7.8565
    3397      13.4216       8.0931
    3398      13.4134       8.3266
    3399      12.4036       8.6321
    3400      13.0532       8.0608
    3401      13.8720       8.9160
    3402      12.9283       8.1716
    3403      13.5542       8.0355
    3404      13.3086       8.3284
    3405      13.5792       7.6942
    3406      14.8620       7.7563
    3407      14.9726       8.6450
    3408      14.2378       8.6225
    3409      13.8297       8.4192
    3410      13.4967       7.7436
    3411      13.1488       8.4489
    3412      14.2219       8.2967
    3413      13.8415       8.2399
    3414      14.0460       8.3925
    3415      14.4073       8.1553
    3416      14.4069       9.4801
    3417      14.9924       8.1247
    3418      14.7491       9.2645
    3419      14.9618       8.2534
    3420      14.5843       8.8432
    3421      14.1809       9.7108
    3422      14.4356       8.6747
    3423      13.9127       9.8621
    3424      13.6191       8.7155
    3425      14.0619       8.3964
    3426      13.3673       8.9942
    3427      13.0497       9.2695
    3428      13.4279       8.9256
    3429      14.3738       9.2665
    3430      13.9248       9.5002
    3431      13.6501       9.4489
    3432      13.5403       8.5909
    3433      13.9957       8.5191
    3434      14.0133       9.9090
    3435      14.3681       9.3287
    3436      14.2586       8.9064
    3437      14.2178       8.8638
    3438      13.7146       8.5682
    3439      14.3284       8.1049
    3440      14.1397       8.5114
    3441      13.8872       8.3284
    3442      14.2717       8.7349
    3443      14.1060       8.9161
    3444      13.3871       7.8668
    3445      12.6925       8.5758
    3446      12.4871       8.7821
    3447      13.4858       9.6237
    3448      13.2724       8.7605
    3449      13.4539       9.1544
    3450      14.1599       8.5385
    3451      13.3823       7.5445
    3452      13.3431       7.6814
    3453      13.3467       9.4022
    3454      13.8300       7.9090
    3455      13.7012       8.4548
    3456      13.3798       8.6390
    3457      14.0206       8.6099
    3458      14.1873       8.4256
    3459      14.8479       9.1098
    3460      15.7727       7.8884
    3461      14.7819       8.3027
    3462      14.7136       7.9042
    3463      14.2221       7.7315
    3464      14.4223       8.8776
    3465      13.9476       9.3430
    3466      13.3429       7.7395
    3467      14.4304       8.4739
    3468      14.5525       7.9127
    3469      14.8658       9.1897
    3470      15.6567       9.9170
    3471      15.0701       7.8903
    3472      15.2209       8.1398
    3473      14.6571       8.5661
    3474      14.1931       7.7620
    3475      15.0239       8.0385
    3476      14.5602       7.8120
    3477      14.0957       8.5214
    3478      15.3026       9.6525
    3479      15.3570       7.9697
    3480      15.6439       9.4174
    3481      14.9565       9.1571
    3482      14.5136       8.8783
    3483      14.3783       9.2613
    3484      15.6906       7.8816
    3485      14.2954       8.3074
    3486      15.4864       8.9431
    3487      15.6290       8.9989
    3488      14.9368       8.2008
    3489      15.0514       8.1232
    3490      16.1161       9.2495
    3491      15.3869       8.2802
    3492      16.0748       8.4123
    3493      15.9525       7.8672
    3494      14.9316       8.3598
    3495      14.7357       7.9017
    3496      15.2360       8.4154
    3497      14.8899       8.0189
    3498      15.3810       8.2253
    3499      14.8104       7.4295
    3500      14.6624       8.0745
    3501      15.4967       8.1773
    3502      14.4431       8.2169
    3503      14.4926       8.0841
    3504      14.0313       7.7454
    3505      13.8262       9.0242
    3506      14.1769       9.4427
    3507      14.6967       8.7042
    3508      14.9654       8.0220
    3509      14.5563       8.1712
    3510      14.4663       8.8089
    3511      14.6263       8.5630
    3512      13.8994       8.2613
    3513      14.7589       8.0277
    3514      13.8031       8.8901
    3515      14.6097       8.3851
    3516      13.5751       8.1624
    3517      13.8403       9.0108
    3518      13.6680       8.4938
    3519      13.7598       8.5211
    3520      13.7778       9.1789
    3521      13.9634       8.7209
    3522      13.7255       9.2361
    3523      13.3600       9.0561
    3524      13.3537       8.3276
    3525      13.2087       9.1509
    3526      13.5087       8.3013
    3527      13.9083       9.3571
    3528      14.6052       8.8894
    3529      13.3691       9.2711
    3530      13.1214       7.9043
    3531      14.6415       9.0953
    3532      14.5566       9.1558
    3533      15.1859       8.0181
    3534      16.0788       9.4282
    3535      15.5324      10.2143
    3536      15.8251       9.2792
    3537      16.2073       9.6402
    3538      14.9233       9.5578
    3539      14.0653      10.2388
    3540      14.8603       9.1448
    3541      14.6001       8.6007
    3542      14.1102       8.8574
    3543      14.4704       9.1268
    3544      14.0797       9.3586
    3545      14.2432       9.6170
    3546      14.2086       8.5745
    3547      14.3298       8.2934
    3548      14.0167       8.7361
    3549      14.9880       8.4578
    3550      14.2781       9.0296
    3551      13.6576       9.0248
    3552      14.9640       9.5278
    3553      14.7510       9.2749
    3554      14.4587       8.5310
    3555      11.8882       7.9657
    3556      12.3300       8.0754
    3557      12.9358       9.5953
    3558      12.9532       8.5749
    3559      10.9475       9.5990
    3560      11.6768       9.6086
    3561      13.2462       9.4779
    3562      11.0152       9.3116
    3563      10.3314       8.4407
    3564      10.5423       9.2795
    3565      12.0016       9.2049
    3566      10.9690       9.5481
    3567      10.9238       8.5301
    3568      12.1983       9.1415
    3569      11.1594       8.5496
    3570       9.6696       9.0344
    3571       9.5159       8.6830
    3572       8.9814       8.8207
    3573      11.0597       8.6801
    3574      10.5205       8.7111
    3575       9.8584       9.5614
    3576       8.5592       9.3883
    3577       9.6841       9.1189
    3578       9.0572       8.8077
    3579      11.7182      10.3384
    3580      12.2993       9.4024
    3581      11.7537       9.5125
    3582      11.0960       8.8807
    3583       9.3509      10.2524
    3584       9.7321       8.8659
    3585      10.5697       8.8811
    3586      10.1457       7.5574
    3587       7.9303       8.6596
    3588       8.9812       8.3659
    3589      10.9251       8.4158
    3590      11.8587       8.0275
    3591      13.2193       8.3114
    3592      14.2275       8.2820
    3593      11.8885       9.0136
    3594      11.3134       8.4732
    3595      13.5555       8.7166
    3596      13.5405       8.1710
    3597      14.1645       8.9706
    3598      12.2053       8.1860
    3599      13.3785       8.2427
    3600      13.0645       8.5771
    3601      12.6680       8.3165
    3602      11.4301       8.6021
    3603      10.5475       9.5455
    3604      12.0768       8.3312
    3605      11.7105       7.9437
    3606      11.8447       8.2229
    3607      12.6835       9.8508
    3608      12.4689       9.7752
    3609      12.8495       8.3997
    3610      12.4530       7.7547
    3611      12.4637       8.8030
    3612      11.1995       9.4315
    3613      10.9985       9.0304
    3614      12.1316       8.7042
    3615      12.5179       9.9730
    3616      11.9887       9.0361
    3617      13.0682       9.0968
    3618      12.9827       9.4807
    3619      13.6070       8.8707
    3620      13.1452       8.8108
    3621      12.3882       8.9280
    3622      12.6665       9.1019
    3623      13.4224       8.9376
    3624      13.3447       8.4764
    3625      13.3319       8.8836
    3626      13.4234       9.2643
    3627      14.0619       9.4679
    3628      13.2337       8.3668
    3629      12.3088       9.3916
    3630      12.4899       9.3724
    3631      14.1736       9.1626
    3632      12.7657       8.8428
    3633      12.9988       9.4998
    3634      14.6502       9.3325
    3635      12.8883       9.3210
    3636      12.6487       9.9368
    3637      10.8528       9.6138
    3638      11.2524       8.4349
    3639      13.7063       9.2202
    3640      14.2848       9.4049
    3641      12.7639       9.7904
    3642      13.9422       8.1822
    3643      13.5048       8.8760
    3644      13.5989       8.1048
    3645      14.1392       8.6783
    3646      13.4199       9.9307
    3647      14.4475       9.5745
    3648      15.2957       8.9216
    3649      14.8965      10.2891
    3650      14.3343       8.6004
    3651      14.2542       9.2502
    3652      14.8565       8.2387
    3653      14.6961       8.4597
    3654      13.7730      10.4078
    3655      13.8312      10.5159
    3656      14.1149       8.6642
    3657      14.2542      10.0522
    3658      14.3891      10.1990
    3659      14.0636       9.7849
    3660      12.6771       9.8474
    3661      13.0219       9.3175
    3662      13.4444      10.9038
    3663      13.0658       8.5030
    3664      13.8698       8.9117
    3665      11.4802       9.1018
    3666      11.5533      10.0133
    3667      13.1031      10.3720
    3668      14.4565       9.3787
    3669      14.5575       9.1126
    3670      14.6791       9.6596
    3671      15.1660      10.0221
    3672      15.4480       8.6313
    3673      15.2148       8.8622
    3674      14.2699       8.1706
    3675      15.3730       8.4514
    3676      14.5390       8.9352
    3677      16.1184       7.9930
    3678      16.0541       8.4482
    3679      16.4952       8.0088
    3680      15.8414       8.2370
    3681      15.8732       8.9069
    3682      16.5488       8.0594
    3683      15.4513       8.5299
    3684      15.6807       9.1513
    3685      15.2143       8.8203
    3686      15.0107       8.1151
    3687      14.2733      10.0024
    3688      13.7469       8.9659
    3689      11.4862       8.8511
    3690      12.1842       9.1796
    3691      11.9509       8.2003
    3692      12.4302       8.7801
    3693      11.8747       7.7552
    3694      11.9777       8.3936
    3695      13.3256       8.4427
    3696      12.8440       8.3530
    3697      13.8600       9.9220
    3698      12.8080      10.0012
    3699      13.6231       9.4804
    3700      15.2515      10.0999
    3701      15.2679      10.2810
    3702      14.7192       9.5804
    3703      15.3404       9.7869
    3704      14.8014       9.9676
    3705      14.6119       9.1456
    3706      14.4141       9.3434
    3707      13.2854       8.1242
    3708      13.0968       8.0431
    3709      14.0182       8.2461
    3710      14.7321       7.5607
    3711      14.6512       9.3245
    3712      14.1803       8.6885
    3713      14.7594       9.8914
    3714      15.1137       9.1863
    3715      14.2404       9.2944
    3716      13.6527       8.1481
    3717      14.6517       8.3419
    3718      15.1629      10.0590
    3719      14.1465       9.0039
    3720      15.0973      10.2077
    3721      14.9198       9.8142
    3722      13.9022       9.9705
    3723      15.0624       9.7303
    3724      16.0402      10.6371
    3725      15.2402       9.6491
    3726      16.4883       9.4357
    3727      15.8047       9.2003
    3728      16.1802       8.8936
    3729      15.8262       9.7365
    3730      15.8508       9.0585
    3731      15.9906       8.6330
    3732      15.5214      10.0388
    3733      15.3174       9.7408
    3734      15.5394       8.3831
    3735      13.9868       7.7764
    3736      14.7191       8.5127
    3737      13.2837       9.3165
    3738      14.5400       8.6087
    3739      14.6070       8.7568
    3740      14.3727       8.9036
    3741      13.0934       9.5880
    3742      14.5717       8.8674
    3743      14.9737       9.4493
    3744      14.3429       8.9280
    3745      14.1032       8.7014
    3746      14.4725       8.5446
    3747      15.0558       8.0515
    3748      14.9523       9.3515
    3749      14.1006       9.2414
    3750      14.7223      10.5284
    3751      13.5610      10.9596
    3752      15.0849      10.2947
    3753      14.3981       9.8730
    3754      14.6844      10.9658
    3755      14.7485      10.0989
    3756      14.4185       9.8491
    3757      14.8057      10.3671
    3758      14.8669      10.3533
    3759      14.7762      10.8452
    3760      14.1203      11.4412
    3761      14.1924      11.0478
    3762      14.0666      10.8770
    3763      14.2082      10.4010
    3764      14.1798      10.1524
    3765      15.1115      11.0383
    3766      13.2563       9.8436
    3767      14.7773       9.4497
    3768      14.9619      10.4238
    3769      13.9244      10.0365
    3770      14.4262      10.3788
    3771      14.7783       9.7799
    3772      15.3832       9.6877
    3773      14.7557       9.6595
    3774      14.9735       8.9304
    3775      15.3055       9.5225
    3776      15.0663       9.3545
    3777      15.1061       9.9183
    3778      14.9078       9.7303
    3779      15.4460      10.2387
    3780      14.9580      10.6666
    3781      15.2612      10.6539
    3782      14.1674      11.1592
    3783      15.5623      11.5206
    3784      15.0229      10.5234
    3785      15.0749      11.6883
    3786      14.8305      10.4913
    3787      14.9898      10.1930
    3788      16.1211       9.6933
    3789      14.7097      11.3950
    3790      16.3737      10.1659
    3791      15.8185      10.7093
    3792      14.9925      10.6037
    3793      14.8397      10.0022
    3794      14.3207       9.4234
    3795      13.5764       9.8419
    3796      12.8779       9.8781
    3797      14.5205      10.4715
    3798      15.6276      11.1399
    3799      14.7989      11.1833
    3800      14.4217      11.1990
    3801      14.8620      11.2923
    3802      15.2126       9.9770
    3803      15.2312      10.1741
    3804      15.2106       9.8091
    3805      15.4873       9.3729
    3806      16.1604      11.5546
    3807      15.7042       8.5888
    3808      15.9901      10.3039
    3809      16.1968       9.4097
    3810      15.9835       9.1912
    3811      16.3892       9.6246
    3812      15.8499       9.9730
    3813      16.1757       9.4254
    3814      15.0088       9.4480
    3815      15.5092       9.5392
    3816      14.6721       9.9828
    3817      14.6906      10.3751
    3818      15.2690       9.4023
    3819      15.2006       9.3995
    3820      13.7485      10.2911
    3821      14.4028       9.5390
    3822      15.3704       8.9848
    3823      15.6357       8.7319
    3824      14.9291      11.3440
    3825      15.1690       9.2847
    3826      14.3879      10.3885
    3827      14.9453       9.0461
    3828      14.6503       9.7474
    3829      13.5672      10.6088
    3830      12.8301      10.7179
    3831      11.6764      11.2565
    3832      12.8387      11.1143
    3833      14.1828      10.7341
    3834      14.9102      11.0172
    3835      13.9381      10.0141
    3836      13.5075      10.5595
    3837      13.4311      10.6590
    3838      13.5456      10.0248
    3839      13.7421      11.1490
    3840      13.6056      10.0149
    3841      13.9550      10.1901
    3842      15.0029      11.8985
    3843      14.7165      10.2775
    3844      14.0990      10.7783
    3845      14.5405      11.2080
    3846      14.4314      11.3340
    3847      14.3770      10.9375
    3848      13.3679      11.6173
    3849      13.5533      11.1222
    3850      14.0740      11.8652
    3851      14.3246      12.4959
    3852      14.1067      11.4382
    3853      13.9404      11.1617
    3854      13.8933      11.8694
    3855      14.1047      11.3987
    3856      14.2256      11.7293
    3857      14.8230      12.2282
    3858      14.7016      11.5550
    3859      14.7445      11.8341
    3860      14.5036      11.2305
    3861      13.3735      12.9694
    3862      14.0543      12.6220
    3863      13.6735      13.7052
    3864      14.7414      11.6238
    3865      13.3728      11.4473
    3866      12.9916      11.1612
    3867      13.6224      11.4716
    3868      14.2337      11.8074
    3869      15.6629      12.7012
    3870      13.7993      12.6896
    3871      14.5416      12.8603
    3872      14.8581      12.8279
    3873      14.9134      12.7472
    3874      15.1282      12.1602
    3875      16.0246      12.9610
    3876      15.2839      12.6339
    3877      15.3952      12.9275
    3878      14.4306      12.3911
    3879      15.6345      12.6867
    3880      14.5530      13.1952
    3881      14.4830      13.4715
    3882      14.2851      13.2465
    3883      14.4452      11.9875
    3884      14.0600      12.1556
    3885      15.0673      12.8862
    3886      15.4342      11.0510
    3887      14.8045      12.3428
    3888      14.9769      11.5154
    3889      14.4353      12.4727
    3890      15.3886      12.8565
    3891      14.5787      11.3419
    3892      15.0417      11.6869
    3893      15.2618      12.0476
    3894      15.0561      11.8378
    3895      15.4325      10.9668
    3896      14.6421      11.8894
    3897      15.3144      12.5069
    3898      15.3170      12.5212
    3899      14.4492      12.2708
    3900      13.7562      10.9952
    3901      13.9486      12.3836
    3902      13.7120      12.5893
    3903      13.7391      12.4189
    3904      13.4578      12.4501
    3905      13.9153      12.6405
    3906      12.8774      12.1075
    3907      14.6917      12.9381
    3908      13.1515      13.0741
    3909      15.1048      11.6660
    3910      14.9682      12.3752
    3911      14.5049      11.8651
    3912      15.6967      11.5723
    3913      14.2829      11.1729
    3914      13.7173      11.3314
    3915      14.0713      11.4907
    3916      15.3581      10.3350
    3917      14.4932      11.8093
    3918      15.4641      10.7612
    3919      15.5017      12.0776
    3920      16.0256      12.0129
    3921      14.9483      12.0874
    3922      14.5314      12.2401
    3923      15.4438      12.2880
    3924      15.5878      11.9206
    3925      15.6838      10.9623
    3926      14.3240      10.1753
    3927      15.7528      11.3293
    3928      15.0909       9.5379
    3929      14.5461      10.7738
    3930      14.3056      11.0628
    3931      14.8791      11.4963
    3932      14.3423      11.0616
    3933      15.7408      12.4583
    3934      14.7290      12.1683
    3935      14.5198      12.2298
    3936      14.1031      12.1570
    3937      14.6636      11.9749
    3938      13.9544      12.2169
    3939      13.6745      12.4470
    3940      14.7563      12.0018
    3941      15.6178      12.2030
    3942      15.5511      12.3598
    3943      13.5794      12.9498
    3944      14.8397      12.4958
    3945      13.3630      12.3429
    3946      13.9324      12.6617
    3947      14.1556      12.4731
    3948      12.9146      12.8654
    3949      11.3267      12.6495
    3950      12.9455      12.8420
    3951      12.5788      12.4834
    3952      12.7498      11.4682
    3953      12.6021      11.1743
    3954      12.5885      11.5288
    3955      13.6262      12.4519
    3956      13.5737      10.9502
    3957      13.6880      12.0205
    3958      13.7789      12.1794
    3959      13.3284      12.5195
    3960      14.2340      12.5231
    3961      13.5414      12.2445
    3962      15.1720      11.9348
    3963      13.0179      12.1101
    3964      14.0792      12.4787
    3965      13.9340      12.4514
    3966      11.2682      12.9434
    3967      13.4800      12.6698
    3968      13.5971      13.4258
    3969      13.7387      13.2343
    3970      14.3896      12.2910
    3971      12.3631      12.8089
    3972      14.0059      12.8705
    3973      13.3914      12.7182
    3974      12.2516      13.5504
    3975      10.8240      11.7371
    3976      13.4137      12.8628
    3977      13.7498      12.8260
    3978      13.8144      11.9049
    3979      12.7018      12.1740
    3980      13.1255      12.1816
    3981      14.7454      12.1731
    3982      14.4658      13.1420
    3983      12.8608      11.7825
    3984      13.7975      12.4730
    3985      13.4185      12.4256
    3986      11.9877      13.0496
    3987      12.2461      11.9299
    3988      13.3894      12.5768
    3989      13.8265      12.6935
    3990      12.0918      12.7178
    3991      14.1429      13.3058
    3992      13.7682      12.5367
    3993      14.2185      12.6020
    3994      11.2346      12.9240
    3995      12.5556      12.5785
    3996      12.2663      12.7617
    3997      11.7771      12.7498
    3998      11.7376      12.2438
    3999      11.9750      12.8825
    4000      12.2383      12.8165
    4001      11.8335      13.3686
    4002      11.3302      11.9589
    4003      11.7106      12.2572
    4004      12.0977      12.1207
    4005      13.1583      13.3426
    4006      12.4139      12.6426
    4007      14.2725      13.8179
    4008      14.4162      13.0263
    4009      14.9018      12.4927
    4010      13.1866      12.5962
    4011      13.8879      12.6982
    4012      12.8276      12.8112
    4013      12.2750      13.1467
    4014      12.1988      12.3380
    4015      13.3584      13.2616
    4016      13.2145      13.2406
    4017      13.0629      13.2390
    4018      13.0207      13.3058
    4019      13.1112      12.6860
    4020      14.1347      13.0329
    4021      13.9450      12.9543
    4022      14.6600      12.1659
    4023      14.4945      13.2486
    4024      14.4135      11.6451
    4025      12.2670      12.6022
    4026      13.8323      11.6663
    4027      13.1422      12.9734
    4028      12.4781      12.5417
    4029      12.2740      12.2310
    4030      13.6602      12.4455
    4031      13.6154      12.5434
    4032      14.0531      12.3953
    4033      13.4336      12.6407
    4034      13.5855      12.9168
    4035      14.1981      12.5311
    4036      14.1882      12.3131
    4037      13.3259      12.0636
    4038      13.3879      12.3873
    4039      13.1362      12.7454
    4040      12.6996      13.0286
    4041      12.7886      12.4110
    4042      11.4081      12.6239
    4043      13.1580      11.9906
    4044      13.7808      11.9705
    4045      13.9287      12.2118
    4046      12.3271      12.0953
    4047      13.9334      13.0685
    4048      12.8624      12.3073
    4049      13.8025      13.0072
    4050      13.6368      12.5817
    4051      14.0936      12.7373
    4052      14.5690      12.6925
    4053      14.4960      12.9816
    4054      13.9548      12.8208
    4055      14.0448      12.9956
    4056      12.8786      12.9358
    4057      14.1258      12.7018
    4058      13.9751      12.9848
    4059      13.8844      12.8962
    4060      14.6669      12.4003
    4061      15.8310      12.2891
    4062      15.8467      13.1045
    4063      15.6874      12.7122
    4064      15.9290      12.4465
    4065      15.4651      12.9471
    4066      15.4982      12.1770
    4067      15.4942      12.1302
    4068      16.2944      11.9173
    4069      16.1349      11.7597
    4070      16.1200      12.7077
    4071      16.1744      12.0392
    4072      16.1350      12.2616
    4073      14.8597      12.1495
    4074      13.7986      12.6329
    4075      14.8120      12.3049
    4076      15.0678      11.8740
    4077      16.3173      12.6441
    4078      15.3402      11.7097
    4079      15.0635      12.8077
    4080      16.5978      12.0716
    4081      16.8995      12.2478
    4082      17.6535      12.4562
    4083      16.7979      12.6840
    4084      14.8268      12.5373
    4085      16.0173      12.2136
    4086      16.1276      12.4351
    4087      15.0417      12.2308
    4088      16.0976      12.3686
    4089      15.6274      12.3627
    4090      15.3510      12.2202
    4091      15.4809      11.9456
    4092      16.2414      12.7589
    4093      16.2460      12.6099
    4094      15.1682      12.4234
    4095      15.6566      12.3441
    4096      15.4057      13.1528
    4097      15.3517      12.7708
    4098      15.5357      12.6127
    4099      15.5091      12.5588
    4100      15.2845      12.4083
    4101      14.2936      12.5037
    4102      15.5067      13.0611
    4103      15.4361      12.4531
    4104      15.7919      12.0885
    4105      15.9493      12.2855
    4106      15.2664      12.1400
    4107      14.8204      12.1804
    4108      15.7290      12.1183
    4109      15.5978      12.4050
    4110      15.4493      12.5453
    4111      15.3843      12.6431
    4112      16.2756      12.8485
    4113      15.5460      12.6739
    4114      16.4755      12.4233
    4115      14.6165      12.1757
    4116      15.5799      12.4930
    4117      15.8197      12.2572
    4118      15.6511      12.5702
    4119      16.2739      12.1141
    4120      16.1586      12.1727
    4121      15.3758      11.8021
    4122      15.0067      11.3261
    4123      14.8525      12.5884
    4124      15.9958      12.1738
    4125      15.3132      12.1785
    4126      16.1817      12.4096
    4127      15.7252      12.3098
    4128      15.6322      12.0810
    4129      15.9690      12.3568
    4130      16.1323      12.5140
    4131      15.4137      12.5845
    4132      15.4485      12.2628
    4133      14.9933      11.3696
    4134      16.1581      11.3667
    4135      15.8463      12.6535
    4136      15.8001      12.5523
    4137      15.7891      13.4883
    4138      15.2499      12.6540
    4139      14.9387      12.7505
    4140      16.0461      12.9333
    4141      15.1891      13.3158
    4142      15.1295      12.4148
    4143      15.6124      13.0033
    4144      16.1501      12.3299
    4145      15.5822      12.3330
    4146      16.0575      12.5611
    4147      15.6716      12.2984
    4148      15.8723      12.3281
    4149      15.5837      12.4469
    4150      15.0470      12.2068
    4151      15.6358      12.0713
    4152      15.3188      12.1162
    4153      15.7922      12.3613
    4154      15.6312      12.2611
    4155      15.7086      12.4309
    4156      15.3686      12.1103
    4157      15.5289      12.4092
    4158      15.2440      12.4909
    4159      15.8192      11.8060
    4160      15.6926      12.2877
    4161      16.2251      12.2121
    4162      16.2228      12.1301
    4163      15.3469      12.8280
    4164      15.9828      12.3694
    4165      15.3837      12.8270
    4166      15.1785      12.8244
    4167      14.1932      12.3088
    4168      14.8600      11.8956
    4169      14.6454      11.7577
    4170      14.5035      12.2923
    4171      14.9777      11.8641
    4172      14.6016      12.0775
    4173      12.2992      12.1270
    4174      13.8909      11.9421
    4175      14.6550      11.8447
    4176      14.6378      12.0162
    4177      14.9567      12.8593
    4178      15.1473      12.5482
    4179      15.7209      12.6040
    4180      14.8014      12.9163
    4181      15.0034      13.0926
    4182      15.3626      12.6481
    4183      14.6949      12.8171
    4184      14.9248      12.4732
    4185      14.5347      12.5120
    4186      14.9386      12.3514
    4187      14.6560      12.6950
    4188      14.0300      12.5396
    4189      13.8490      12.8038
    4190      14.6840      12.7835
    4191      14.1119      12.3107
    4192      14.5704      12.8652
    4193      13.9386      12.7129
    4194      14.3770      12.6155
    4195      14.4391      12.6893
    4196      15.3955      12.8641
    4197      14.8729      12.6838
    4198      14.8649      12.1037
    4199      15.5714      12.7387
    4200      13.9847      12.7530
    4201      14.7415      12.3609
    4202      13.7103      12.4026
    4203      14.4278      12.6100
    4204      14.3780      12.5117
    4205      14.2669      12.3205
    4206      14.1136      12.1547
    4207      15.0273      12.4935
    4208      15.1074      12.6638
    4209      14.5388      12.5436
    4210      14.7236      12.5421
    4211      14.3231      11.9169
    4212      14.8482      12.6197
    4213      15.5133      12.5018
    4214      15.2459      13.1070
    4215      16.1074      12.8238
    4216      15.2677      12.7354
    4217      15.6037      12.4881
    4218      15.7915      12.8646
    4219      14.9426      12.5357
    4220      15.0558      12.7606
    4221      15.1366      12.8418
    4222      15.0634      12.4956
    4223      14.8129      12.7959
    4224      14.8350      12.3804
    4225      14.8292      12.6121
    4226      13.5501      12.8424
    4227      13.8672      13.0825
    4228      14.5049      12.5125
    4229      14.2249      12.5028
    4230      14.9477      12.5549
    4231      15.2595      12.5622
    4232      15.0542      12.5491
    4233      15.2957      12.5121
    4234      14.6048      12.4466
    4235      14.7207      12.5612
    4236      14.3542      12.3737
    4237      14.4651      12.6083
    4238      13.9368      12.2983
    4239      14.3325      12.6694
    4240      14.7136      12.3026
    4241      14.8752      12.7813
    4242      13.9427      12.8507
    4243      14.7747      12.6385
    4244      15.7932      12.5019
    4245      15.4414      12.6575
    4246      15.5749      12.7358
    4247      14.9681      12.2301
    4248      15.7525      12.7407
    4249      14.3788      12.4218
    4250      14.7636      12.0893
    4251      14.8788      12.2502
    4252      15.0196      12.9123
    4253      14.9037      12.6392
    4254      14.7350      12.2384
    4255      15.1352      12.5889
    4256      15.5550      12.3473
    4257      15.6549      12.4940
    4258      14.5437      12.4208
    4259      13.7330      12.6678
    4260      13.9482      12.7072
    4261      15.1127      12.8832
    4262      15.0631      12.8939
    4263      14.0922      12.6237
    4264      15.5313      12.3221
    4265      15.7270      12.4357
    4266      14.9163      12.2934
    4267      13.9945      12.4396
    4268      15.1841      12.7163
    4269      14.6220      12.3936
    4270      14.8990      12.6289
    4271      13.9849      12.3559
    4272      14.4481      12.4302
    4273      14.4021      12.5001
    4274      13.5018      13.0132
    4275      14.2930      12.6772
    4276      14.3024      12.5122
    4277      15.3078      12.5042
    4278      14.4001      12.0725
    4279      14.7388      12.2203
    4280      14.6155      12.9121
    4281      14.6349      13.3588
    4282      13.5083      12.5105
    4283      14.2295      12.4804
    4284      13.4009      12.3960
    4285      14.6265      12.5196
    4286      14.7176      12.2671
    4287      14.5298      12.4729
    4288      14.6381      12.1865
    4289      15.0137      12.6857
    4290      14.9544      12.1586
    4291      15.0981      12.6682
    4292      14.4122      12.1307
    4293      15.2008      12.5818
    4294      14.6709      12.4247
    4295      14.7890      12.5630
    4296      14.4405      12.2198
    4297      14.5265      12.4537
    4298      14.4199      12.3629
    4299      15.0327      12.9132
    4300      14.1635      12.7830
    4301      14.5947      13.1108
    4302      14.1125      12.8070
    4303      13.8856      12.9199
    4304      14.1351      11.9791
    4305      15.2380      12.2690
    4306      14.9295      12.3699
    4307      13.7792      12.6565
    4308      14.1034      11.9984
    4309      15.0947      12.7657
    4310      14.7947      12.3679
    4311      14.4995      12.6302
    4312      14.6303      12.4565
    4313      14.3790      12.7245
    4314      15.1644      12.7726
    4315      14.9002      12.2132
    4316      15.2631      12.2705
    4317      15.6179      12.5290
    4318      15.2154      13.1229
    4319      15.6489      12.5715
    4320      15.5587      12.7888
    4321      13.8263      12.6750
    4322      13.7981      12.2327
    4323      14.2314      12.4145
    4324      13.3945      11.9208
    4325      13.4853      12.2293
    4326      13.6703      12.2083
    4327      14.0685      12.2136
    4328      13.2699      12.1375
