#Frame             d1           d2
    7241       7.9604      11.0094
    7242       7.6232      10.7679
    7243       8.7995      10.5291
    7244       8.7000      11.1689
    7245       8.3047      11.2264
    7246       8.8111      10.8705
    7247       8.0026      11.1779
    7248       7.4091      11.8525
    7249       8.9385      11.6174
    7250       8.7294      11.2213
    7251       8.5396      11.6865
    7252       8.1821      11.4808
    7253       7.9859      10.8051
    7254       7.9434      11.4815
    7255       8.5713      11.8029
    7256       8.6895      12.1765
    7257       8.2777      11.9108
    7258       7.9801      12.4027
    7259       8.4274      11.3066
    7260       8.6145      11.4305
    7261       8.1274      12.0257
    7262       8.9469      12.1004
    7263      10.8008      11.5922
    7264      11.0356      11.1644
    7265      10.4449      10.3534
    7266      10.9798      10.7163
    7267      10.9834      11.0328
    7268      10.6147      10.6550
    7269      10.8970      10.6344
    7270       9.7433      11.3271
    7271       9.0016      10.7759
    7272      10.2291      11.0818
    7273      10.8811      10.9308
    7274      10.1120      11.0609
    7275       8.8365      11.7260
    7276       8.7267      11.7555
    7277       8.6342      11.3207
    7278       8.8440      12.7754
    7279       8.7340      12.6985
    7280       8.1132      12.8169
    7281       7.9552      11.3819
    7282       8.2508      11.9176
    7283       7.7212      11.6874
    7284       7.6738      11.6218
    7285       8.0716      10.9198
    7286       7.9395      10.7382
    7287       7.3038      11.5715
    7288       8.1556      11.2649
    7289       8.7448      11.0416
    7290       9.0148      11.2411
    7291       8.7014      10.7582
    7292       8.3572      10.5679
    7293       8.4704      10.7293
    7294       8.5256      10.9856
    7295       8.2125      10.8860
    7296       8.4263      10.9600
    7297       8.2320      10.3402
    7298       9.2950      10.9300
    7299       8.5303      10.7505
    7300       9.0910      10.7072
    7301       9.1644      10.5019
    7302       8.6711      10.7944
    7303       8.3790      11.0073
    7304       8.5378      10.9165
    7305       8.4903      11.0375
    7306       9.0943      10.4546
    7307      10.7453      10.4845
    7308      10.1259      11.6470
    7309      10.4200      12.4046
    7310       9.1368      12.3933
    7311       9.0147      11.7707
    7312      10.7239      11.6595
    7313      11.0681      12.1565
    7314      10.0758      11.6485
    7315      11.1398      13.0873
    7316      11.5367      12.0537
    7317       9.4374      12.0167
    7318      10.0798      11.5283
    7319      10.4268      11.1732
    7320      10.9914      11.1974
    7321      10.5968      11.3061
    7322      10.7078      10.7184
    7323       9.9124      10.7226
    7324      11.8354      11.4842
    7325      10.4479      11.9691
    7326      11.0540      10.6677
    7327      11.2445      11.4263
    7328      10.8495      11.3977
    7329       9.6376      11.6743
    7330      10.9997      10.8914
    7331       9.7006      12.1637
    7332      11.5077      12.0965
    7333      11.0449      11.7780
    7334      10.7269      10.8123
    7335       9.5440      11.2982
    7336      12.6466      11.7161
    7337       9.6987      11.8128
    7338      10.2960      10.9308
    7339      10.6101      11.2843
    7340      10.4037      11.2254
    7341      10.7749      11.6812
    7342       9.3709      11.0582
    7343       9.8530      10.6724
    7344       8.2403      10.5491
    7345       9.6841      11.1636
    7346       9.9894      10.3254
    7347       9.6162      10.2091
    7348      10.9509       9.7171
    7349      10.3948      10.0140
    7350      10.5864       9.8760
    7351       9.1750      10.7190
    7352       8.8683      10.4462
    7353       8.6713      10.5448
    7354       8.5163      10.9305
    7355       8.3115      11.2559
    7356       7.8539      11.0867
    7357       8.5487      11.3674
    7358       8.2234      12.3603
    7359       8.7439      12.0943
    7360       8.7914      11.2112
    7361       9.2049      11.2735
    7362       9.1595      11.5495
    7363       8.9106      11.0788
    7364       7.8353      10.7377
    7365       7.6410      10.9419
    7366       8.3212      10.9153
    7367       8.4796      12.5395
    7368       8.0634      11.5935
    7369       8.4724      11.3632
    7370       8.2711      11.0243
    7371       8.6567      12.0831
    7372       8.2832      11.3571
    7373       8.7454      11.1919
    7374       8.6084      11.3198
    7375       8.5022      11.1522
    7376       8.7931      11.8286
    7377       8.2775      11.7152
    7378       7.9453      12.1885
    7379       8.6348      10.3676
    7380       8.3698      12.3889
    7381       9.2405      11.9202
    7382       8.6941      10.8832
    7383       8.5220      11.1107
    7384       8.6621      11.0280
    7385       8.5985      11.2265
    7386       8.4354      11.3754
    7387       8.7326      10.6788
    7388       8.7900       9.5184
    7389       9.8325       9.9345
    7390       9.5440      10.2332
    7391       8.7005       9.8429
    7392       9.2595      10.3944
    7393       9.4195      10.6064
    7394       8.3442      10.6007
    7395       8.2413      10.5037
    7396       8.8725      10.5888
    7397       8.9808      10.2781
    7398       8.2375      10.4193
    7399       8.6175       9.3934
    7400       8.2718      10.1278
    7401       8.9764      10.2535
    7402       9.0196      10.5901
    7403       9.2568      10.3136
    7404       8.7385       9.7911
    7405       8.6597       9.0817
    7406       8.0436       9.9324
    7407       7.9888       9.4635
    7408       8.5844       7.9601
    7409       8.1669       9.3561
    7410       8.4245       9.5493
    7411       8.0796       9.9445
    7412       8.9074      11.1045
    7413       8.4078      11.3720
    7414       8.8598      11.6375
    7415       9.0067      12.2883
    7416      10.6322      12.4100
    7417      10.8155      12.6253
    7418       9.8416      10.8664
    7419      10.1666      11.8315
    7420      10.7161      11.8947
    7421       8.7507      12.0469
    7422       8.2193      11.6881
    7423       8.4524      10.9451
    7424       8.3347      11.7958
    7425       8.2265      11.1546
    7426       8.6248      11.3993
    7427       8.7731      11.9337
    7428       9.3895      11.9043
    7429      10.2421      12.1062
    7430       8.6120      11.4468
    7431       8.0254      10.8245
    7432       8.3049      10.4482
    7433       8.0317      10.5470
    7434       8.3744      11.1719
    7435       8.1190      10.2906
    7436       8.0465      11.5307
    7437       6.7582      10.9920
    7438       9.2938      11.7180
    7439       9.3041      11.4762
    7440       7.3852      12.2246
    7441       7.2813      12.2783
    7442       7.8805      11.7235
    7443       6.4987      12.4180
    7444       8.7117      12.3100
    7445       9.3777      11.0396
    7446       8.3111      11.1094
    7447       8.0855      11.7179
    7448       8.0405      11.2281
    7449       7.9658      11.6161
    7450       8.6209      11.0319
    7451       8.0529      11.5910
    7452       8.1299      10.5872
    7453       7.9423      11.2337
    7454       7.9855      11.5769
    7455       8.1219      11.8980
    7456       8.5497      11.2888
    7457       8.4896      11.7821
    7458       8.7875      12.1627
    7459       9.6480      12.3230
    7460       8.1952      11.3007
    7461       8.2125      10.9830
    7462       9.4248      11.1548
    7463       8.7564      11.9316
    7464       8.9727      11.6252
    7465       8.0446      11.7905
    7466       8.0485      10.6310
    7467       8.0781      10.3313
    7468       7.6548      11.2927
    7469       7.8767      10.8719
    7470       8.7430      11.7577
    7471       8.0321      11.3499
    7472       7.3765      10.8658
    7473       7.3508      11.0628
    7474       8.1638      10.9681
    7475       7.8777      10.9256
    7476       7.1458      10.2429
    7477       8.1241      10.2715
    7478       8.3014      10.0508
    7479       8.2455      11.3906
    7480       8.1054      11.4667
    7481       7.6790      11.8275
    7482       9.1511      12.0520
    7483       8.5342      12.3163
    7484       7.9148      12.0121
    7485       8.1315      12.3572
    7486       7.6746      12.7050
    7487       8.0035      11.8884
    7488       8.6406      11.4072
    7489       8.7030      10.7723
    7490       8.2788      10.4570
    7491       8.4471      10.6441
    7492       8.6030      10.9367
    7493       8.0207      10.7847
    7494       8.7251      11.5145
    7495       8.9992      11.7740
    7496       7.9345      10.9734
    7497       8.2674      10.7498
    7498       7.4473      11.0608
    7499       6.9353      11.6461
    7500       7.8279      11.3463
    7501       7.7966      11.8891
    7502       8.0888      11.6391
    7503       8.7883      11.6057
    7504       8.0157      11.6184
    7505       8.0272      11.8760
    7506       7.3104      11.8044
    7507       6.9865      11.8795
    7508       7.7168      11.6660
    7509       7.5316      10.9323
    7510       8.0443      11.4759
    7511       8.4403      11.4774
    7512       7.9232      10.6992
    7513       7.8840      10.6528
    7514       8.0651      11.3333
    7515       7.4225      11.9847
    7516       7.3242      11.6879
    7517       7.0458      11.5260
    7518       7.6050      12.1337
    7519       7.2943      12.8785
    7520       7.7173      12.3106
    7521       8.1195      12.3590
    7522       9.0166      12.8195
    7523       7.6716      12.4559
    7524       8.6271      11.8036
    7525       8.9414      11.4617
    7526       8.4121      11.8920
    7527       9.1213      11.4191
    7528       8.6396      11.7653
    7529       8.0397      11.9220
    7530       7.2238      11.2836
    7531       7.8628      11.4552
    7532       8.5494      12.0604
    7533       8.4601      11.6974
    7534       8.3241      11.0702
    7535       7.4599      11.0570
    7536       8.2003      11.3083
    7537       7.8854      10.7225
    7538       8.2976      10.4053
    7539       8.8212      10.3247
    7540       8.7328      11.1569
    7541       8.7332      10.9593
    7542       8.5360      11.4707
    7543       7.6339      11.0090
    7544       8.2113      11.2936
    7545       8.0678      11.9395
    7546       8.5033      12.1958
    7547       8.2163      12.0293
    7548       8.5707      12.3989
    7549       8.9186      12.3101
    7550       9.4559      12.8035
    7551       8.3617      12.5929
    7552       8.3406      12.4354
    7553       7.8960      13.1705
    7554       7.6153      12.6910
    7555       8.5090      12.4749
    7556       9.5222      12.4160
    7557       8.8218      12.6165
    7558       8.2473      11.9398
    7559       7.9180      11.7505
    7560       8.0195      11.5115
    7561       8.5534      12.3851
    7562       8.2245      12.8415
    7563       7.6289      12.0845
    7564       8.8025      11.8307
    7565       8.5281      11.1966
    7566       8.3544      11.4440
    7567       8.4417      10.9777
    7568       8.2059      11.9139
    7569       9.5312      11.4618
    7570       8.7786      11.9874
    7571       8.4805      12.1900
    7572       8.0388      12.3840
    7573       7.7958      12.4012
    7574       8.3622      11.8586
    7575       8.8661      12.3777
    7576       8.7947      12.3023
    7577       8.8213      12.1178
    7578       9.0151      12.7537
    7579       9.4228      12.3480
    7580      10.1228      11.6879
    7581       9.5848      12.1945
    7582       9.1246      10.9600
    7583       9.8039      10.6511
    7584       8.9364      11.1355
    7585       9.6087      11.5931
    7586       8.5418      12.1228
    7587       7.8854      11.5101
    7588       8.6154      12.1853
    7589       8.3826      12.0216
    7590       7.8578      11.9691
    7591       7.7642      11.4519
    7592       7.4815      11.5636
    7593       8.6973      10.2238
    7594      10.5019      10.6889
    7595      10.5619      12.1947
    7596       9.2830      11.1267
    7597      10.3649      11.2088
    7598      10.0342      10.8901
    7599       9.1035      11.5171
    7600       8.8657      11.0276
    7601       8.5498      11.7833
    7602       9.0283      10.9664
    7603       8.4473      11.9568
    7604       9.2219      11.6435
    7605       8.3157      11.1861
    7606       9.1681      11.0882
    7607       9.3749      11.3928
    7608       8.5140      11.2169
    7609       8.5103      11.3802
    7610       7.9140       9.8340
    7611       8.2494      10.2594
    7612       8.7082      10.7169
    7613       9.0240      11.7269
    7614       8.4644      11.7492
    7615       8.0841      11.8940
    7616       8.3344      11.6141
    7617       8.8717      11.7099
    7618       8.9713      12.7044
    7619       8.9036      11.5569
    7620       8.9042      12.1024
    7621       9.7190      11.8115
    7622      10.1218      10.5803
    7623       8.9221      12.0505
    7624      10.0826      11.6454
    7625      10.2716      12.4477
    7626      10.9553      11.7978
    7627      10.4824      11.2835
    7628       9.8381      11.9625
    7629      10.0549      12.2791
    7630       8.3398      11.9176
    7631       6.1464      11.7811
    7632       6.0246      12.0785
    7633       6.8236      12.6197
    7634       6.2696      12.4907
    7635       7.2901      12.3965
    7636       6.7979      11.9457
    7637       6.6860      11.9378
    7638       6.9118      12.3865
    7639       6.0740      11.8056
    7640       7.0874      12.1794
    7641       6.6981      12.6763
    7642       5.9518      12.1595
    7643       6.2045      12.2524
    7644       6.3958      12.1605
    7645       6.1129      12.6666
    7646       6.4742      12.3413
    7647       6.4474      12.2442
    7648       6.8685      12.3724
    7649       6.5716      11.9244
    7650       8.6802      11.9200
    7651       9.2169      11.7430
    7652       7.2640      11.8868
    7653       7.9377      12.4359
    7654       7.4766      11.4621
    7655       6.7616      11.8103
    7656       6.5584      12.2346
    7657       5.9055      12.3917
    7658       6.6656      11.9503
    7659       6.0985      12.0272
    7660       6.3416      12.1302
    7661       7.4494      12.1459
    7662       9.3612      12.2096
    7663       9.4483      11.9906
    7664       9.8382      12.1058
    7665       9.4459      12.4615
    7666       8.3963      12.5747
    7667       8.9771      12.2220
    7668       8.6510      11.9381
    7669       8.3127      12.3392
    7670       8.3100      12.3246
    7671       7.8594      12.1065
    7672       7.8574      12.2673
    7673       8.4905      11.8852
    7674       8.0265      11.8044
    7675       9.6755      11.6948
    7676      10.2913      12.1020
    7677      10.3184      11.5482
    7678       8.6770      11.1520
    7679       8.8596      11.3772
    7680       9.5650      11.4269
    7681       8.2721      11.1630
    7682       6.8445      11.4503
    7683       6.7896      11.8161
    7684       7.8176      11.6587
    7685       7.6792      11.3377
    7686       7.4227      11.5653
    7687       6.3464      11.4187
    7688       6.1825      10.6340
    7689       6.4662      11.1911
    7690       6.7655      12.0029
    7691       6.8597      11.0238
    7692       6.1587      11.2519
    7693       6.4082      11.8153
    7694       5.9759      11.6905
    7695       7.2342      11.5004
    7696       6.3372      11.2675
    7697       6.6090      10.6788
    7698       6.1897      11.6296
    7699       6.5193      11.4536
    7700       6.4439      11.0583
    7701       8.4026      11.1797
    7702       8.1774      11.7226
    7703       8.8018      11.8566
    7704       8.2732      11.5809
    7705       9.0294      11.9350
    7706       9.2145      12.2866
    7707       7.9634      11.5888
    7708       7.8301      12.0074
    7709       8.0464      12.0510
    7710       7.8239      11.5298
    7711       8.2730      11.3331
    7712       8.2277      12.6012
    7713       8.1454      12.5495
    7714       8.2889      12.4718
    7715       8.3364      11.2236
    7716       8.1329      11.3391
    7717       8.6912      11.6090
    7718       8.7851      11.1932
    7719       9.9505      11.2481
    7720       8.3207      10.2104
    7721       8.5322      11.7873
    7722       8.3890      10.5094
    7723       8.8818      10.8998
    7724       8.7921      10.5614
    7725       8.8375      11.4792
    7726       8.0593      11.8334
    7727       8.3577      12.6788
    7728       8.4745      12.2734
    7729       8.9481      12.8583
    7730       8.5173      12.3387
    7731       9.2841      12.1948
    7732       9.8454      12.8322
    7733       9.8352      13.3243
    7734      10.0768      12.7751
    7735       9.4992      12.6913
    7736       9.5759      11.6410
    7737       9.2742      12.1853
    7738      10.5449      12.4292
    7739       9.1831      12.5337
    7740       9.7730      11.0563
    7741       9.7276      12.2495
    7742       9.4646      11.4575
    7743      10.0593      10.9087
    7744      10.8395      11.4238
    7745       9.8146      11.9657
    7746      10.3673      10.9115
    7747      10.7101      11.4450
    7748      10.6904      11.2710
    7749      11.1451      11.2413
    7750      11.2640      12.1452
    7751      10.7749      12.1814
    7752      10.9401      11.4136
    7753      10.5434      11.5700
    7754       9.0736      11.4588
    7755       9.6905      11.1506
    7756      10.4239      11.0976
    7757      10.3671      11.0067
    7758       8.6527      12.3209
    7759      11.2925      12.2942
    7760      12.5400      12.0703
    7761      11.2302      11.7885
    7762       9.8116      11.7979
    7763      10.1888      12.4537
    7764      10.7305      12.3567
    7765      10.4823      12.0220
    7766       9.9307      11.9833
    7767      10.2714      12.6533
    7768       9.5519      11.7143
    7769       9.9288      11.8851
    7770       9.4717      11.8080
    7771       8.7957      12.1407
    7772       9.4045      12.1358
    7773       8.5455      11.7808
    7774       8.5955      11.5004
    7775       9.8203      11.4996
    7776       9.9931      11.9788
    7777      10.7545      11.8387
    7778       7.4384      12.2701
    7779       9.9156      11.5231
    7780      10.3137      11.1457
    7781       9.6128      12.1071
    7782      10.4762      11.5673
    7783      11.0289      12.4126
    7784      11.4625      12.7788
    7785      10.3405      11.7369
    7786       9.9769      11.8527
    7787       8.2974      11.9364
    7788       7.2948      12.0175
    7789       7.3171      12.3249
    7790       7.3004      12.6434
    7791       6.8005      13.0695
    7792       6.8593      12.5096
    7793       6.9569      13.1647
    7794       6.4095      12.6308
    7795       6.4047      12.8786
    7796       6.1407      12.8445
    7797       6.9897      12.3542
    7798       6.7020      12.6007
    7799       6.5727      13.4258
    7800       6.8404      12.8530
    7801       9.0195      12.3251
    7802       8.1631      12.9494
    7803       8.4342      12.0115
    7804       6.8806      12.8275
    7805       6.4081      12.1179
    7806       7.2837      12.6699
    7807       6.7178      12.3092
    7808       7.5640      12.3997
    7809       7.1887      13.0386
    7810       7.2396      10.8098
    7811       7.3041      11.8370
    7812       8.0540      11.5155
    7813       8.8611      12.0035
    7814       8.1131      12.1272
    7815       7.5674      12.1549
    7816       8.9455      11.3783
    7817       8.8203      11.8674
    7818      10.6532      11.3392
    7819      10.3185      11.7202
    7820       9.2817      11.6534
    7821       9.9273      12.5925
    7822       8.5402      11.7444
    7823       8.8682      12.8550
    7824       8.9262      12.6549
    7825       9.4030      13.2365
    7826       9.3167      13.0020
    7827       7.4847      12.0127
    7828       8.0830      11.9575
    7829       8.0721      12.4063
    7830       7.9655      12.0035
    7831       8.3002      12.4315
    7832       8.6394      12.6978
    7833       9.1356      11.9445
    7834       8.3251      12.9340
    7835       6.6198      12.7333
    7836       6.5911      12.2285
    7837       6.7698      11.4820
    7838       6.1507      11.7607
    7839       5.9451      12.3970
    7840       5.8602      12.3181
    7841       5.8440      11.8798
    7842       6.4552      11.5211
    7843       6.0470      11.7478
    7844       6.6855      11.4709
    7845       7.0599      11.8765
    7846       8.6440      11.4646
    7847       9.4995      11.8911
    7848       8.6852      11.6116
    7849       8.3563      10.7546
    7850       7.8467      11.9014
    7851       8.2142      11.5718
    7852       6.2807      12.0863
    7853       7.5641      11.8734
    7854       8.1456      12.3526
    7855       8.2862      12.0784
    7856       8.7049      11.8595
    7857       9.2520      12.2193
    7858       8.5966      12.1732
    7859       8.7227      12.6626
    7860       8.0463      13.0010
    7861       7.9537      12.6898
    7862       7.6200      13.1591
    7863       7.6803      12.8469
    7864       7.4261      12.4014
    7865       7.6163      13.3244
    7866       8.9775      12.9703
    7867       8.1350      12.2701
    7868       8.2696      12.7870
    7869       8.6356      12.5374
    7870       8.4234      12.7437
    7871       7.6930      12.1500
    7872       7.7537      12.8921
    7873       8.3056      11.8950
    7874       7.9962      12.6248
    7875       7.9566      12.3857
    7876       8.4320      11.6743
    7877       7.5136      12.6972
    7878       6.9097      12.8957
    7879       8.4002      12.4452
    7880       8.3783      12.6227
    7881      10.2565      12.9528
    7882       9.2360      11.8982
    7883       9.0340      12.1617
    7884       9.5670      11.5981
    7885       9.4751      11.5130
    7886       9.5999      12.5503
    7887       9.9189      12.7826
    7888       8.3568      12.5725
    7889       8.6243      12.9040
    7890       9.3701      12.6089
    7891       9.5777      12.4270
    7892       9.0469      12.3888
    7893       9.2437      13.2949
    7894       8.6565      12.6878
    7895       8.1891      12.4319
    7896       7.4454      12.7629
    7897       7.8540      12.9508
    7898       7.9982      13.2449
    7899       8.5033      12.9042
    7900       8.5922      12.9554
    7901       9.1402      12.7661
    7902       8.6290      12.8996
    7903       9.0791      12.6750
    7904       9.4501      12.4224
    7905       8.2010      13.0887
    7906       7.6559      13.0276
    7907       8.1012      13.2401
    7908       7.8977      13.2158
    7909       7.6710      13.0233
    7910       6.7533      12.8685
    7911       6.6076      12.3217
    7912       7.3577      12.9927
    7913       7.8260      12.0309
    7914       7.8179      12.3595
    7915       7.9899      12.7948
    7916       8.3944      13.1027
    7917       8.2364      13.0048
    7918       8.9694      12.5158
    7919       8.6775      12.3589
    7920      10.8079      12.5161
    7921      10.9543      12.7946
    7922      10.1936      12.3181
    7923       9.5440      12.6467
    7924       9.1449      12.7533
    7925      11.6935      12.6475
    7926       9.4357      12.6865
    7927       9.1353      13.2063
    7928       9.0825      12.8320
    7929      10.7037      13.2650
    7930      10.3614      13.4561
    7931      10.1582      13.6399
    7932       9.1055      13.4069
    7933       9.2623      13.1959
    7934       9.4465      12.8434
    7935       9.8629      12.9133
    7936       8.9030      12.8363
    7937       9.8595      13.1778
    7938       9.9509      13.3276
    7939       9.3084      12.8318
    7940       9.2684      12.8652
    7941      10.2718      12.8866
    7942       8.9717      12.8978
    7943       9.3556      13.0255
    7944       8.8466      13.4594
    7945       8.5924      12.7102
    7946       9.1268      13.1663
    7947       6.5642      13.3743
    7948       6.9045      13.1504
    7949       7.1457      13.2493
    7950       7.3660      12.6896
    7951       6.7318      13.2130
    7952       6.6140      13.2109
    7953       6.8261      13.3248
    7954       8.2479      13.0282
    7955      10.4403      12.8135
    7956       9.9722      12.8437
    7957       9.9776      13.2019
    7958      10.9997      13.0511
    7959      10.2297      13.5081
    7960       9.2151      13.0246
    7961       7.0848      13.5598
    7962       7.4367      12.8702
    7963       7.2322      13.4544
    7964       7.6753      12.7818
    7965       6.7914      12.7432
    7966       6.7014      13.1131
    7967       6.6990      13.1353
    7968       7.1808      12.4540
    7969       6.4387      12.6497
    7970       6.3211      13.3503
    7971       6.3437      13.0979
    7972       6.1731      12.7593
    7973       6.4322      12.3971
    7974       6.2179      13.0610
    7975       6.4481      12.7079
    7976       7.1929      12.8667
    7977       6.5704      13.2594
    7978       6.6598      12.5901
    7979       6.4169      12.8696
    7980       6.0790      12.7161
    7981       7.9334      13.0088
    7982       6.5866      13.4277
    7983       7.0941      12.5079
    7984       6.9961      12.8926
    7985       7.7039      12.8916
    7986       7.6196      13.1182
    7987       7.3143      12.8334
    7988       7.8595      13.3611
    7989       7.5506      13.5418
    7990       9.1914      13.0638
    7991       8.1947      13.1671
    7992       9.3847      13.2613
    7993       9.0253      12.7507
    7994      10.1034      12.7727
    7995      10.0289      13.2047
    7996       8.8501      13.1555
    7997       8.3011      13.1366
    7998       8.5247      13.1030
    7999       9.3848      13.0370
    8000       9.8668      12.6521
    8001       9.8852      13.3178
    8002       8.7491      13.1856
    8003       9.9317      13.1877
    8004       8.7140      12.5074
    8005       7.5457      11.8810
    8006       9.0663      12.2331
    8007       9.3807      12.6693
    8008       9.0600      12.2381
    8009       8.8887      12.6975
    8010       8.9981      12.6399
    8011       9.4822      12.7986
    8012       9.3973      12.3733
    8013       9.2146      12.3338
    8014      10.0471      12.9591
    8015       9.9852      11.4195
    8016       9.3094      12.7798
    8017       9.8306      12.8944
    8018       9.9398      12.8070
    8019      11.7079      11.8019
    8020       9.5358      11.8385
    8021       9.3117      12.0293
    8022       9.0493      13.2714
    8023      10.2359      12.0680
    8024       9.8347      12.0300
    8025      11.3640      12.2262
    8026       9.9187      12.7928
    8027       8.0810      13.6303
    8028       8.6267      12.8866
    8029       8.1863      12.4191
    8030       8.3227      12.3345
    8031       8.3402      12.6221
    8032       8.0180      12.0282
    8033       7.7922      12.8737
    8034       8.2718      13.2511
    8035       8.3065      11.8276
    8036       8.2321      12.5358
    8037       8.6820      13.0522
    8038       8.7702      12.5069
    8039       9.0262      12.9486
    8040       7.8868      13.1475
    8041       8.5369      12.7043
    8042       8.7682      12.5196
    8043       8.8391      12.6893
    8044       9.1812      12.8508
    8045       7.7908      12.5576
    8046       9.0127      12.5310
    8047       8.7029      13.6318
    8048       8.6828      13.0096
    8049       8.8602      13.2901
    8050       9.0662      12.7153
    8051       9.5606      13.2627
    8052       9.6010      12.4833
    8053       8.3538      12.3990
    8054       9.0010      12.1642
    8055       7.6746      12.3979
    8056       7.6453      12.5261
    8057       6.9350      12.2701
    8058       7.0839      12.1166
    8059       7.6618      12.6088
    8060       7.3294      12.1436
    8061       7.6495      12.7932
    8062       8.0629      12.6568
    8063       8.2124      12.6109
    8064       8.0556      13.3930
    8065       8.8395      12.9191
    8066       8.1153      13.0001
    8067       8.3586      12.9616
    8068       8.1221      12.7984
    8069       8.3202      12.6133
    8070       8.9174      12.1223
    8071       9.8298      13.0733
    8072       9.7394      12.7857
    8073       9.8887      11.3424
    8074       9.9189      12.1778
    8075       7.8208      12.2023
    8076       9.2963      12.0009
    8077       9.5194      12.6303
    8078       9.6006      12.2189
    8079      10.6113      12.0120
    8080       8.6947      11.2603
    8081       8.9372      12.0413
    8082       8.8534      12.0088
    8083       8.9224      10.9219
    8084       8.8249      11.7711
    8085       9.2151      10.5756
    8086       8.9537      12.1833
    8087       9.6382      13.2038
    8088       9.3108      12.0753
    8089       9.4867      12.3423
    8090       9.1721      11.7302
    8091       9.2350      12.1043
    8092       8.4107      12.9014
    8093       8.9607      12.1030
    8094       8.5611      12.2280
    8095       8.5454      11.5191
    8096       9.0397      11.1801
    8097       8.5740      12.4582
    8098       8.9605      13.0942
    8099       9.8224      12.5533
    8100       9.0798      11.4741
    8101       8.3256      11.8063
    8102       8.2775      11.9459
    8103       8.7407      10.8249
    8104       9.7330      11.6742
    8105       8.0791      10.6464
    8106       8.3819      11.4776
    8107       9.2995      10.6115
    8108       9.1979      10.3412
    8109       8.9256      10.6132
    8110       8.8377      11.0840
    8111       8.7115      11.7772
    8112       8.9659      11.4845
    8113       8.7258      12.5703
    8114       8.6968      11.8988
    8115       9.5032      11.4169
    8116      10.5013      11.5488
    8117       8.6079      12.4466
    8118       9.8174      12.3364
    8119       8.9964      13.1925
    8120      10.1534      13.1762
    8121       9.4750      12.9438
    8122       9.0333      12.5664
    8123       8.9010      12.5055
    8124       8.7303      12.1340
    8125       8.5644      12.2997
    8126       8.0875      12.3410
    8127       7.7995      12.7995
    8128       8.2444      12.7542
    8129       7.8820      12.7721
    8130       8.1766      12.6223
    8131       8.2739      12.8200
    8132       8.8135      13.2301
    8133       7.8865      13.1964
    8134       8.2869      12.9709
    8135      10.1683      12.4376
    8136       8.6517      12.4359
    8137      10.5864      12.7405
    8138      10.7957      12.7843
    8139      10.3048      12.7883
    8140       9.4015      12.5195
    8141      10.1596      13.2159
    8142       9.4761      12.7925
    8143      10.1341      12.9098
    8144       9.9653      12.6462
    8145       8.3592      12.7652
    8146       9.5896      12.9380
    8147      10.4001      12.6426
    8148      11.0228      13.1204
    8149      11.0245      12.6407
    8150       9.4332      12.4420
    8151       9.4785      12.6590
    8152       9.2259      12.7379
    8153       9.3013      12.0852
    8154      12.3697      12.7904
    8155      12.0967      12.7408
    8156      12.8203      12.4193
    8157      11.9386      12.3262
    8158      10.5907      12.1985
    8159      11.3116      11.7866
    8160       9.9464      12.2980
    8161      10.3802      11.9028
    8162       9.8260      12.2813
    8163       8.6018      13.0136
    8164       8.5982      13.3162
    8165      11.6683      13.1688
    8166      10.2072      12.8436
    8167      11.2896      13.3893
    8168      10.2551      13.0486
    8169      10.7066      13.1326
    8170       9.6084      12.9430
    8171      10.8543      12.7380
    8172      11.3003      12.4646
    8173      10.2265      12.5720
    8174      10.8955      12.5841
    8175      11.3948      12.3592
    8176      10.8203      12.6039
    8177       9.9117      12.4794
    8178      11.5411      12.9774
    8179      10.6546      13.4647
    8180       9.1089      13.0668
    8181       9.9370      12.8883
    8182       8.8498      12.8858
    8183       9.3171      12.8276
    8184      11.6603      12.2197
    8185      10.5314      12.3854
    8186       9.7442      12.6516
    8187      12.9070      12.4270
    8188      12.0786      11.8399
    8189      11.7465      12.7722
    8190      12.9926      12.7661
    8191      10.8019      13.0823
    8192       9.8851      12.6963
    8193      10.5017      13.3346
    8194       8.6998      12.7291
    8195       8.9048      13.0354
    8196       9.5559      11.7169
    8197      10.0463      11.8662
    8198       9.4176      11.4268
    8199       9.7217      12.0373
    8200       8.5843      11.5057
    8201       8.2393      10.8438
    8202       8.1068      11.4719
    8203       8.3004      11.1524
    8204       9.1017      10.8078
    8205       9.3039      11.3611
    8206       8.1733      11.8286
    8207       9.3391      11.7148
    8208       9.3220      11.5745
    8209       9.3122      11.3868
    8210       9.0518      11.1454
    8211       9.0014      11.5441
    8212       8.4932      10.8010
    8213       9.0302      11.2193
    8214       8.9367      11.2829
    8215       8.7791      11.5309
    8216      10.1818      10.9284
    8217       9.0036      10.8061
    8218       8.7052      10.8601
    8219       8.5442      11.6807
    8220       8.1644      11.2756
    8221       8.5843      11.0990
    8222       7.9688      11.6755
    8223       8.2888      11.0613
    8224       8.8281      10.9770
    8225       7.9746      11.0685
    8226       7.9882      12.2067
    8227       9.0642      12.0005
    8228       7.7838      11.5526
    8229       7.4067      12.4896
    8230       9.0454      12.7997
    8231       9.1869      11.1065
    8232       8.3636      10.9382
    8233       8.9553      11.0783
    8234       7.6322      11.9176
    8235       9.1541      12.1939
    8236       7.9131      12.3957
    8237       8.1802      12.6556
    8238      10.1217      12.8663
    8239      10.0957      12.7809
