#Frame             d1           d2
     430      14.9998      12.6398
     431      14.2302      12.8110
     432      15.0337      12.4142
     433      14.6343      11.5953
     434      13.3532      12.2315
     435      11.9013      11.9971
     436      11.4909      11.5320
     437      13.4515      12.1010
     438      13.6532      11.3206
     439      13.1557      11.9069
     440      12.3348      12.1029
     441      12.1721      12.1477
     442      13.3195      11.8427
     443      14.0056      11.6067
     444      12.2931      11.4629
     445      13.8674      11.0473
     446      15.0390      12.0560
     447      16.6251      11.8988
     448      15.6171      12.2275
     449      16.6171      12.8438
     450      14.9607      11.4834
     451      14.6613      11.5013
     452      14.6651      11.4828
     453      13.5343      10.9064
     454      12.8963      11.0646
     455      12.4966      10.9189
     456      13.7979      10.5333
     457      13.1180      10.4013
     458      12.4854      10.1152
     459      12.8591      10.5930
     460      14.0625       9.7349
     461      14.7926      10.1729
     462      13.9010      10.1489
     463      13.3549      10.1861
     464      15.6611       9.6314
     465      15.6052      10.9094
     466      16.3656       9.9066
     467      16.7817       9.8219
     468      16.3625       9.4661
     469      12.6961       9.2900
     470      14.3027      10.6476
     471      13.4974      11.3125
     472      11.4683      10.3360
     473      12.9031      10.7825
     474      11.4623      11.8836
     475      11.0211      12.1142
     476      11.9724      11.4919
     477      11.5972      11.7400
     478      12.0073      11.4056
     479      10.6294      12.1254
     480      11.6630      11.7454
     481       9.3703      11.2389
     482      10.7587      10.9907
     483       9.9679      11.5198
     484       9.5643      11.2310
     485       7.8206      11.9072
     486       8.7964      12.3296
     487      10.1463      12.0769
     488      11.5397      12.0672
     489      10.9610      12.4749
     490      11.0864      12.0409
     491       9.7790      11.3523
     492      10.5201      11.6009
     493      11.2468      11.2763
     494      11.2327      11.0344
     495      11.0331      11.4514
     496      11.7316      11.2024
     497      10.6430      11.4608
     498      11.1411      11.4977
     499       8.9723      12.1223
     500       6.9000      11.0029
     501       7.4232      11.9753
     502       7.9479      11.5207
     503       8.8821      11.6519
     504       9.0866      11.0361
     505       9.7423      11.5212
     506       8.8418      11.8971
     507       9.5996      11.1135
     508       8.6847      10.4080
     509      10.8989      11.5646
     510      11.0233      11.5951
     511       8.1820      11.6689
     512       9.5431      11.4342
     513       7.7035      11.6495
     514       7.9893      11.2354
     515       8.2694      12.0163
     516       8.6957      11.8368
     517       8.9603      11.5637
     518       9.4737      11.4421
     519       9.3577      10.9892
     520       9.2462      10.8573
     521       9.0024      11.0904
     522      10.3786      11.0918
     523      11.1051      10.5032
     524      10.4129      10.1022
     525      10.3590      10.0949
     526      11.9411      11.2980
     527      12.7877      11.6453
     528      12.2345      11.4671
     529      11.3268      11.1300
     530      11.9783      10.9283
     531      12.0908      11.2438
     532      11.7318      11.5561
     533      10.9489      10.6688
     534      12.2372      10.8388
     535      10.6306      11.7133
     536       8.9694      12.2410
     537       9.7912      11.4655
     538      11.7785      11.9626
     539      11.9194      11.4770
     540      11.2442      11.9251
     541       9.6095      12.1436
     542      10.2116      11.9268
     543       9.3460      12.7900
     544       9.7076      12.4056
     545      11.4081      12.0939
     546      11.2752      12.4006
     547      11.8645      10.1499
     548      13.1250      10.5856
     549      13.4113      10.6020
     550      12.9932      10.9829
     551      14.2762       9.4106
     552      16.3128       9.3566
     553      15.4373      10.3798
     554      15.1039       8.9329
     555      15.0661      10.0029
     556      15.2520       9.9502
     557      15.6999      10.6497
     558      15.1515      11.6793
     559      15.0320      10.8657
     560      14.5645      11.0162
     561      15.0777      11.1832
     562      13.9506      11.3343
     563      14.2892      11.6307
     564      14.7650      11.5716
     565      14.6768      11.4702
     566      15.6786      10.8071
     567      15.9747      12.1770
     568      13.8764      12.2943
     569      15.1724      12.0627
     570      14.3799      11.9029
     571      13.5969      12.1753
     572      14.4008      11.4942
     573      15.8101      11.3459
     574      15.2398      10.9919
     575      14.7807      11.6288
     576      14.8427      11.4349
     577      14.3869      11.4014
     578      14.9154      11.9882
     579      14.6029      12.4466
     580      14.5194      11.6844
     581      14.9100      11.9618
     582      15.1794      12.3214
     583      14.8402      11.7917
     584      14.6055      12.7403
     585      12.9379      12.6843
     586      12.8564      12.0366
     587      12.2214      12.4454
     588      11.6066      12.3570
     589      10.6839      11.7076
     590      13.4426      11.6612
     591      11.9399      11.5824
     592      10.0752      12.5186
     593      10.7029      12.3153
     594      11.2402      12.0993
     595       9.5065      12.3281
     596       9.9661      12.8578
     597       9.9927      12.2132
     598       8.0356      11.6998
     599       8.9195      12.2175
     600       8.7699      12.0070
     601       8.1626      12.2039
     602       6.8124      11.3113
     603       6.1582      11.3813
     604       7.9537      11.8279
     605       7.0048      12.1504
     606       7.1731      11.4163
     607       7.5730      12.0843
     608       8.1235      11.7625
     609       9.2641      11.3662
     610       8.3543      10.5004
     611       9.4313      10.1944
     612       8.5303      10.3152
     613       7.3420       9.1767
     614       6.6537      10.2553
     615       8.1678       9.3950
     616       8.1704       9.1802
     617       8.3973       9.2409
     618       9.0718       9.1669
     619       8.0155       9.0631
     620       7.2704      10.0743
     621       8.5665      10.3425
     622       9.0867       9.7547
     623       8.2816       9.8132
     624       8.8639      10.5843
     625      10.4406      11.1645
     626       8.1674      12.2410
     627       8.1442      10.9907
     628       9.9073      11.1529
     629       8.0234      11.3372
     630       9.5863      11.9195
     631       9.1391      11.6816
     632       8.3163      11.5877
     633       9.0188      11.2765
     634       7.7965      10.8519
     635       6.9559      12.0345
     636       7.1857      12.3410
     637       9.0771      12.7630
     638       8.6940      11.7333
     639       7.6530      12.0630
     640       7.5030      10.8038
     641       6.9813      11.4533
     642       7.2985      11.8339
     643       9.9373      11.6933
     644       8.1143      12.1640
     645       7.8805      12.2557
     646       7.9856      11.9158
     647       8.5724      11.1377
     648       7.5221      10.4423
     649       7.3299      11.8048
     650       9.0968      11.4041
     651       8.2479      11.3294
     652       8.5003      12.2285
     653       9.9698      11.9176
     654       9.1955      11.0429
     655      10.7946      11.6596
     656       9.9716      10.9680
     657       9.7447      12.1808
     658      10.6312      10.7344
     659       9.5170      10.9862
     660       8.1738      11.0854
     661      10.1748      11.6910
     662       9.0960       9.8289
     663       7.8859      10.1013
     664       9.4803      10.3132
     665      10.4281       9.0342
     666      11.4507      10.0357
     667      12.2103       9.5572
     668      12.0619       8.8814
     669      11.3986      10.6529
     670      10.6265      10.6775
     671      11.0480      10.5813
     672      10.5730      10.3934
     673      10.7077      10.8015
     674      11.8769      10.8582
     675      10.6772      11.2596
     676      12.2074      11.7043
     677      12.2162      12.5835
     678      10.5337      12.1568
     679      10.7672      11.0685
     680       9.4215      10.9133
     681       9.1933      10.1970
     682       8.9972       9.9271
     683       8.0762      10.7270
     684       8.2375      11.1224
     685       7.8053      11.4428
     686       8.9480      11.0356
     687      10.7849      11.0549
     688       7.5308      11.6047
     689       7.4386      11.8844
     690       8.0053      11.4069
     691       9.6958      11.8538
     692       8.0796      10.6185
     693       9.1307      11.4683
     694       7.5314      11.3240
     695       8.0453      12.5385
     696       9.4407      12.0340
     697       9.2114      11.4715
     698       9.6654      11.3556
     699       9.3959      10.8730
     700       9.2714      10.0061
     701       8.9740      11.5344
     702       8.6222      11.5151
     703       8.0414      12.2680
     704       8.4347      12.1529
     705      10.6440      11.5979
     706       9.5514      11.9821
     707      10.0426      11.1968
     708       9.9210      11.6924
     709      10.6866      11.2513
     710       9.6408      11.1314
     711       9.9014      10.1377
     712       8.6111      10.6904
     713       9.9771      11.4382
     714       9.3515      11.5631
     715       8.4447      11.1199
     716       9.9286      11.7467
     717      11.3132      11.0097
     718      12.0758      11.1888
     719      11.3985      11.7944
     720      11.7780      11.3830
     721      10.8042      11.3092
     722      12.1357      11.6747
     723      12.1922      11.8582
     724      13.8434      11.5148
