#Frame    overall[UU] modiaccept[UU] modidonor[UU]
       1           53              7             1
       2           59              7             0
       3           53              8             0
       4           56              6             0
       5           56              6             0
       6           53              7             0
       7           58              6             0
       8           59              6             0
       9           58              9             1
      10           53              5             0
      11           57              7             1
      12           62              8             0
      13           68              5             1
      14           50              5             0
      15           52              7             0
      16           58              6             0
      17           53              6             1
      18           58              8             0
      19           56              8             0
      20           51              6             0
      21           59              6             0
      22           58              6             0
      23           49              7             0
      24           47              7             0
      25           52              6             0
      26           49              6             0
      27           53              6             1
      28           59              6             0
      29           55              6             0
      30           54              5             0
      31           49              4             0
      32           51              6             0
      33           49              5             0
      34           62              7             0
      35           56              8             0
      36           48              6             0
      37           59              7             1
      38           57              5             0
      39           54              7             0
      40           44              5             0
      41           57              8             0
      42           64              7             0
      43           65             10             1
      44           57              9             0
      45           65              8             0
      46           59              8             0
      47           53              7             0
      48           48              6             1
      49           55              9             0
      50           52              8             1
      51           50              8             1
      52           53              9             0
      53           51              9             0
      54           49              5             0
      55           56              8             1
      56           51              7             1
      57           52              7             0
      58           56              5             0
      59           54              7             0
      60           58              6             0
      61           61              8             1
      62           46              8             0
      63           46              6             0
      64           54              7             0
      65           57              9             0
      66           51              9             0
      67           51              6             0
      68           63              5             0
      69           55              8             0
      70           62              7             0
      71           57              9             0
      72           51             10             2
      73           51              5             0
      74           60              7             0
      75           54              7             0
      76           53              8             1
      77           51              9             1
      78           59              8             0
      79           60              8             0
      80           61              8             0
      81           61              6             0
      82           70              9             0
      83           58              9             1
      84           54              8             0
      85           62              9             0
      86           65              8             0
      87           65              9             0
      88           62             11             0
      89           59              6             0
      90           62              8             0
      91           61              6             0
      92           60              7             0
      93           59              7             0
      94           62              9             0
      95           57              9             0
      96           59              9             0
      97           57              7             0
      98           41              6             0
      99           53              6             0
     100           55              7             0
     101           58             12             1
     102           60              6             0
     103           61              9             0
     104           65              9             1
     105           64              7             0
     106           67             10             1
     107           69              9             0
     108           64              9             0
     109           66             10             0
     110           58              8             0
     111           66              8             0
     112           64              9             0
     113           62              4             0
     114           67              9             2
     115           69             11             0
     116           59              8             0
     117           69              8             0
     118           58              8             0
     119           56              8             0
     120           61              8             0
     121           63              9             0
     122           60              5             0
     123           60              9             0
     124           61              9             0
     125           56              5             0
     126           57              7             0
     127           69              8             0
     128           61              6             0
     129           61             10             0
     130           67              7             0
     131           65              9             0
     132           53              6             0
     133           62              8             0
     134           56              7             1
     135           64              6             0
     136           64              5             0
     137           61              8             0
     138           50              6             0
     139           50              5             0
     140           50              7             0
     141           53              6             1
     142           61              9             0
     143           54              8             0
     144           56              7             0
     145           60             11             0
     146           63              9             0
     147           56              8             1
     148           55              9             0
     149           61              8             0
     150           58              8             0
     151           62             10             0
     152           59              8             0
     153           57              8             0
     154           61              6             0
     155           53              7             0
     156           58              8             0
     157           48              8             1
     158           68              7             1
     159           58              7             1
     160           64              8             1
     161           60              7             0
     162           56              7             0
     163           51              6             0
     164           63              7             1
     165           54              8             0
     166           56              8             0
     167           62              8             0
     168           58              9             0
     169           58             12             0
     170           57              8             0
     171           63              9             0
     172           57              7             0
     173           65              9             0
     174           61              8             0
     175           55              6             0
     176           58              8             0
     177           65             10             1
     178           58              8             0
     179           49              7             0
     180           58              7             0
     181           63              9             1
     182           61              6             0
     183           59             11             1
     184           60              8             0
     185           59              8             0
     186           60              7             0
     187           48              6             0
     188           48              7             0
     189           55              7             0
     190           61              8             0
     191           62             12             0
     192           54              6             1
     193           60              6             0
     194           57              8             0
     195           55              9             0
     196           56              7             0
     197           60              7             0
     198           53              8             0
     199           52              7             0
     200           54              9             0
     201           57              7             0
     202           47              7             0
     203           59              9             1
     204           61              8             0
     205           53              8             0
     206           59              9             0
     207           55              9             0
     208           55              8             0
     209           45              8             0
     210           50              8             0
     211           57              8             0
     212           59              7             0
     213           61              9             0
     214           58              9             1
     215           64              8             0
     216           55              7             0
     217           57              8             0
     218           56              8             0
     219           56              7             0
     220           60              9             0
     221           51              7             0
     222           56              7             0
     223           50              9             0
     224           63              9             0
     225           69              8             1
     226           59              8             0
     227           61              8             0
     228           60              7             0
     229           62              7             1
     230           63              7             0
     231           59              7             0
     232           69              9             0
     233           76              9             0
     234           62              5             0
     235           63              8             0
     236           62              8             0
     237           69             10             0
     238           62              7             0
     239           55              7             0
     240           64              7             0
     241           66              7             0
     242           68              8             0
     243           63              9             0
     244           57              6             1
     245           54              7             0
     246           56              8             0
     247           64              8             0
     248           62              7             0
     249           60              7             1
     250           67              7             0
     251           64              6             0
     252           60              8             0
     253           58              7             0
     254           63              8             0
     255           62              9             0
     256           58              7             0
     257           64              8             1
     258           64              7             0
     259           70             10             0
     260           62              7             0
     261           62              8             1
     262           61              8             2
     263           61              6             0
     264           68              7             0
     265           62              6             0
     266           65              7             0
     267           58              9             0
     268           62              8             0
     269           63              7             0
     270           58              7             0
     271           60              7             0
     272           66              9             0
     273           69              9             0
     274           62              6             0
     275           65              7             0
     276           66              8             0
     277           56              7             0
     278           61              8             0
     279           59              8             0
     280           55              8             0
     281           62              8             0
     282           65             10             0
     283           59              8             0
     284           57              6             0
     285           64              9             1
     286           65              9             0
     287           63              8             0
     288           64              9             0
     289           53              8             0
     290           58              6             0
     291           59              9             1
     292           63              7             0
     293           51              7             0
     294           49              8             1
     295           61              7             0
     296           65              8             0
     297           64              9             0
     298           67              7             0
     299           55              6             0
     300           67              6             0
     301           58              9             0
     302           65             10             0
     303           62              7             0
     304           60              7             1
     305           54              7             0
     306           63              7             0
     307           63              8             0
     308           67              9             0
     309           56              8             0
     310           59              8             0
     311           66              6             0
     312           62             10             0
     313           70              7             1
     314           65              8             0
     315           66              9             0
     316           56              7             0
     317           66              9             0
     318           59             10             0
     319           58              5             1
     320           60              8             0
     321           61              7             1
     322           65              9             0
     323           63              8             1
     324           62              8             0
     325           71              9             0
     326           63              8             0
     327           61              7             0
     328           52              7             0
     329           71              7             0
     330           65              7             0
     331           66              9             0
     332           63              8             0
     333           63              7             0
     334           62              8             0
     335           66             10             0
     336           55              8             0
     337           63              9             0
     338           57              7             0
     339           63              8             0
     340           61              8             0
     341           63              8             0
     342           54              9             0
     343           66              5             0
     344           64              7             0
     345           54              7             0
     346           57              8             0
     347           51              5             0
     348           60              7             0
     349           65              6             0
     350           64              8             0
     351           59              7             0
     352           57              6             0
     353           55              6             0
     354           60              9             0
     355           61              7             1
     356           60              8             0
     357           64              7             0
     358           60             11             0
     359           61              9             0
     360           61              8             0
     361           58              8             0
     362           59              7             0
     363           61              8             0
     364           64              8             0
     365           64              9             0
     366           44              7             0
     367           61              7             0
     368           57              6             0
     369           55              8             0
     370           56              7             0
     371           62              8             0
     372           59              7             0
     373           55              8             0
     374           64              7             0
     375           58              8             0
     376           63              7             0
     377           63              7             1
     378           62              9             0
     379           61              9             0
     380           59              7             1
     381           57              8             0
     382           64              7             1
     383           61              8             0
     384           59              7             0
     385           62              8             2
     386           64              7             0
     387           65              8             1
     388           61              8             0
     389           63              7             0
     390           60              9             0
     391           60              6             0
     392           72              8             0
     393           46              6             0
     394           58              7             0
     395           62              6             0
     396           64              8             1
     397           61              8             1
     398           56              9             0
     399           60              9             0
     400           51              6             0
     401           56              5             0
     402           59              7             0
     403           53              6             0
     404           55              7             0
     405           62              7             0
     406           62              6             0
     407           57              9             1
     408           58              7             0
     409           52              8             0
     410           52              6             0
     411           67              7             0
     412           61              9             0
     413           66              7             1
     414           66              9             1
     415           59              9             1
     416           56              8             0
     417           64              7             1
     418           63              7             0
     419           64              6             1
     420           64              9             1
     421           67              6             0
     422           57              7             0
     423           66              7             0
     424           55              7             0
     425           71              5             0
     426           62              7             0
     427           64              5             0
     428           65              8             0
     429           56              6             0
     430           60              8             1
     431           63              6             0
     432           64              5             0
     433           66              8             0
     434           58              6             0
     435           61              8             1
     436           57              6             0
     437           53              6             0
     438           62              7             0
     439           61              6             0
     440           50              5             0
     441           59              8             0
     442           62              7             0
     443           58              7             0
     444           65              6             0
     445           65              7             0
     446           65              6             0
     447           64              8             1
     448           60              6             0
     449           61              6             1
     450           60              5             0
     451           67              7             0
     452           63              5             1
     453           53              7             0
     454           60              6             0
     455           60              9             0
     456           58              7             1
     457           63              7             1
     458           58              7             0
     459           66              7             0
     460           66              6             1
     461           53              8             0
     462           61              7             0
     463           57              7             0
     464           56              8             1
     465           58              8             0
     466           56              7             0
     467           49              6             0
     468           52              6             0
     469           60              9             0
     470           61              7             1
     471           60              7             0
     472           64              7             0
     473           69             10             0
     474           59              6             0
     475           49              7             0
     476           58              7             0
     477           61              7             0
     478           62              6             0
     479           59              7             0
     480           67              7             0
     481           60              9             0
     482           68              7             0
     483           71              8             1
     484           64              9             0
     485           56              7             0
     486           63              8             0
     487           51              5             1
     488           65              8             0
     489           58              6             0
     490           55              7             0
     491           62              7             0
     492           64              7             1
     493           63              7             0
     494           65              7             0
     495           61              6             1
     496           64              8             0
     497           61              7             0
     498           65              6             1
     499           55              7             0
     500           63              6             0
     501           59              7             0
     502           57              6             0
     503           61              7             0
     504           57              7             1
     505           65              7             0
     506           60              7             1
     507           59              7             1
     508           68              7             0
     509           52              7             0
     510           63             10             0
     511           67              7             0
     512           64              6             0
     513           63              5             1
     514           63              6             0
     515           57              6             0
     516           56              6             0
     517           63              7             1
     518           71              7             0
     519           72              8             1
     520           62              8             1
     521           67              8             0
     522           61              6             0
     523           54              7             0
     524           63              7             1
     525           58             10             0
     526           57              6             1
     527           55              7             0
     528           70              7             0
     529           57              7             0
     530           57              6             0
     531           67              7             0
     532           60              8             0
     533           61              6             0
     534           63              8             0
     535           60             11             0
     536           56              7             0
     537           69              6             0
     538           71              7             1
     539           56              6             0
     540           57              8             0
     541           63              8             1
     542           65              7             0
     543           51              5             0
     544           69              7             0
     545           70              6             0
     546           52              6             1
     547           62              9             1
     548           58              8             0
     549           55              6             0
     550           51              9             1
     551           64              6             3
     552           69              7             0
     553           72              7             0
     554           65              9             0
     555           68              8             0
     556           59              8             0
     557           59              6             0
     558           69              8             0
     559           74              9             0
     560           67              6             0
